review_id,sentences_ids,sentences_texts,sentences_opinions,opinions_pos,sentences_texts_org,sentences_opinions_org
es_l_olive_0_AntonioSerranoPueyo_2015-06-01,id_8,This restaurant is one of the safest values ​​of Catalan cuisine in Barcelona.,restaurant positive,5-15,Este restaurante es uno de los valores más seguros de la cocina catalana en Barcelona.,restaurante positive
es_salamanca_18_BegHispaniaLuisClaver_2014-12-15,id_2,"There was an excessively high noise level, very annoying and from the menu that we hired we hardly saw a single dish, practically, they brought us practically what they wanted.",noise negative <sep> menu negative,30-35 <sep> 70-74,"Había un nivel de ruido excesivamente alto, muy molesto y del menú que contratamos casi no vimos ni un plato, prácticamente, nos trajeron prácticamente lo que quisieron.",ruido negative <sep> menú negative
es_real-el-zaragoza_comment-4580,id_5,"But in addition, the two dishes that I ate were frankly bad, they were not well prepared (roast beef with quail and braised hake).",dishes negative,25-31,"Pero además, los dos platos que yo comí estaban francamente malos, no estaban bien elaborados (tostada de escalibada con codorniz y merluza braseada).",platos negative
es_luis-candelas-zaragoza_comment-4570,id_1,"The friendly treatment, and the fast service.",treatment positive,13-22,"El trato amable,y el servicio rápido.",trato positive
es_barceloneta_13_AntonioSerranoPueyo_2014-11-21,id_1,"Some magnificent starters: Cod fritters, scrambled eggs with mushrooms with sausage and garlic prawns.",Cod fritters positive <sep> Scrambled eggs with mushrooms with sausage positive,27-39 <sep> 41-83,"Unos entrantes magníficos: Buñuelos de Bacalao, Revuelto de ceps con butifarra y gambas al ajillo.",gambas al ajillo positive <sep> Buñuelos de Bacalao positive <sep> Revuelto de ceps con butifarra positive
es_9reinas_10_JordiCollGranell_2014-09-21,id_1,"Good service, cozy and quiet atmosphere, fine food.",service positive,5-12,"Buen servicio, ambiente Acogedor  y tranquilo, comida bien.",servicio positive <sep> ambiente positive <sep> comida positive
es_balmes_rossello_11_JeniferEspinosa_2015-02-23,id_1,"The best, the grilled artichokes (they were luxurious) and the calçots with tiles, delicious!",grilled artichokes positive <sep> calçots with tiles positive,14-32 <sep> 63-81,"Lo mejor, las alcachofas a la brasa (estaban de lujo) y los calçots con tejas, buenísimos!",alcachofas a la brasa positive <sep> calçots con tejas positive
es_l_olive_23_Sandra_2011-11-23,id_0,great restaurant and food.,restaurant positive,6-16,el restaurante y la comida estupenda.,restaurante positive <sep> comida positive
es_barceloneta_145_Anonimo_2006-09-21,id_1,Especially exquisite are the cod fritters and the soupy rice ah and the vice ham.,cod fritters positive <sep> Ham positive,29-41 <sep> 77-80,Especialmente exquisitos los buñuelos de bacalao y el arroz caldoso ah y el jamón de vicio.,buñuelos de bacalao positive <sep> arroz caldoso positive <sep> jamón positive
es_l_olive_47_EnricPorxas_2010-09-16,id_1,The xatonada and the croquettes a delight.,xatonada positive <sep> croquettes positive,4-12 <sep> 21-31,La xatonada y las croquetas una delicia.,xatonada positive <sep> croquetas positive
es_la-scala-zaragoza_comment-4817,id_3,The handyman rogout proves the existence of the father god.,handyman rogout positive,4-19,El rogout de manitas prueba la existencia de dios padre.,rogout de manitas positive
es_gamberro-zaragoza_comment-4834,id_0,"Different, creative and pleasant restaurant.",Restaurant positive,33-43,"Restaurante diferente, creativo y agradable.",Restaurante positive
es_cullera_de_boix_48_Anna_2013-02-12,id_1,"Without any grace, little tasty rice.",rice negative,32-36,"Sin ninguna gracia, arroz poco sabroso.",arroz negative
es_l_olive_78_Mathews_2007-12-07,id_0,"Food with correct quality and in the right proportion and price, oh, oh, complete and good wine list, efficient professional service, buts: decoration and almost retro atmosphere, charge for bread that I did not order and service € 2.20, per person, ",wine list positive <sep> service positive <sep> buts: decoration negative <sep> bread negative,91-100 <sep> 125-132 <sep> 134-150 <sep> 191-196,"Comida con calidad correcta y en su justa proporcion y precio ay,ay,carta de vinos completa y bien,servicio profesional eficiente,peros:decoracion y ambiente casi retro,cobrar por pan que no pedi y servicio 2,20 €,por persona,pan de coca con tomate 3,20 €,excesivo, los cafes a 2,00,todo mas impuestos no repetire.",Comida positive <sep> Comida negative <sep> carta de vinos positive <sep> servicio positive <sep> peros:decoracion negative <sep> ambiente negative <sep> pan negative <sep> pan de coca con tomate negative <sep> cafes negative
es_balmes_rossello_7_Victor_2015-03-16,id_0,"We ordered the calçotada menu, and the calçots left a lot to be desired.",calçots negative,39-46,"Pedimos el menú calçotada, y los calçots dejaron muchísimo que desear.",calçots negative
es_balmes_rossello_60_Lu_2014-01-20,id_0,We ate two very good calçotades menus!,calçotades positive,21-31,Comimos dos menus calçotades muy buenos!,calçotades positive
es_luis-candelas-zaragoza_comment-4553,id_3,Ingenious tasting menus that change with success.,tasting menus positive,10-23,Ingeniosos menús degustación que van cambiando con acierto.,menús degustación positive
es_salamanca_8_BenitoHidalgoDiaz_2015-03-08,id_0,Good eating and very good service.,eat positive <sep> service positive,5-8 <sep> 26-33,Buen comer y muy buen servicio.,comer positive <sep> servicio positive
es_bal-donsera-zaragoza_comment-3493,id_11,"- Lemon, mango and muscat, strawberries with wine: The dessert was good (no more). We finished the meal with a Gin Tonic with gourmet preparation (put in the discount coupon): The combination came out of the kitchen prepared.","Lemon, mango and muscat, strawberries with wine positive",2-49,"- Limon, mango y moscatel, fresas con vino: El postre estaba bueno (sin mas).Terminamos la comida con un Gin Tonic con preparacion gourmet (ponia en el cupon de descuento): El combinado salio prepado de la cocina.","Limon, mango y moscatel, fresas con vino positive"
es_barceloneta_54_MiguelMercadoVidal_2012-06-24,id_2,Attentive customer service.,Service positive,19-26,Servicio atento al cliente.,Servicio positive
es_cafe_kafka_33_AnaCarbonell_2013-01-24,id_1,Attentive and efficient service and great food with very good value for money.,Service positive,24-31,Servicio atento y eficiente y una comida estupenda y con muy buena ralacion calidad precio.,Servicio positive <sep> comida positive
es_l_olive_33_Pepe_2011-04-24,id_0,"It has made a very free impression on me, both in the quality of its products and in the exquisite treatment of its staff.",products positive,69-77,"Me ha causado una gratisima impresión, tanto en la calidad de sus productos como en el exquisito trato de su personal.",productos positive <sep> trato de su personal positive
es_cullera_de_boix_101_XavierPlanasFont_2010-09-24,id_1,"The service is below the above, but the set is good and highly recommended",service neutral <sep> but the set is good and highly recommended positive,4-11 <sep> 32-74,"El servicio esta por debajo de lo anterior, pero el conjunto es bueno y muy recomendable",servicio neutral <sep> pero el conjunto es bueno y muy recomendable positive
es_la_poma_1_FinaJordaRoura_2015-05-05,id_2,The only thing on the page they say that they have gluten-free dishes and they have no information on the menu or the waiter himself ... they doubted everything.,dishes negative <sep> waiter negative,63-69 <sep> 118-124,Lo único que en la pagina ponen que tienen platos sin gluten y no tienen información ni en la carta ni el mismo camarero... dudaban de todo.,platos negative <sep> camarero negative
es_wok-aragonia-dinasty-zaragoza_comment-2372,id_13,"I think that if the tables were spaced a bit and the lighting was changed to something warmer, the place would gain a lot, but perhaps this restaurant is not aimed at the public that pays attention to details and wants to be comfortable when eating.",restaurant negative,140-150,"Creo que si espaciaran un poco las mesas y cambiaran la iluminación por algo mas calido el local ganaría mucho, pero tal vez este restaurante no este dirigido al publico que se fije en los detalles y quiera estar a gusto cuando come.",restaurante negative
es_comer-balneario-paracuellos-jiloca_comment-1424,id_0,We also spent a couple of nights at the Spa with circuit and full board and of course the menus left a lot to be desired.,menus negative,90-95,Nosotros también pasamos un par de noches en el Balneario con circuito y pensión completa y desde luego los menús dejaron bastante que desear.,menús negative
es_cafe_kafka_45_FranciscoVeigaRodriguez_2011-12-24,id_4,Only critical comments: poor lighting for a restaurant; ,light negative,29-34,Únicos comentarios crítico: luz escasa para un restaurante; aquí prima la decoración sobre la función.,luz negative
es_bal-donsera-zaragoza_comment-1413,id_9,"The tomato in textures was very tasty, although the foam was a bit hard.",tomato in textures positive <sep> foam negative,4-22 <sep> 52-56,"El tomate en texturas estaba muy sabroso, aunque la espuma resultaba un tanto dura.",tomate en texturas positive <sep> espuma negative
es_cullera_de_boix_114_Meri_2008-03-16,id_1,"The treatment of the waiters towards the clients was quite bad: edges, bad faces, etc ...",Waiters negative,21-28,"El trato de los camareros hacia los clientes fue bastante malo: bordes, malas caras, etc...",camareros negative
es_cullera_de_boix_33_JoaquinAdellCalduch_2013-07-29,id_1,Diligent service with a willingness to deliver.,Service positive,9-16,Servicio diligente con voluntad de cumplir.,Servicio positive
es_bodega-de-chema-la-zaragoza_comment-4344,id_1,The food was excellent and the service unbeatable.,service positive,31-38,La comida fue excelente y el servicio inmejorable.,comida positive <sep> servicio positive
es_barceloneta_34_Charlie_2013-08-01,id_1,the only downside or surprise was at coffee time as they served me the same as at Burger King.,coffee negative,37-43,la única pega o sorpresa fue a la hora del café ya que me sirvieron el mismo que en el Burger King.,café negative
es_la-scala-zaragoza_comment-4006,id_0,"In Zaragoza there are correct, good, very good restaurants, restaurants you never return to, those that go unnoticed, mediocre and terrible, such as La Scala.",La Scala negative,149-157,"En Zaragoza hay Restaurantes correctos, buenos, muy buenos,Restaurantes a los que no vuelves, los que pasan desapercibidos, mediocres y pésimos como por ejemplo La Scala.",La Scala negative
es_bodega-de-chema-la-zaragoza_comment-4094,id_0,"We booked through the website and the menu did not disappoint, we chose the kid's menu and what we expected, good quality and more than acceptable quantity.",kid's menu positive,76-86,"Reservamos a través  de la pagina web y el menú no nos decepciono, elegimos el menú del cabritillo y lo que nos esperábamos, buena calidad y cantidad mas que aceptable.",menú del cabritillo positive
es_la-despensa_comment-786,id_0,"I copy what I already wrote a few weeks ago on another website after me, also in pain, visiting this basement. "" ",basement negative,101-109,"Copio lo que ya escribí hace unas semanas en otra página web tras mi, también dolorasa, visita a este sótano.” Fui con unos amigos a los que les había dado una buena impresión tomando unas tapas.",sótano negative
es_cafe_kafka_58_AlejandroGomez_2011-06-07,id_3,"Nice to have drinks, cocktails and a little wine.",cocktails positive <sep> wine positive,21-30 <sep> 44-48,"Agradable para tomar copas, cockteles y un vinito.",copas positive <sep> cockteles positive <sep> vinito positive
es_la_poma_9_AnnaAsoJaca_2014-12-15,id_0,"My opinion about La Poma restaurant is that it is correct, but not extraordinary.",La Poma positive,17-24,"Mi opinión sobre el restaurante La Poma es que es correcto, pero no extraordinario.",La Poma positive
es_cullera_de_boix_38_Anonimo_2013-05-31,id_1,The tables are extremely close together. The dishes are tasteless.,tables negative <sep> dishes negative,4-10 <sep> 45-51,Extremadamente juntas las mesas.los platos sin sabor alguno.,mesas negative <sep> platos negative
es_maur_muntaner_37_Anna_2011-11-29,id_2,A 10 for Mediterranean food!,Mediterranean food positive,9-27,Un 10 en comida mediterranea!,comida mediterranea positive
es_cafe-meccano-gastrobar-zaragoza_comment-4185,id_4,"At one o'clock my wife and I were already asleep waiting for the promised show and we left, before leaving I told a bar manager and he no longer answered me as at first with good words and education, now he tells me that it is not his problem ",bar manager negative,116-127,"A la una mi mujer y yo ya nos dormíamos esperando el espectáculo prometido y nos fuimos, antes de irme se lo comente a un responsable de barra y ya no me contestaba como al principio con buenas palabras y educación ahora me dice que no es su problema y que el no tenia la culpa que el espectáculo indicado a las 23:30 fuese la una y no hubiese empezado.",responsable de barra negative
es_cullera_de_boix_19_AlfredoOtalCebrian_2014-05-13,id_1,"The portion is a bit short for what is charged per plate, although well prepared.",plate negative,51-56,"La ración un poco corta para lo que se cobra por plato, aunque bien confeccionada.",ración negative <sep> ración positive <sep> plato negative
es_cafe_casa_lletres_20_NataliaArizcuren_2014-09-25,id_7,"And although the food is worth it (as well as the service), the setting, the premises and the terrace, could be better.",service positive <sep> Terrace neutral,50-57 <sep> 94-101,"Y aunque la comida merece mucho la pena (asi como el servicio), el entorno, local y terraza, podría ser mejor.",comida positive <sep> servicio positive <sep> entorno neutral <sep> local neutral <sep> terraza neutral
es_balmes_rossello_24_ElisabetSaezRodriguez_2014-12-29,id_2,Fast and efficient service.,Service positive,19-26,Servicio rápido y eficiente.,Servicio positive
es_balmes_rossello_59_Francisco_2014-01-26,id_0,Very good food and fast service,service positive,24-31,Muy buena comida y servicio rapido,comida positive <sep> servicio positive
es_bodega-de-chema-la-zaragoza_comment-4145,id_3,"Of the rest of the menu, very rich.",menu positive,19-23,"Del resto del menú, muy rico.",menú positive
es_barceloneta_128_MariaCantero_2008-04-01,id_0,excellent cuisine and excellent service,service positive,32-39,excelemte cocina y excelente servicio,cocina positive <sep> servicio positive
es_l_olive_22_IsabelSanchezSanchdez_2012-01-07,id_0,It is a very good restaurant.,restaurant positive,18-28,Es muy buen restaurante.,restaurante positive
es_cafe_kafka_41_FernandoG,id_0,"Nice place, good service and dishes with medium-high marks and good value for money.",Place positive <sep> service positive <sep> dishes positive,5-10 <sep> 17-24 <sep> 29-35,"Lugar agradable, buen servicio y platos con nota media-alta y con una buena relación calidad-precio.",Lugar positive <sep> servicio positive <sep> platos positive
es_ratatouille-zaragoza_comment-4805,id_2,The grilled sea bream and the vegetables with egg very well cooked.,vegetables with egg positive,30-49,La dorada a la plancha y las verduras con huevo muy bien cocinadas.,dorada a la plancha positive <sep> verduras con huevo positive
es_bal-donsera-zaragoza_comment-3493,id_2,"To begin with, the door looks like that of the warehouse, you call the door opener and they open it (although this will tell me that it is secondary).",door negative,19-23,"Para empezar la puerta parece la del almacen, llamas al portero automatico y te abren (aunque esto me direis que es secundario).",puerta negative
es_balmes_rossello_55_DiegoPostigo_2014-01-28,id_1,"Very good food, a very well decorated place and excellent service.",service positive,58-65,"Muy buena la comida, un local muy bien decorado y un excelente servicio.",comida positive <sep> local positive <sep> servicio positive
es_barceloneta_13_AntonioSerranoPueyo_2014-11-21,id_3,"For desserts, the magnificent Tiramisu and a Galician Cheese from Tetilla with Quince Sweet.",Tiramisu positive,30-38,De postres el magnífico Tiramisú y un Queso Gallego de Tetilla con Dulce de Membrillo.,Tiramisú positive <sep> Queso Gallego de Tetilla con Dulce de Membrillo positive
es_wok-aragonia-dinasty-zaragoza_comment-2372,id_6,"If you want to ""put your boots on"" this restaurant is fine.",restaurant positive,40-50,Si quieres “ponerte las botas” este restaurante esta bien.,restaurante positive
es_doble-uno-zaragoza_comment-4747,id_7,"In any case, an interesting place to dine, specifically the octopus with prawns, delicious.",octopus with prawns positive,60-79,"En cualquier caso un sitio interesante para cenar, en concreto el pulpo con langostinos, delicioso.",sitio positive <sep> pulpo con langostinos positive
es_salamanca_38_Iria_2012-08-29,id_0,Very tasty paella and very attentive waiters.,Paella positive <sep> Waiters positive,11-17 <sep> 37-44,Paella muy rica y camareros muy atentos.,Paella positive <sep> camareros positive
es_cafe_kafka_26_CarlosGarc4_2013-06-03,id_0,"A good atmosphere, exquisite and attentive service, professionals, quality dishes, well cooked and correct portions.",service positive <sep> dishes positive,43-50 <sep> 75-81,"Un buen ambiente, servicio exquisito y atento, profesionales, platos de calidad, bien cocinados y raciones correctas.",ambiente positive <sep> servicio positive <sep> platos positive <sep> raciones positive
es_q-art-zaragoza_comment-759,id_5,"Regarding the Aragonese cava, please no!",Aragonese cava negative,14-28,"Respecto a lo del cava aragonés, ¡por favor no!",cava aragonés negative
es_barceloneta_47_Fast_65_2012-12-07,id_1,"Preparation of the dishes, fish in both cases, correct but presentation left much to be desired.",fish neutral <sep> fish negative,27-31 <sep> 27-31,"Preparación de los platos, pescado en los dos casos, correcta pero presentación dejaba mucho que desear.",pescado neutral <sep> pescado negative
es_bodega-de-chema-la-zaragoza_comment-4326,id_1,To say that the attention from the people who work in this restaurant was friendly and polite.,attention positive,16-25,Decir que la atención por parte de las personas que trabajan en este restaurante fue amable y educada.,atención positive
es_cafe-meccano-gastrobar-zaragoza_comment-4185,id_3,"My wife and I had dinner correctly the service the food also without being anything out of the ordinary, the sorbets were mediocre not to say that they were not up to what was paid, but it was not bad up to here everything correct, about twelve fifteen ",service positive <sep> sorbets negative <sep> sorbets neutral,39-46 <sep> 109-116 <sep> 109-116,"Cenamos mi señora y yo correctamente el servicio la comida también sin ser nada fuera de lo común, los sorbetes fueron mediocres por no decir que no estaban a la altura de lo pagado,  pero no estaba mal hasta aquí todo correcto, sobre las doce y cuarto aparecen “Las Posesas”Se empiezan hacer fotos con algún cliente y a dar vueltas por el local.",servicio positive <sep> comida neutral <sep> sorbetes negative <sep> sorbetes neutral
es_9reinas_68_EstefaniaMartinezCumplido_2011-03-24,id_0,"It was a perfect dinner, for the place and especially for the food.",place positive,33-38,"Fue una cena perfecta, por el lugar y sobre todo por la comida.",lugar positive <sep> comida positive
es_l_olive_60_Luisa_2009-09-07,id_1,Very rich food and very good service.,service positive,29-36,Muy rica comida y muy buen servicio.,comida positive <sep> servicio positive
es_l_olive_2_SandraAltafaja_2015-01-08,id_0,Good treatment and good food,treatment positive,5-14,Buen trato y buena comida,trato positive <sep> comida positive
es_bal-donsera-zaragoza_comment-3237,id_23,THE MENU: At this point I agree on your wisdom in ordering the tasting menu.,tasting menu positive,63-75,LA CARTA: En este punto coincido en su acierto de pedir el menú degustación.,menú degustación positive
es_barceloneta_84_Manel_2011-04-17,id_3,"Regarding the service and the place, it should be noted that although the service is good, this seems more like a menu restaurant than a 70 euro per person restaurant (hurry, hurry, hurry).",service neutral,14-21,"Respecto del servicio y del lugar indicar que aunque el servicio es bueno, este parece más de un restaurante de menú que no de un restaurnate de 70 euros por persona (deprisa, deprisa, deprisa).",servicio neutral
es_casa-pelentos-sandinies-comer-en-formigal_comment-3814,id_1,"The baked cod (a specialty of the house) was corky and hard, as well as the deer dish (26 euros per dish) was scarce and hardly garnished. In short, it is presumed a quality endorsed by various awards and we have found ourselves ",baked cod negative,4-13,"El bacalao al horno (especialidad de la casa) resultó acorchado y duro, así como el plato de ciervo (26euros el plato) se presentó escaso y apenas sin guarnición.En definitiva, se le presume una calidad avalada por galardones varios y nos hemos encontrado una comida bastante mediocre.",bacalao al horno negative <sep> plato de ciervo negative <sep> comida negative
es_matilde-la-zaragoza_comment-4296,id_4,The rest of the dishes did not seem to us worthy of a level restaurant.,dishes negative,16-22,El resto de platos no nos parecieron dignos de un restaurante de nivel.,platos negative
es_bal-donsera-zaragoza_comment-986,id_2,"First we had a truffle mushroom risotto and a super fresh foie medallion grilled and some borage with spider crab, both were very good and cooked al dente. Second, the grilled hake with cuttlefish julienne and a sirloin of ",truffle mushroom risotto positive <sep> fresh foie medallion grilled and some borage with spider crab positive <sep> grilled hake with cuttlefish julienne negative,15-39 <sep> 52-113 <sep> 168-205,"de primero cogimos un risoto de hongos trufa y un super medallon de foie fresco pasado por la plancha y unas borrajas con centollo estaban las dos cosas muy buenas y cocidas al dente.de segundo la merluza a la plancha con juliana de sepia y un solomillo de ternasco al azafran,l amerluza estaba poco hecha por dentro pero caliente y el solomillo poco hecho tambien y con muy poca salsa;y d epostre una seleccion de chocolates en texturas con zumo de naranja reducido y un merenge con helado de chocolate blanco y fresas;muy bueno todo,dos cafes y una botella de agua por 123 euros.",risoto de hongos trufa positive <sep> medallon de foie fresco pasado por la plancha y unas borrajas con centollo positive <sep> merluza a la plancha con juliana de sepia negative <sep> solomillo de ternasco al azafran negative <sep> seleccion de chocolates en texturas con zumo de naranja reducido negative <sep> merenge con helado de chocolate blanco y fresas negative
es_cafe_kafka_5_JoanaGonzalezFuentes_2015-02-02,id_2,The changet was brine.,changet negative,4-11,El changet era salmuera.,changet negative
es_puerto-de-santa-maria-zaragoza_comment-3144,id_3,"The nettles were nothing like the memory I had of those in Cádiz, there were a couple of people smoking in the non-smoking area, but the worst of all was the way the “maitre d” treated us, it was serious, dry, ",nettles negative <sep> there were a couple of people smoking in the non-smoking area negative <sep> maitre d negative,4-11 <sep> 66-127 <sep> 167-175,"Las ortiguillas no se parecían en nada al recuerdo que yo tenía de las de Cádiz, había un par de personas fumando en zona de no fumadores, pero lo peor de todo fue la manera de atendernos de la “maitre”, era seria, seca, arisca y parecía estar dos o tres escalones por debajo del lugar en el que trabajaba, estaba poco dispuesta a nuestra atención ya que se le veía todo el rato en la cocina hablando con otra de sus compañeras.",ortiguillas negative <sep> había un par de personas fumando en zona de no fumadores negative <sep> maitre negative
es_cafe_kafka_28_SaraMolina_2013-04-01,id_1,"Pleasant atmosphere, very good service and exquisite dishes.",service positive <sep> dishes positive,31-38 <sep> 53-59,"Agradable ambiente, muy buen servicio y exquisitos platos.",ambiente positive <sep> servicio positive <sep> platos positive
es_bal-donsera-zaragoza_comment-1051,id_0,"15.01.09 scallop with soup, € 21 without taste.",scallop with soup negative,9-26,"15.01.09 vieira con sopa, 21€ sin gusto.",vieira con sopa negative
es_bal-donsera-zaragoza_comment-4320,id_0,"I was yesterday February 22 at the bal d'osera restaurant and my surprise was that first they apologize because they still do not have coat racks, then the tables also tell you that they are provisional (they would not have opened yet, if they could not) because the price ",tables negative,156-162,"Estube ayer dia 22 de febrero en el restaurante bal d’osera y mi sorpresa fue que primero se disculpan porque aun no tienen percheros, luego las mesas tambien te dicen que son provisonales (que no hubieran abierto aun, si no podian) porque el precio desde luego no lo han bajado.",percheros negative <sep> mesas negative
es_bal-donsera-zaragoza_comment-3493,id_10,"- Glazed veal cheek: Soft like butter but it didn't taste like anything at all, totally bland.",Glazed veal cheek negative,2-19,"- Carrillera de ternera glaseada: Blanda como la mantequilla pero no sabia a nada de nada, totalmente insulsa.",Carrillera de ternera glaseada negative
es_cullera_de_boix_96_JoseAQuerol_2011-01-24,id_1,"The spectacular rice dishes, very good.",rice positive,16-20,"Los arroces espectaculares, muy bien.",arroces positive
es_barceloneta_101_Marc_2010-09-16,id_2,The very fresh prawns.,prawns positive,15-21,Las gambas fresquísimas.,gambas positive
es_balmes_rossello_95_JuanRuizAlonso_2012-02-23,id_1,"The bread with tomato is served to you already spread and it did not convince us either, some had too much tomato and personally I like to make it with a little garlic spread.",Bread with tomato negative,4-21,"El Pan con tomate te lo sirven ya untado y tampoco nos convencio, algunos tenían demasiado tomate y personalmente me gusta hacermelo con un poco de ajo untado.",Pan con tomate negative
es_barceloneta_6_Antonio_2015-08-19,id_1,<> Excellent reception and incorporation to the table.,reception positive,13-22,<+>Excelente recepción y incorporación a la mesa.,recepción positive
es_cullera_de_boix_2_Yolanda_2015-08-19,id_1,"<-> Dried prawns and we don't know why, but they filled it with pieces of that ""stick-shaped, but with a prawn-flavored"" sucedanio that was almost rubber-impossible to eat.",Prawns negative,10-16,"<->Gambas resecas y no sabemos por que, pero lo llenaron con trozos de esa ""sucedanio en forma de palo- pero con sabor a gamba""  que era casi caucho-imposible de comer.",Gambas negative <sep> sucedanio en forma de palo- pero con sabor a gamba neutral
es_9reinas_56_Michael_2011-09-28,id_0,"The quality of the food is excellent, the service is super friendly and always attentive.",service positive,42-49,"La calidad de la comida excelente, el servicio super amable y siempre atento.",comida positive <sep> servicio positive
es_la-scala-zaragoza_comment-717,id_8,"I think that a restaurant that presents a modern, minimalist and quite snobbish style cannot present a dish like that, but of course the sauce and the presentation at first glance cover everything.",style positive,80-85,"Creo que un restaurante que presenta un estilo moderno, minimalista y bastante snob no puede presentar así un plato, pero claro la salsa y la presentación a primera vista todo lo tapa.",estilo positive <sep> plato negative
es_9reinas_62_LuciaLinaresSilveria_2011-06-17,id_0,"Excellent menu, exquisite meats, delicious specialties, intimate atmosphere and attentive service.",meats positive <sep> specialties positive <sep> service positive,26-31 <sep> 43-54 <sep> 90-97,"Excelente carta, carnes exquisitas, especialidades riquísimas, ambiente íntimo y servicio atento.",carta positive <sep> carnes positive <sep> especialidades positive <sep> ambiente positive <sep> servicio positive
es_cullera_de_boix_46_JordiGavanachGinesta_2013-02-25,id_0,"The services in a sorry state, and the tablecloths, glasses etc.",services negative <sep> tablecloths negative <sep> glasses negative,4-12 <sep> 39-50 <sep> 52-59,"Los servicios en estado lamentable, y los manteles, copas etc.",servicios negative <sep> manteles negative <sep> copas negative
es_salamanca_39_Oriol_2011-04-03,id_0,"They treated us very well, humane treatment, they gave us a double round of drinks.",treatment positive,34-43,"Nos trataron muy bien, trato humano, nos regalaron doble ronda de copas.",trato positive
es_bal-donsera-zaragoza_comment-1413,id_10,"Asparagus, green beans, cauliflower cream, broccoli, all very well treated.",asparagus positive <sep> green beans positive <sep> Cauliflower cream positive <sep> broccoli positive,0-9 <sep> 11-22 <sep> 24-41 <sep> 43-51,"Los espárragos, las judías verdes, la crema de coliflor, el broccoli,  todos muy bien tratados.",espárragos positive <sep> judías verdes positive <sep> crema de coliflor positive <sep> broccoli positive
es_asador-la-junquera-zaragoza_comment-4461,id_3,(The beef entrecote was delicious),beef entrecote positive,5-19,(El entrecotte de vaca estaba delicioso),entrecotte de vaca positive
es_balmes_rossello_21_CarlaRoset_2015-01-25,id_1,"Very good atmosphere, the place is very nice and beautiful.",Atmosphere positive,10-20,"Ambiente muy bueno, el local muy agradable y bonito.",Ambiente positive <sep> local positive
es_comer-balneario-paracuellos-jiloca_comment-3797,id_0,"It is an appreciation, but the rabbit with garlic is cooked precisely that way, with the little oil from having cooked it, which carries all the flavor.",rabbit with garlic positive,31-49,"Es una apreciación, pero el conejo al ajillo, precisamente se cocina así, con el aceitito de haberlo cocinado, que lleva todo el sabor.",conejo al ajillo positive
es_balmes_rossello_55_DiegoPostigo_2014-01-28,id_0,We went to eat a calçotada and there was no complaint.,calçotada positive,17-26,Fuimos a comer una calçotada y no hubo queja.,calçotada positive
es_la-scala-zaragoza_comment-3271,id_1,The null education and his terrible attention are his credentials.,education negative <sep> attention negative,9-18 <sep> 36-45,La nula educación y su pésima atención son sus credenciales.,educación negative <sep> atención negative
es_salamanca_28_JuanCarlosEnguixPeiro_2014-05-10,id_2,"The paella is one of the good ones, although not the best in Barcelona, ​​excess of tomato and therefore acidic, but rich.",Paella neutral,4-10,"La paella es de las buenas, aunque no la mejor de Barcelona, exceso de tomate y por tanto ácida, pero rica.",paella neutral
es_l_olive_45_LuciaGomezValenzuela_2010-09-18,id_0,Very good quality of food and very well cooked.,food positive,21-25,Muy buena calidad de alimentos y muy bien cocinados.,alimentos positive
es_la-despensa_comment-1152,id_2,"WITHOUT GOING TO VALUE THE WAITER'S YAWNS, the discussions between the kitchen and the bar and the deals with delivery men and representatives without respecting the presence of ""only"" two customers at the bar. In addition, they must be happy to charge between 3.5 and 5.5 ",discussions negative <sep> deals negative,47-58 <sep> 99-104,"SIN ENTRAR A VALORAR LOS BOSTEZOS DE LA CAMARERA , las discusiones entre cocina y barra y los tratos con repartidores y representantes sin respetar la presencia de “solo” dos clientes en barra.Ademas deben estar contentos de cobrar entre 3,5 y 5,5 euros por pincho , pero distan mucho de hacer cocina en miniatura buena.",CAMARERA negative <sep> discusiones negative <sep> cocina negative <sep> tratos negative
es_bal-donsera-zaragoza_comment-1413,id_18,"The wine with which we accompanied the meal was an Atteca de Calatayud, a house recommendation, excellent.",Atteca de Calatayud positive,51-70,"El vino con que acompañamos la comida fue un Atteca de Calatayud, recomendación de la casa, excelente.",Atteca de Calatayud positive
es_matilde-la-zaragoza_comment-4447,id_0,"Nice atmosphere, good service and good value for money. Good choice.",Atmosphere positive <sep> service positive <sep> value for money positive,5-15 <sep> 22-29 <sep> 39-54,"Ambiente agradable,servicio bueno y la relacion calidad precio buena.Buena elwccion.",Ambiente positive <sep> servicio positive <sep> relacion calidad precio positive
es_balmes_rossello_100_AnnaWeiner_2011-12-27,id_3,Large servings.,Servings positive,6-14,Raciones grandes.,Raciones positive
es_balmes_rossello_24_ElisabetSaezRodriguez_2014-12-29,id_5,"I also value its location, for those of us who do not have a car, it is very easy to get there since it is very central.",location positive,17-25,"También valoro su localización, para los que no tenemos coche se llega muy facilmente ya que es muy céntrico.",localización positive
es_colette-zaragoza_comment-1142,id_9,Extraordinary flavor and texture.,flavor positive <sep> texture positive,14-20 <sep> 25-32,Extraordinario sabor y textura.,sabor positive <sep> textura positive
es_barceloneta_39_SebastianBernasconi_2013-06-07,id_0,"The service does not know the menu, which also lowers the quality it used to have.",service negative,4-11,El servicio desconoce la carta que además baja la calidad que solía tener.,servicio negative <sep> carta negative
