review_id,sentences_ids,sentences_texts,sentences_opinions,opinions_pos,sentences_texts_org,sentences_opinions_org
FF#3,id_23,"El gerente se acercó a la mesa y dijo que podíamos hacer lo que queramos, así que pagamos por lo que disfrutamos, las bebidas y los aperitivos, y salimos.",gerente negative <sep> bebidas positive <sep> aperitivos positive,3-10 <sep> 118-125 <sep> 132-142,"The manager came to the table and said we can do what we want, so we paid for what we did enjoy, the drinks and appetizers, and walked out.",manager negative <sep> drinks positive <sep> appetizers positive
1353599,id_3,La sangría era bastante sabrosa y buena en un día caluroso y húmedo.,sangría positive,3-10,The sangria was pretty tasty and good on a hot muggy day.,sangria positive
P#9,id_9,"En general, comida decente a buen precio, con gente amable.",comida neutral <sep> comida positive <sep> gente positive,12-18 <sep> 12-18 <sep> 46-51,"Overall, decent food at a good price, with friendly people.",food neutral <sep> food positive <sep> people positive
680345,id_2,"Delicadas especias, cebollas, huevos y un delicioso roti.",especias positive <sep> cebollas positive <sep> huevos positive <sep> Roti positive,10-18 <sep> 20-28 <sep> 30-36 <sep> 52-56,"Delicate spices, onions, eggs and a kick-ass roti.",spices positive <sep> onions positive <sep> eggs positive <sep> roti positive
TR#8,id_5,La comida estaba bien.,Comida neutral,3-9,Food was OK.,Food neutral
TR#5,id_0,Restaurante con vista,vista neutral,16-21,Restaurant with a view,view neutral
461928,id_1,La pizza es deliciosa y el propietario es uno de los más agradables de Nueva York.,Pizza positive <sep> propietario positive,3-8 <sep> 27-38,The pizza is delicious and the proprietor is one of the nicest in NYC.,pizza positive <sep> proprietor positive
1189674,id_0,Primero fui aquí para disfrutar de su terraza jardín.,terraza jardín positive,38-52,First went here to enjoy their garden terrace.,garden terrace positive
1710746,id_4,"En consecuencia, sus hamburguesas se desmoronaron en sus manos y causaron tal desastre que no tuvieron ganas de terminarlas.",hamburguesas negative,21-33,"Consequently, their burgers fell apart in their hands and made such a mess that they did'nt feel like finishing them.",burgers negative
485966,id_2,El servicio fue bueno y la comida es maravillosa.,Servicio positive <sep> comida positive,3-11 <sep> 27-33,Service was good and food is wonderful.,Service positive <sep> food positive
ADLT#10,id_1,"Este es el restaurante MÁS maravilloso de toda la ciudad de Nueva York, no solo de Brooklyn ...",restaurante positive,11-22,"This is the MOST wonderful restaurant in all of New York City, not just Brooklyn...",restaurant positive
CLF#8,id_6,El gerente fue grosero y manejó la situación extremadamente mal.,gerente negative,3-10,The manager was rude and handled the situation extremely poorly.,manager negative
1016296,id_5,Yo / nosotros nunca volveremos a este lugar.,lugar negative,38-43,I/we will never go back to this place again.,place negative
512925,id_1,Realmente me encantó el toque diferente e innovador que le da el cheff a la comida.,cheff positive,65-70,I really loved the different and inovated touch that's the cheff gives to the food.,cheff positive
TR#2,id_5,"Pensamos que el postre sería mejor, ¡mal!",postre negative,16-22,"We thought the dessert would be better, Wrong!",dessert negative
1572033,id_0,"No cene en Tamarind por los platos vegetarianos, simplemente no están a la altura de las selecciones no vegetarianas.",platos vegetarianos negative <sep> selecciones no vegetarianas positive,28-47 <sep> 89-116,"Don't dine at Tamarind for the vegetarian dishes, they are simply not up to par with the non-veg selections.",vegetarian dishes negative <sep> non-veg selections positive
1280179,id_1,"En resumen: el servicio varía de bueno a mediano, según el camarero que contrate; ",Servicio neutral,15-23,"To sum it up: Service varies from good to mediorce, depending on which waiter you get; generally it is just average Ok.",Service neutral
626269,id_1,El mejor pad thai que he probado.,pad thai positive,9-17,The best pad thai i've ever had.,pad thai positive
FF#3,id_25,ESTE PERSONAL DEBE SER DESPEDIDO.,PERSONAL negative,5-13,THIS STAFF SHOULD BE FIRED.,STAFF negative
TVU#6,id_4,"EL SERVICIO ES INCREÍBLE, he tenido diferentes camareros y todos fueron amables, lo cual es algo raro en Nueva York.",SERVICIO positive <sep> camareros positive,3-11 <sep> 47-56,"THE SERVICE IS AMAZING, i've had different waiters and they were all nice, which is a rare thing in NYC.",SERVICE positive <sep> waiters positive
872763,id_1,La comida es estupenda.,comida positive,3-9,The food is great.,food positive
NP#4,id_7,El gerente finalmente dijo que compraría las dos copas de vino (que cuestan menos que la comida) y lo hizo parecer una gran concesión.,gerente negative,3-10,"The manager finally said he would comp the two glasses of wine (which cost less than the food), and made it seem like a big concession.",manager negative
1264954,id_2,"El pastel de pollo es excelente, la hamburguesa con queso enorme y deliciosa, y el profesional de servicio es cálido.",pastel de pollo positive <sep> hamburguesa con queso positive <sep> Servicio positive,3-18 <sep> 36-57 <sep> 98-106,"The chicken pot pie is excpetiona, the cheeseburger huge and delictable, and the service professional wan warm.",chicken pot pie positive <sep> cheeseburger positive <sep> service positive
1090587,id_2,Agregue a ese excelente servicio y excelente comida a un precio razonable y tendrá usted mismo el comienzo de una gran velada.,Servicio positive <sep> comida positive,24-32 <sep> 45-51,Add to that great service and great food at a reasonable price and you have yourself the beginning of a great evening.,service positive <sep> food positive
1086415,id_3,"No soy vegetariano, pero casi todos los platos eran geniales.",platos positive,40-46,"I am not a vegetarian but, almost all the dishes were great.",dishes positive
404464,id_3,Esperaba bastante más de un menú tan caro.,menú negative,28-32,I expected quite a bit more from such an expensive menu.,menu negative
1748839,id_7,"Para las personas que desean una excelente comida y un excelente servicio, ¡Roxy es un lugar para EVITAR!",comida negative <sep> Servicio negative,43-49 <sep> 65-73,"For the people who want great food plus great service, Roxy is a place to AVOID!",food negative <sep> service negative
709294,id_0,Mi compañero de cuarto y yo AMAMOS este lugar.,lugar positive,40-45,My roommate and I LOVE this place.,place positive
1719567,id_4,Esperamos en el bar y tomamos martinis que estaban bien.,martinis positive,30-38,We waited at the bar and had martinis that were just right.,martinis positive
CLF#7,id_3,El servicio fue espectacular ya que el camarero sabía todo sobre el menú y sus recomendaciones fueron increíbles.,Servicio positive,3-11,The service was spectacular as the waiter knew everything about the menu and his recommendations were amazing!,service positive <sep> waiter positive
1086415,id_2,"$ 6 y hay mucha comida sabrosa, toda fresca y rellenada continuamente.",comida positive,16-22,"$6 and there is much tasty food, all of it fresh and continually refilled.",food positive
958809,id_3,"Afortunadamente, ahorramos espacio para el salmón a la barbacoa, la lubina y el pato crujiente.",Lubina positive <sep> Pato crujiente positive,68-74 <sep> 80-94,"Luckily we saved room for the BBQ Salmon, Sea Bass and Crispy Duck.",BBQ Salmon positive <sep> Sea Bass positive <sep> Crispy Duck positive
1338124,id_5,"En cualquier caso, este es un lugar en el que me aseguraré de volver a visitarlo cuando esté en esta parte de la ciudad.",lugar positive,30-35,"In any event, this is a place I'll be sure to stop by again when I'm in this part of town.",place positive
CLF#4,id_10,"Este lugar ... Dios, ¿por dónde empiezo?",lugar negative,5-10,This place...god where do i begin.,place negative
1561259,id_4,"Este lugar es caro, y sí, la comida vale la pena; ",lugar negative <sep> comida positive,5-10 <sep> 29-35,"This place is pricey, and yes, the food is worth it; but the service makes you feel like you should be paying a quater of the price.",place negative <sep> food positive <sep> service negative
1655521,id_0,¡¡Me encantó este lugar !!,lugar positive,18-23,I loved this place!!,place positive
BzG#4,id_2,"Lo que realmente lo hace brillar es la comida, que se sazona agresivamente con especias Cyrpriot, y todo está hecho en casa (incluso la carne y las salchichas gyro), y está hecho con ingredientes de una calidad mucho más alta que de otro modo se podría esperar.",comida positive <sep> salchichas positive <sep> ingredientes positive,39-45 <sep> 148-158 <sep> 183-195,"What really makes it shine is the food, which is aggressively seasoned with Cyrpriot spices, and all made in-house (even the gyro meat and sausages), and made of much higher quality ingredients that might otherwise be expected.",food positive <sep> gyro meat positive <sep> sausages positive <sep> ingredients positive
EVPK#10,id_0,¡Pizza súper deliciosa!,Pizza positive,1-6,Super YUMMY Pizza!,Pizza positive
1439875,id_1,"El lugar es pequeño e íntimo y es posible que se sienta un poco abarrotado, pero el servicio es excelente y es ideal para amigos, una cita romántica o una ocasión especial.",Servicio positive <sep> lugar negative <sep> lugar positive,84-92 <sep> 3-8 <sep> 3-8,"The place is small and intimate and you may feel a little crowded, but the service is excellent and it's great for friends out, a romantic date, or a special occassion.",service positive <sep> place negative <sep> place positive
1572027,id_3,Comí aquí hace una semana y encontré que la mayoría de los platos son promedio en el mejor de los casos y demasiado caros.,platos negative,59-65,I ate here a week ago and found most dishes average at best and too expensive.,dishes negative
1353599,id_2,Mi amigo consiguió la pizza de champiñones que sabía mejor.,Pizza de champiñones positive,22-42,My friend got the mushroom pizza which tasted better.,mushroom pizza positive
397331,id_3,"No solo la cocina es la mejor, el servicio siempre ha sido atento y encantador.",cocina positive <sep> Servicio positive,11-17 <sep> 34-42,"Not only is the cuisine the best around, the service has always been attentive and charming.",cuisine positive <sep> service positive
1496707,id_1,Tuve los mejores ravioles de todos los tiempos.,Ravioles positive,17-25,I had the best ravioli ever.,ravioli positive
CLF#3,id_11,¡El lugar es hermoso!,lugar positive,4-9,The place is beautiful!,place positive
433878,id_1,"Sus calzones son horribles, malos, provocan vómitos, ¡puaj!",calzones negative,4-12,"Their calzones are horrific, bad, vomit-inducing, YUCK.",calzones negative
630914,id_0,La comida era realmente horrible.,comida negative,3-9,The food was actually aweful.,food negative
Z#5,id_1,Interior laberinto.,interior negative,0-8,Mazing interior.,interior negative
1417496,id_2,"El comedor es tranquilo y elegante, sin música para gritar, ¡qué refrescante!",comedor positive,3-10,The dining room is quietly elegant with no music to shout over -- how refreshing!,dining room positive
P#1,id_0,PEOR LUGAR EN SMITH STREET EN BROOKLYN,LUGAR negative,5-10,WORST PLACE ON SMITH STREET IN BROOKLYN,PLACE negative
620892,id_5,"El servicio, sin embargo, fue excelente ... y me gustó mucho el entorno / ambiente.",Servicio positive,3-11,"Service, however, was excellent...and I liked the setting/atmosphere a lot.",Service positive <sep> setting/atmosphere positive
470488,id_2,¡El sushi era horrible!,Sushi negative,4-9,The sushi was awful!,sushi negative
TFS#5,id_27,"Si vas por la comida, no valdrá la pena.",comida negative,14-20,"If you are going for the food, it will not be worth it.",food negative
1746113,id_1,El menú tiene muchos pescados y ostras.,menú positive,3-7,The menu has so many fish items and oysters.,menu positive
1655504,id_2,"La gran selección de bruschettas, paninis, tramezzinis evitan que el paladar se estanque.",bruschettas positive <sep> paninis positive <sep> tramezzinis positive,21-32 <sep> 34-41 <sep> 43-54,"The large selection of bruschettas, paninis, tramezzinis keep the palate from stagnating.",bruschettas positive <sep> paninis positive <sep> tramezzinis positive
558423,id_3,Definitivamente no es un lugar al que ir si quieres impresionar a alguien.,lugar negative,25-30,It's definately not a place to go if you want to impress someone.,place negative
ADLT#6,id_4,"Este tipo se negó a sentarla y ella se fue, seguida poco después por los cuatro, pero no antes de que le dijera que en mis 40 años de viajes por el mundo, incluido París, nunca había visto una muestra de mal comportamiento por parte de un líder. ",líder negative,239-244,"This guy refused to seat her and she left, followed shortly by the four of us, but not before I told him that in my 40 years of world travel, including Paris, that I had never seen such a display of bad behavior by a frontman in a restaurant.",frontman negative
1349391,id_1,"a veces obtengo mala comida y mal servicio, a veces obtengo un buen servicio y un mal servicio.",comida negative <sep> Servicio negative <sep> Servicio negative,21-27 <sep> 34-42 <sep> 34-42,"sometimes i get bad food and bad service, sometimes i get good good and bad service.",food negative <sep> service negative <sep> service negative <sep> good positive
620892,id_6,"La comida era normal ... si bajaran los precios un poco, sería un atractivo mayor.",Comida neutral <sep> Comida negative,3-9 <sep> 3-9,"Food was just average...if they lowered the prices just a bit, it would be a bigger draw.",Food neutral <sep> Food negative
507937,id_3,El servicio es rápido y amigable.,Servicio positive,3-11,Service is fast and friendly.,Service positive
541532,id_1,El servicio fue muy rápido pero un poco apresurado.,Servicio positive <sep> Servicio negative,3-11 <sep> 3-11,Service was very prompt but slightly rushed.,Service positive <sep> Service negative
682391,id_3,¡La mejor comida taiwanesa en Nueva York!,Comida taiwanesa positive,10-26,Best Taiwanese food in NY!,Taiwanese food positive
1064477,id_0,"Tiendo a juzgar un restaurante de sushi por su erizo de mar, que era celestial en sushi rose.",erizo de mar positive,47-59,"I tend to judge a sushi restaurant by its sea urchin, which was heavenly at sushi rose.",sea urchin positive
1328078,id_3,"las ensaladas son deliciosas, refrescantes y muy picantes.",ensaladas positive,4-13,"the salads are delicious, both refreshing and very spicy.",salads positive
ADLT#6,id_0,"Maitre-D- ""Come y sal""",Maitre-D negative,0-8,"Maitre-D-""Eat and get out""",Maitre-D negative
1561259,id_2,La anfitriona y la camarera fueron increíblemente groseras e hicieron todo lo posible para apurarnos.,anfitriona negative <sep> camarera negative,3-13 <sep> 19-27,The hostess and the waitress were incredibly rude and did everything they could to rush us out.,hostess negative <sep> waitress negative
483111,id_0,Winnie y su personal son el mejor equipo que puede encontrar para servirle.,personal positive <sep> Winnie positive,12-20 <sep> 0-6,Winnie and her staff are the best crew you can find serving you.,staff positive <sep> Winnie positive
709294,id_3,El tamaño de las porciones aquí es enorme y el sushi es bueno.,Sushi positive,47-52,"The portion sizes here are huge, and the sushi is good.",portion positive <sep> sushi positive
536919,id_1,Lo único que los camareros no hacen por ti es limpiarte la barbilla cuando te vas.,camareros positive,17-26,The only thing the waiters don't do for you is wipe your chin when you leave.,waiters positive
735448,id_1,"Quienquiera que fuera el dúo de jazz, estaban en POINT.",dúo de jazz positive,25-36,"whoever the jazz duo was, they were on POINT.",jazz duo positive
RL#7,id_1,mi lugar favorito jajaja,lugar positive,3-8,my favorite place lol,place positive
TR#5,id_2,La comida estaba muy rica.,comida positive,3-9,The food tasted very good.,food positive
955711,id_0,"Este lugar me dejó alucinado ... de lejos, mi nuevo restaurante favorito en el lado superior.",lugar positive,5-10,This place blew me away...by far my new favorite restaurant on the uppereast side.,place positive
1671113,id_2,"He intentado hacer reservas, pero en ambas ocasiones, la anfitriona no sabía mi nombre.",anfitriona negative,57-67,"I have tried to make reservations, but both times, the hostess didn't have my name.",hostess negative
624715,id_3,No gastes dinero en decoración.,decoración neutral,20-30,Don't waste money on decor.,decor neutral
513521,id_2,Inconvenientes: el servicio es lento y no brindan.,Servicio negative,19-27,Drawbacks: service is slow and they don't toast!,service negative
1451109,id_0,"Si quieres algo realmente diferente, prueba con Jekyll y Hyde.",Jekyll y Hyde positive,48-61,If you want something really different than try Jekyll and Hyde.,Jekyll and Hyde positive
1232468,id_0,El atún y las patatas wasabe son excelentes.,atún positive <sep> patatas wasabe positive,3-7 <sep> 14-28,The tuna and wasabe potatoes are excellent.,tuna positive <sep> wasabe potatoes positive
TFS#2,id_1,La comida es excelente y el ambiente es aún mejor.,comida positive,3-9,The food is great and the environment is even better.,food positive <sep> environment positive
1506491,id_5,Gracias Emilio.,Emilio positive,8-14,Thank You Emilio.,Emilio positive
NP#3,id_1,Comida y servicio sutil,comida positive <sep> Servicio positive,0-6 <sep> 9-17,Subtle food and service,food positive <sep> service positive
P#10,id_5,Tampoco me hagas empezar con las margaritas.,margaritas negative,33-43,"Don't get me started on the margaritas, either.",margaritas negative
1189674,id_2,"El Steak Tartare es una gran apuesta, te lo preparan en la mesa.",Steak Tartar positive,3-15,"The Steak Tartare is a great bet, they fix it for you at the table.",Steak Tartare positive
1417496,id_3,"El servicio fue impecable y discreto, el personal sabe lo que están allí para hacer, para conocer su menú, presentar su comida y atender sus necesidades.",Servicio positive <sep> personal positive,3-11 <sep> 41-49,"The service was impeccable and unobtrusive -- the staff knows what they are there to do -- to know their menu, present your meal, and attend to your needs.",service positive <sep> staff positive
1318537,id_0,"El restaurante fresco era increíble ... la comida era deliciosa y, por supuesto, fresca.",restaurante fresco positive <sep> comida positive,3-21 <sep> 43-49,fresh restaurant was amazing........ food was delicious and of course fresh.,fresh restaurant positive <sep> food positive
1367358,id_1,"La comida es auténtica italiana, ¡deliciosa!",comida positive,3-9,The food is authentic Italian - delicious!,food positive
ADLT#8,id_0,Love Al Di La,Al Di La positive,5-13,Love Al Di La,Al Di La positive
565344,id_0,Recientemente probé Suan y pensé que era genial.,Suan positive,20-24,I recently tried Suan and I thought that it was great.,Suan positive
Y#9,id_5,¡Los aperitivos también son deliciosos!,aperitivos positive,5-15,The appetizers are also delicious!,appetizers positive
475298,id_2,La comida es excelente y barata.,Comida positive,3-9,Food is great and inexpensive.,Food positive
TM#4,id_0,"Comida indochina, bastante buena ...",Comida indochina positive,0-16,"Indo Chinese food, pretty good...",Indo Chinese food positive
Z#7,id_4,El concepto de tapas japonesas es de nueva creación y claramente no funciona.,tapas japonesas negative,15-30,The concept of japanese tapas is newly created and clearly doesn't work.,japanese tapas negative
BHD#4,id_6,"Pero no obstante, excelente lugar, excelente comida.",lugar positive <sep> comida positive,28-33 <sep> 45-51,"But nonetheless--great spot, great food.",spot positive <sep> food positive
496132,id_4,"si eres atrevido, prueba el vinagre balsámico sobre helado, ¡es maravilloso!",vinagre balsámico sobre helado positive,28-58,"if you're daring, try the balsamic vinegar over icecream, it's wonderful!",balsamic vinegar over icecream positive
1300636,id_4,"Recomiendo encarecidamente Cafe St. Bart's por su comida, el ambiente y el maravilloso servicio.",comida positive <sep> ambiente positive <sep> Servicio positive,50-56 <sep> 61-69 <sep> 87-95,"I highly recommend Cafe St. Bart's for their food, the ambience and wonderful service.",food positive <sep> ambience positive <sep> service positive
624715,id_1,Auténtica comida pakistaní.,Comida pakistaní positive,10-26,Authentic Pakistani food.,Pakistani food positive
Y#9,id_2,"Tienen excelentes rollos, los rollos de triple color y noruegos, son increíbles y abundantes.",rollos positive <sep> Rollos de triple color y noruegos positive,18-24 <sep> 30-63,"They have great rolls, the triple color and norwegetan rolls, are awesome and filling.",rolls positive <sep> triple color and norwegetan rolls positive
528251,id_0,Fantastico lugar.,lugar positive,11-16,Fantastic place.,place positive
FF#10,id_4,¡Pero el servicio es horrible!,Servicio negative,9-17,But the service is HORRID!,service negative
615180,id_1,"La comida no era fresca, las salsas eran suaves y muy aceitosas.",comida negative <sep> salsas negative,3-9 <sep> 29-35,"The food was not fresh, the sauces were bland and very oily.",food negative <sep> sauces negative
1394712,id_1,"Pedimos algunos platos de sopa de carne y fideos de la sección tailandesa del menú, pero nada de lo que obtuvimos fue tailandés.",platos de sopa de carne y fideos negative,16-48,We ordered some beef and noodle soup dishes from the Thai section of the menu but nothing we got was Thai.,beef and noodle soup dishes negative
1225162,id_4,El bar está muy bien surtido con interesantes cervezas y vinos a buen precio.,bar positive <sep> cervezas positive <sep> vinos positive,3-6 <sep> 46-54 <sep> 57-62,The bar is very well stocked with interesting beers and well priced wines.,bar positive <sep> beers positive <sep> wines positive
CLF#4,id_3,"Si pudiera dar 0 estrellas, lo haría por este lugar.",lugar negative,46-51,If I could give 0 stars I would do so for this place.,place negative
TFS#10,id_5,"Yo había pescado y mi marido tenía el filete, que superó nuestras expectativas.",filete positive,38-44,I had fish and my husband had the filet - both of which exceeded our expectations.,fish positive <sep> filet positive
535248,id_3,"Si se aventura fuera de la isla de Manhattan y parece que no puede encontrar un gran restaurante italiano, conduzca hasta Corona.",Corona positive,122-128,"If you venture off the island of Manhattan and can't seem to find a great Italian restaurant, drive to Corona.",Corona positive
FF#6,id_7,Pedí un menú y la misma camarera me miró como si estuviera loca.,camarera negative,24-32,I asked for a menu and the same waitress looked at my like I was insane.,waitress negative
1064477,id_3,"La ración de arroz a pescado también era buena, no intentaron empacar demasiado el arroz.",ración de arroz a pescado positive,3-28,The rice to fish ration was also good--they didn't try to overpack the rice.,rice to fish ration positive
Z#5,id_2,¡Buena comida!,comida positive,7-13,Great food!,food positive
1269216,id_2,Las opciones de comida gobiernan.,comida positive,16-22,The food options rule.,food positive
Z#6,id_2,"No solo es una aventura llegar a este lugar un tanto escondido, una vez que ingresas por las puertas de madera sin marcar, la decoración zen e íntima te hará sentir como si ya no estuvieras en la ciudad.",lugar neutral <sep> puertas de madera sin marcar positive <sep> decoración positive,38-43 <sep> 93-121 <sep> 126-136,"Not only is it an adventure getting to this somewhat hidden spot, once you enter the unmarked wooden doors, the zen and intimate décor will make you feel like you’re no longer in the city.",spot neutral <sep> unmarked wooden doors positive <sep> décor positive
1062641,id_0,Este lugar tiene que ser el mejor restaurante japonés de la zona de Nueva York.,lugar positive,5-10,This place has got to be the best japanese restaurant in the new york area.,place positive
P#9,id_1,Pacifico es un gran lugar para pasar el rato casualmente.,Pacifico positive,0-8,Pacifico is a great place to casually hang out.,Pacifico positive
561054,id_1,Cuando estás sentado en su comedor principal (que tiene un techo alto espectacular pintado a mano) nunca sabrás que hay un mundo afuera.,comedor principal positive <sep> techo positive,27-44 <sep> 59-64,"When you're sitting in their main dining room (which has a spectacular, hand-painted high ceiling) you'd never know there was a world outside.",main dining room positive <sep> ceiling positive
1543345,id_1,¡Quién tiene espacio para Cheesesticks con la mejor pizza de Nueva York!,Pizza positive,52-57,Who has room for Cheesesticks with the best pizza in NYC!,pizza positive
1748813,id_0,Me encontré con esta gran pizzería mientras exploraba mi nuevo vecindario.,pizzería positive,26-34,I stumbled upon this great pizzeria as I explored my new neighborhood.,pizzeria positive
PP#4,id_0,amo este lugar,lugar positive,9-14,I love this place,place positive
ADLT#9,id_4,La esposa tenía el risotto que era increíble.,risotto positive,19-26,The wife had the risotto which was amazing.,risotto positive
1126886,id_1,"Este es, con mucho, mi lugar favorito en el vecindario.",lugar positive,23-28,This is by far my favorite place in the neighborhood.,place positive
1347423,id_1,"El personal era servicial, la comida era absolutamente deliciosa y el lugar es encantador.",personal positive <sep> comida positive <sep> lugar positive,3-11 <sep> 30-36 <sep> 70-75,"The staff was accomodating, the food was absolutely delicious and the place is lovely.",staff positive <sep> food positive <sep> place positive
1232468,id_3,El servicio fue rápido y cortés.,Servicio positive,3-11,Service was prompt and courteous.,Service positive
PP#4,id_4,Pensé que el restaurante era bonito y limpio.,restaurante positive,13-24,I thought the restaurant was nice and clean.,restaurant positive
509227,id_1,"La comida es decente en el mejor de los casos, y el ambiente, bueno, es una cuestión de opinión, algunos pueden considerar que es algo dulce, pensé que era simplemente molesto.",comida negative <sep> ambiente negative,3-9 <sep> 52-60,"The food is decent at best, and the ambience, well, it's a matter of opinion, some may consider it to be a sweet thing, I thought it was just annoying.",food negative <sep> ambience negative
TFS#5,id_18,Postre: puro desastre.,Postre negative,0-6,Dessert: pure disaster.,Dessert negative
FF#10,id_3,El diseño del espacio es bueno.,espacio positive,14-21,The design of the space is good.,space positive
1663111,id_0,Absolutamente me encantó este lugar.,lugar positive,30-35,I absolutely Loved this place.,place positive
1138996,id_3,"Como siempre, tomamos una gran copa de vino mientras esperábamos.",Copa de vino positive,31-43,As always we had a great glass of wine while we waited.,glass of wine positive
RL#3,id_3,"es simplemente un lugar divertido para ir, no un restaurante de cinco estrellas.",restaurante neutral,49-60,"its just a fun place to go, not a five star restaraunt.",restaraunt neutral
444818,id_2,"La mejor comida italiana que he probado (y siendo italiano, eso significa mucho).",comida italiana positive,9-24,"Best Italian food I ever had (and being Italian, that means alot).",Italian food positive
1398844,id_2,"Las mesas están demasiado cerca, el menú es típico de cualquier restaurante italiano y la lista de vinos es simplemente cara.",mesas negative <sep> menú neutral,4-9 <sep> 36-40,"The tables are crammed way too close, the menu is typical of any Italian restaurant, and the wine list is simply overpriced.",tables negative <sep> menu neutral <sep> wine list negative
1308557,id_0,El servicio era lo único bueno de este restaurante.,Servicio positive <sep> restaurante negative,3-11 <sep> 39-50,The service was the only thing good about this restaurant.,service positive <sep> restaurant negative
404464,id_1,Pedí el aperitivo de salmón ahumado y huevas y no tenía sabor.,Aperitivo de salmón ahumado y huevas negative,8-44,I ordered the smoked salmon and roe appetizer and it was off flavor.,smoked salmon and roe appetizer negative
957145,id_4,¡Amo este lugar!,LUGAR positive,10-15,I lOVE THIS PLACE!,PLACE positive
507755,id_1,¡Las albóndigas fritas son geniales!,albóndigas fritas positive,5-22,The fried dumplings are GREAT!,fried dumplings positive
426930,id_0,Auténtica comida taiwanesa que es barata ... ¿qué más se puede pedir?,Comida taiwanesa positive,10-26,Authentic Taiwanese food that's cheap... what more could you ask for?,Taiwanese food positive
475512,id_3,"Si te gusta tu música a todo volumen y el sistema no es tan bueno y si quieres pagar al menos una botella de 100 dólares como mínimo, entonces te encantará aquí.",música negative,15-21,If you like your music blasted and the system isnt that great and if you want to pay at least 100 dollar bottle minimun then you'll love it here.,bottle minimun negative <sep> music negative
1655504,id_5,Asegúrese de probar los especiales de temporada y siempre deliciosos.,especiales positive,24-34,"Be sure to try the seasonal, and always delicious, specials.",specials positive
1280166,id_3,La selección de la lista de vinos es buena y el vino por copa se llenó generosamente hasta la cima.,vino por copa positive,48-61,Wine list selection is good and wine-by-the-glass was generously filled to the top.,Wine list selection positive <sep> wine-by-the-glass positive
445960,id_4,Este es un gran lugar para llevar a los forasteros y perfecto para ver la puesta de sol.,lugar positive,16-21,"This is a great place to take out-of-towners, and perfect for watching the sunset.",place positive
444818,id_1,"El ambiente es inédito, el servicio impecable y la comida magnífica.",Servicio positive <sep> comida positive,27-35 <sep> 51-57,"The atmosphere is unheralded, the service impecible, and the food magnificant.",atmosphere positive <sep> service positive <sep> food positive
1241906,id_0,"Gran servicio, buena comida.",Servicio positive <sep> comida positive,5-13 <sep> 21-27,"Great service, great food.",service positive <sep> food positive
1367358,id_3,"El ambiente es delicioso, el servicio impecable.",Ambiente positive <sep> Servicio positive,3-11 <sep> 29-37,"Ambience is delightful, service impeccable.",Ambience positive <sep> service positive
BFC#9,id_19,Escuché que el rollo de langosta era excelente.,rollo de langosta positive,15-32,I heard the lobster roll was excellent.,lobster roll positive
1573534,id_0,"En primer lugar, Dal Bukhara Rocks.",Dal Bukhara positive,17-28,First of all Dal Bukhara Rocks.,Dal Bukhara positive
717570,id_3,"Las raciones son pequeñas, pero dado que la comida era tan buena lo compensa.",comida positive,44-50,The portions are small but being that the food was so good makes up for that.,portions negative <sep> food positive
561054,id_3,"No puedo esperar al verano, cuando sirven afuera en su gigantesco patio.",patio positive,66-71,"I can't wait for summer, when they serve outside on their gigantic patio.",patio positive
1661757,id_0,Qué gran lugar.,lugar positive,9-14,What a great place.,place positive
Z#7,id_5,"La comida que sirven no es reconfortante, ni apetitosa ni cruda.",comida negative,3-9,"The food they serve is not comforting, not appetizing and uncooked.",food negative
BG#6,id_1,"La decoración necesita ser renovada, ¡pero la comida es increíble!",Decoración negative <sep> comida positive,3-13 <sep> 46-52,Decor needs to be upgraded but the food is amazing!,Decor negative <sep> food positive
632121,id_3,"Lo mejor de todo es el ambiente cálido, el propietario es súper amable y el servicio es rápido.",ambiente positive <sep> Servicio positive,23-31 <sep> 76-84,"Best of all is the warm vibe, the owner is super friendly and service is fast.",vibe positive <sep> owner positive <sep> service positive
BFC#9,id_6,"Esa noche no hubo cerveza de barril, lo cual fue una decepción.",cerveza negative,18-25,"There was no tap beer that evening, which was a disappointment.",beer negative
1728733,id_6,Agradecí a mi amigo que me recomendó este restaurante y sin duda lo recomendaré a otros.,restaurante positive,42-53,I thanked my friend who recommended me this restaurant and will certainly recommend it to others.,restaurant positive
1016296,id_3,"La comida estaba bien, nada del otro mundo.",Comida neutral,3-9,"Food was okay, nothing great.",Food neutral
430342,id_4,Deliciosos pasteles de cangrejo también.,pasteles de cangrejo positive,11-31,Delicious crab cakes too.,crab cakes positive
1702257,id_3,Personal amable que te permite disfrutar de tu comida y de la compañía con la que estás.,personal positive,0-8,Friendly staff that actually lets you enjoy your meal and the company you're with.,staff positive
PP#3,id_1,"Sin duda, la mejor pizza del planeta.",Pizza positive,19-24,Hands down the best pizza on the planet.,pizza positive
TM#3,id_4,"Me di cuenta de que había muchos indios comiendo allí, ¡lo cual es una gran señal de un lugar indio!",lugar indio positive,88-99,I noticed alot of indian people eatting there which is a great sign for an indian place!,indian place positive
1606837,id_2,El servicio fue atento.,Servicio positive,3-11,The service was attentive.,service positive
BHD#8,id_0,Llevando los perros calientes al siguiente nivel,Perros calientes positive,13-29,Taking Hot Dogs to the next level,Hot Dogs positive
