review_id,sentences_ids,sentences_texts,sentences_opinions,texts_trans,opinions_trans
es_l_olive_71_Joan_2008-07-30,id_6,Debe mejorar muy mucho su carta de vinos.,carta de vinos negative,Вы должны значительно улучшить свою винную карту.,винная карта negative
es_bal-donsera-zaragoza_comment-3237,id_38,"Un último comentario a favor del cocinero es que el pasado año estuvo invitado en la pasada Expo en China (salió en prensa), y los platos que presentó en la semana española eran típicos aragoneses (borraja, ternasco… y todo con vinos aragoneses).Con esto lo único que quiero indicar es mi sorpresa por la propaganda de la comida aragonesa, cosa que me alegro que alguien la defienda ( y lo dice un aragonés español).",cocinero positive,"Последний комментарий в пользу шеф-повара: в прошлом году его пригласили на последнюю выставку в Китае (она была опубликована в прессе), а блюда, которые он представил на испанской неделе, были типично арагонскими (огуречник, баранина ... и Все с арагонскими винами). Единственное, на что я хочу указать, это мое удивление по поводу пропаганды арагонской кухни, и я рад, что кто-то ее защищает (и это говорит один испанский арагонец).",повар positive
es_barceloneta_126_MarcSoler_2008-04-30,id_0,Lugar perfecto.,Lugar positive,Идеальное место.,Место positive
es_balmes_rossello_1_Quim_2015-07-21,id_0,Buena atención y ambiente.,atención positive <sep> ambiente positive,Хорошее внимание и атмосфера.,внимание positive <sep> среда positive
es_cafe_kafka_38_FranciscoMorenoFernandez_2012-05-20,id_1,"Quizá se podría mejorar la distribución de mesas, ya que algunas de ellas están demasiado juntas, y otras están muy cerca de la barra, y por lo tanto, está pasando gente contínuamente por al lado de los comensales.",distribución de mesas negative,"Возможно, можно было бы улучшить распределение столиков, так как одни из них расположены слишком близко друг к другу, а другие - слишком близко к бару, и поэтому люди постоянно проходят мимо посетителей.",сервировка стола negative
es_mas-torres-zaragoza_comment-4464,id_2,"De primero teníamos una ensalada rosa, que estaba muy bien para compartir, para comer luego una guindillas (algunas picaban) y posteriormente huevos con foie.",ensalada rosa positive,"Сначала у нас был розовый салат, которым было очень приятно разделить, позже мы съели чили (некоторые были измельчены), а позже яйца с фуа.",розовый салат positive
es_matilde-la-zaragoza_comment-4495,id_8,Un plato asi como principal en un menu de 25 euros no parece normal.,plato negative,"Блюдо, как и основное в меню за 25 евро, не кажется нормальным.",пластина negative
es_cafe-meccano-gastrobar-zaragoza_comment-3308,id_0,Hay una puntualización importante que no me ha parecido leer en la crítica: el menú cerrado de 30€ es para grupos de un mínimo de 8 personas.,menú negative,"Есть важный момент, который я, похоже, не прочитал в обзоре: закрытое меню стоимостью 30 евро предназначено для групп минимум 8 человек.",меню negative
es_9reinas_56_Michael_2011-09-28,id_2,Una experiencia culinaria inolvidable.,experiencia positive,Незабываемые кулинарные впечатления.,опыт positive
es_barceloneta_13_AntonioSerranoPueyo_2014-11-21,id_8,"La luz natural que entra por la vidriera de la terraza, añadida a la decoración tan acogedora da una sensación de bienestar difícil de conseguir en otros lugares.",luz natural positive <sep> decoración positive,"Естественный свет, проникающий через стеклянное окно террасы, добавленный к уютной отделке, дает ощущение благополучия, которого трудно достичь в других местах.",естественный свет positive <sep> декор positive
es_cafe_kafka_27_AlexG_2013-04-14,id_1,La comida nos gustó a todos.,comida positive,Нам всем понравилась еда.,еда positive
es_bodega-de-chema-la-zaragoza_comment-4326,id_2,Toda la comida fue de nuestro agrado pero el cabrito al horno fue realmente espectacular.,cabrito al horno positive <sep> comida positive,"Вся еда была нам по вкусу, но запеченный ребенок был действительно впечатляющим.",запеченная коза positive <sep> еда positive
es_la_poma_5_JosephPortoDiaz_2014-12-30,id_0,"El restaurante era muy bonito, además el servicio muy bueno.",restaurante positive <sep> servicio positive,"Ресторан был очень хорошим, и обслуживание было очень хорошим.",ресторан positive <sep> услуга positive
es_ratatouille-zaragoza_comment-4805,id_2,La dorada a la plancha y las verduras con huevo muy bien cocinadas.,dorada a la plancha positive <sep> verduras con huevo positive,Очень хорошо приготовленный морской лещ и овощи с яйцом.,лещ на гриле positive <sep> овощи с яйцом positive
es_cullera_de_boix_38_Anonimo_2013-05-31,id_5,Excelente ubicación e iluminación.,ubicación positive <sep> iluminación positive,Отличное месторасположение и освещение.,Место нахождения positive <sep> освещение positive
es_cafe_kafka_45_FranciscoVeigaRodriguez_2011-12-24,id_3,"Plato degustación: un poco abundante de más, pero bien cocinado.",Plato degustación positive <sep> Plato degustación neutral,"Дегустационная тарелка: излишне обильная, но хорошо приготовленная.",Дегустационная тарелка positive <sep> Дегустационная тарелка neutral
es_kupela-la-sidreria-zaragoza_comment-4507,id_3,"En mi opinión, es uno de los restaurantes mas profesionales de Zaragoza .",restaurantes positive,"На мой взгляд, это один из самых профессиональных ресторанов Сарагосы.",рестораны positive
es_wok-aragonia-dinasty-zaragoza_comment-4800,id_0,"Pues francamente, es un sitio que no vale la pena.",sitio negative,"Честно говоря, этот сайт того не стоит.",сайт negative
es_bodega-de-chema-la-zaragoza_comment-4326,id_1,Decir que la atención por parte de las personas que trabajan en este restaurante fue amable y educada.,atención positive,"Сказать, что внимание людей, которые работают в этом ресторане, было доброжелательным и вежливым.",внимание positive
es_la-despensa_comment-786,id_0,"Copio lo que ya escribí hace unas semanas en otra página web tras mi, también dolorasa, visita a este sótano.” Fui con unos amigos a los que les había dado una buena impresión tomando unas tapas.",sótano negative,"Я копирую то, что уже написал несколько недель назад на другом веб-сайте после того, как я, тоже страдая, посетил этот подвал ». ",подвал negative
es_bal-donsera-zaragoza_comment-4320,id_0,"Estube ayer dia 22 de febrero en el restaurante bal d’osera y mi sorpresa fue que primero se disculpan porque aun no tienen percheros, luego las mesas tambien te dicen que son provisonales (que no hubieran abierto aun, si no podian) porque el precio desde luego no lo han bajado.",percheros negative <sep> mesas negative,"Я был вчера, 22 февраля, в ресторане bal d'osera, и меня удивило то, что сначала они извинились, потому что у них все еще нет вешалок, затем столы также говорят вам, что они временные (они бы еще не открылись, если бы могли нет), потому что цену они точно не снизили.",вешалка negative <sep> столы negative
es_cullera_de_boix_2_Yolanda_2015-08-19,id_2,<->No pudimos comer ni la mitad de la paella,paella negative,<-> Мы не могли съесть даже половину паэльи,Паэлья negative
es_barceloneta_37_JaumeMunozGonzalez_2013-07-01,id_0,"El servicio y el local es muy aceptable,pero la relación calidad precio esta descompensada.se le tendría que explicar al cocinero,que el pulpo no se calienta en el microondas y menos si se le pone el pimentón y el aceite ya que se quema y reseca.",servicio positive <sep> local positive <sep> pulpo negative,"Сервис и помещение очень приемлемые, но соотношение цена-качество несбалансированное.Пришлось бы объяснять повару, что осьминога не разогревают в микроволновке и тем более, если положить перец и масло, т. ожоги и пересохшие.",услуга positive <sep> местный positive <sep> осьминог negative
es_9reinas_31_Sp_2013-06-22,id_1,El dulce de leche es divino.,dulce de leche positive,Дульсе де лече божественна.,карамельный соус positive
es_maur_muntaner_4_LauraArnedo_2015-03-16,id_0,Realmente calidad muy buena y buena atención.,calidad positive <sep> atención positive,Действительно очень хорошее качество и хорошее обслуживание.,качественный positive <sep> внимание positive
es_barceloneta_8_AntonioSerranoPueyo_2015-05-30,id_5,Un valor seguro.,Un valor seguro positive,Безопасное значение.,Безопасное значение positive
es_maur_muntaner_3_CarlosReinleinFarre_2015-03-16,id_7,"Muy recomendable, tanto la calidad como el servicio.",calidad positive <sep> servicio positive,"Настоятельно рекомендуется, как за качество, так и за обслуживание.",качественный positive <sep> услуга positive
es_cullera_de_boix_74_ElisabetBasPujol_2012-01-17,id_1,"El trato muy bueno, muy amables, el arroz exquisito y a mitad de precio, lo recomiendo.",trato positive <sep> arroz positive,"Лечение очень хорошее, очень дружелюбное, рис изысканный и за полцены, рекомендую.",лечение positive <sep> рис positive
es_bodega-de-chema-la-zaragoza_comment-4331,id_3,"Es interesante el precio, incluyendo el IVA, la calidad de los platos lo merece.",platos positive,"Цена интересная, с НДС, качество посуды того заслуживает.",тарелки positive
es_maur_muntaner_7_Ana_2015-02-08,id_3,"Lo mejor, el sabor a brasa y la abundante cantidad de calçots.",calçots positive,"Лучшее, вкус жареного и обильное количество кальций.",Calçots positive
es_balmes_rossello_97_JoseLuisLorenzo_2012-01-11,id_0,Personal de sala muy atento y alimentos de calidad y bien cocinados.,Personal positive <sep> alimentos positive,"Очень внимательный персонал в номере и качественная, хорошо приготовленная еда.",Личное positive <sep> еда positive
es_l_olive_5_AntonioSerranoPueyo_2014-08-25,id_3,"Pescados impecables y de una cocción, ya sea a la plancha o al horno, siempre en su punto.",Pescados positive,"Безупречная рыба, приготовленная на гриле или запеченная, всегда в самый раз.",Рыба positive
es_cafe-meccano-gastrobar-zaragoza_comment-4185,id_3,"Cenamos mi señora y yo correctamente el servicio la comida también sin ser nada fuera de lo común, los sorbetes fueron mediocres por no decir que no estaban a la altura de lo pagado,  pero no estaba mal hasta aquí todo correcto, sobre las doce y cuarto aparecen “Las Posesas”Se empiezan hacer fotos con algún cliente y a dar vueltas por el local.",servicio positive <sep> comida neutral <sep> sorbetes negative <sep> sorbetes neutral,"Мы с женой поужинали правильно, обслуживание еда также не была чем-то необычным, сорбеты были посредственными, чтобы не сказать, что они не соответствовали тому, что было заплачено, но это было неплохо, здесь все правильно, около двенадцати Появляется пятнадцать «Las Posesas», которые начинают фотографироваться с клиентом и гулять по помещению.",услуга positive <sep> еда neutral <sep> сорбеты negative <sep> сорбеты neutral
es_l_olive_0_AntonioSerranoPueyo_2015-06-01,id_7,"Rioja (divino y de una cosecha ""excelente"").",Rioja positive,Риоха (божественный и из «отличного» урожая).,Риоха positive
es_bal-donsera-zaragoza_comment-1413,id_15,Muy logrados los orejones y el sorbete.Otro punto negativo en el servicio fue que intente tomar un vino dulce y la respuesta fue decepcionante.,orejones positive <sep> sorbete positive <sep> servicio negative,"Очень удачно сушеные абрикосы и сорбет.Еще один недостаток в обслуживании заключался в том, что я попробовал сладкое вино, и реакция была неутешительной.",сушеные персики positive <sep> сорбет positive <sep> услуга negative
es_cafe_kafka_28_SaraMolina_2013-04-01,id_3,Las alcachofas fritas tienen buena fama merecida.,alcachofas fritas positive,Жареные артишоки имеют заслуженную репутацию.,жареные артишоки positive
es_cullera_de_boix_100_BlancIBlau_2010-11-15,id_1,"Comida, entrantes correctos salvo los pinchos mal, el arroz caldoso de cigalas bien.",pinchos negative <sep> arroz caldoso de cigalas positive <sep> entrantes positive,"Еда, правильные закуски, за исключением плохих шашлыков и риса с креветками, хорошие.",шпажки negative <sep> рис с креветками positive <sep> закуски positive
es_la-despensa_comment-786,id_5,"Además teniendo que correr para salir a tiempo, porque hacen turnos para cenar.",turnos negative,"Также приходится убегать, чтобы выйти вовремя, потому что они ходят на ужин по очереди.",сдвиги negative
es_gamberro-zaragoza_comment-4856,id_1,La comida estupenda y el trato magnífico.,comida positive <sep> trato positive,Отличная еда и отличное обслуживание.,еда positive <sep> лечение positive
es_barceloneta_123_Isabel_2008-05-16,id_0,Buenisima la langosta a la plancha,langosta positive,Очень хороший лобстер на гриле,Омар positive
es_bal-donsera-zaragoza_comment-1413,id_12,"Eso sí, un poco repetitivas las huevas, en los tres primeros platos.",huevas negative,"Конечно, в первых трех блюдах икра немного повторяется.",икра negative
es_cullera_de_boix_79_SantiagoSoley_2011-12-23,id_2,El servicio es muy amable y diligente y el entorno (estuvimos en la sala privado) agradable.,servicio positive <sep> entorno positive,"Сервис очень дружелюбный и внимательный, а обстановка (мы были в отдельной комнате) приятная.",услуга positive <sep> среда positive
es_gamberro-zaragoza_comment-4867,id_0,La comida excelente.,comida positive,Отличная еда.,еда positive
es_mas-torres-zaragoza_comment-4299,id_1,Primer plato simplon estilo cuartelero.,Primer plato negative,Первые казармы в упрощенном стиле.,Первый курс negative
es_bodega-de-chema-la-zaragoza_comment-4255,id_0,"La cena nos ha gustado mucho, tanto el menú como la presentación y el servicio.",menú positive <sep> servicio positive,"Ужин очень понравился, и меню, и презентация, и обслуживание.",меню positive <sep> услуга positive
es_q-art-zaragoza_comment-759,id_5,"Respecto a lo del cava aragonés, ¡por favor no!",cava aragonés negative,"Что касается арагонской кавы, пожалуйста, нет!",Арагонская кава negative
es_cafe_kafka_26_CarlosGarc4_2013-06-03,id_0,"Un buen ambiente, servicio exquisito y atento, profesionales, platos de calidad, bien cocinados y raciones correctas.",ambiente positive <sep> servicio positive <sep> platos positive <sep> raciones positive,"Хорошая атмосфера, изысканное и внимательное обслуживание, профессионалы, качественные блюда, хорошо приготовленные и правильные порции.",среда positive <sep> услуга positive <sep> тарелки positive <sep> порции positive
es_la_poma_13_SaraBruntonLucas_2014-11-02,id_1,El risotto muy bueno.,risotto positive,Ризотто очень хорошее.,Ризотто positive
es_colette-zaragoza_comment-1146,id_2,Lo más destacable para mí es el uso de la cocción a baja temperatura en muchos platos y presentaciones espetaculares y trabajadas.,presentaciones positive <sep> cocción a baja temperatura positive,Самым замечательным для меня является использование низкотемпературного приготовления многих блюд и эффектных и оформленных презентаций.,презентации positive <sep> низкотемпературное приготовление positive
es_la-scala-zaragoza_comment-2259,id_5,"Siempre bebemos cava y nos lo sacan muy frio, como debe ser y en pocos sitios te lo sacan correctamente.",cava positive,"Мы всегда пьем каву, и ее достают очень холодной, как и положено, и в некоторых местах достают правильно.",копать positive
es_balmes_rossello_42_CarlotaAmargos_2014-03-16,id_1,"servicio estupendo, brasas de verdad, con alcachofas y parriladas.",servicio positive <sep> brasas positive <sep> alcachofas positive <sep> parriladas positive,"Отличное обслуживание, настоящие угли, артишоки и гриль.",услуга positive <sep> угли positive <sep> артишоки positive <sep> жареный positive
es_l_olive_5_AntonioSerranoPueyo_2014-08-25,id_6,El ambiente más que agradable y poco ruidoso.,ambiente positive,Атмосфера более чем приятная и не очень шумная.,среда positive
es_cullera_de_boix_59_Antonio_2012-07-17,id_0,Estupendo el arroz caldoso con bogavante y muy buen trato.,arroz caldoso con bogavante positive <sep> trato positive,"Суп с рисом с лобстером был отличным, и это было очень хорошее лечение.",Рис с лобстером positive <sep> лечение positive
es_salamanca_39_Oriol_2011-04-03,id_0,"Nos trataron muy bien, trato humano, nos regalaron doble ronda de copas.",trato positive,"К нам относились очень хорошо, гуманно, давали двойную порцию напитков.",лечение positive
es_9reinas_67_Anonimo_2011-05-02,id_2,"Como salvedad, diré que, a excepción del jefe de sala (o propietario, cosa que desconozco), atento, educado y detallista, el resto del servicio, pinganillos inalámbricos incluidos, no está a la altura del resto, más en lo que respecta a educación y formas que a la capacidad: habría que cuidar aspectos como retirar casi a la carrera platos sin terminar, tutear por defecto u ofrecer el silencio como toda respuesta a la duda del comensal en la elección entre dos opciones.",jefe de sala positive <sep> resto del servicio negative,"В качестве предостережения скажу, что, за исключением главы комнаты (или владельца, которого я не знаю), внимательного, вежливого и детального, остальная часть обслуживания, включая беспроводные наушники, не дотягивает до отдых, больше в том, что касается образования и возможностей: необходимо будет позаботиться о таких аспектах, как изъятие незаконченных блюд почти на ходу, твиттер по умолчанию или предложение тишины в качестве ответа на сомнения посетителя в выборе между двумя параметры.",менеджер комнаты positive <sep> остальная часть службы negative
es_maur_muntaner_14_Macca_2013-12-10,id_1,El sitio muy bonito y como para un pequeño grupo como el que fuimos.,sitio positive,"Место очень красивое и как для небольшой группы, как та, которую мы пошли.",сайт positive
es_balmes_rossello_35_AnaMariaGonzalez_2014-04-28,id_1,Servicio amable,Servicio positive,Вежливое обслуживание,Услуга positive
es_l_olive_45_LuciaGomezValenzuela_2010-09-18,id_3,Debe ser un sitio de referencia siempre.,sitio positive,Это всегда должен быть справочный сайт.,сайт positive
es_barceloneta_12_AntonioSerranoPueyo_2014-12-15,id_1,Producto y cocina catalana y marinera de un muy buen nivel y servicio excelente.,Producto y cocina positive <sep> servicio positive,"Каталонские и морепродукты, и кухня очень хорошего уровня и отличное обслуживание.",Продукт и кухня positive <sep> услуга positive
es_bal-donsera-zaragoza_comment-3636,id_21,"Al sentarnos a la mesa, ya nos dicen que el solomillo de ternera se les había terminado (principio de semana, primeros en llegar a cenar, con un menú cerrado y avisando con dos semanas de tiempo….), que nos darían chuleta de ternera… primer chasco, creo que no es comparable (y desde luego, no lo fue, requería masticarlo muuucho tiempo).",solomillo de ternera negative,"Когда мы сели за стол, они уже сказали нам, что говяжья вырезка закончилась (начало недели, первая прибыла на ужин, с закрытым меню и уведомлением за две недели ...), что они дадут нам телячью отбивную ... первое разочарование, я думаю, что это несопоставимо (и, конечно, это не было, потребовалось очень много времени, чтобы жевать).",говяжья вырезка negative
es_cafe_casa_lletres_13_GloriaMolinsPerez_2014-12-15,id_1,"La elaboración de los platos para el menú que efrecian de 20€, excepcional.",platos positive,Приготовление блюд по меню стоимостью 20 евро исключительное.,тарелки positive
es_comer-balneario-paracuellos-jiloca_comment-4823,id_3,"No son platos rimbombantes (ya varias personas me han dicho que es mejor la comida de Alhama de Aragón), pero se dejan comer y estaban bien.",platos neutral,"Это не помпезные блюда (несколько человек уже сказали мне, что еда в Альхама-де-Арагон лучше), но им разрешено есть, и они были хорошими.",тарелки neutral
es_balmes_rossello_54_DanielLlorensCiutat_2014-02-02,id_1,Realmente la comida exquisita y todo muy bien.,comida positive,Действительно изысканная еда и все очень хорошо.,еда positive
es_matilde-la-zaragoza_comment-4296,id_8,Y poner “piedras” de esas q venden en tiendas turísticas como acompañamiento al café… ¡¡no tiene nombre!!,… negative,"И поставить «камешки» из тех, что продаются в туристических магазинах в качестве сопровождения к кофе ... у него нет названия !!",... negative
es_barceloneta_101_Marc_2010-09-16,id_2,Las gambas fresquísimas.,gambas positive,Очень свежие креветки.,креветки positive
es_l_olive_85_Jordi_2007-01-17,id_1,La comida no está mal pero por lo que dan es caro.,comida positive <sep> comida negative,"Еда неплохая, но дорогая.",еда positive <sep> еда negative
es_salamanca_29_FrancescVila_2014-04-28,id_2,Caótico!!,Caótico negative,Хаотично !!,Хаотичный negative
es_barceloneta_59_JosepLluisTomasSavall_2012-05-13,id_0,"La comida es buena y el local agradable pero ""permitian fumar"" inconcebible en una zona que decian ""terraza"" y que estaba comunicada con el salon y con toldos bajados.",comida positive <sep> local negative,"Еда хорошая, и место приятное, но «разрешили курить», что немыслимо в зоне, которая называлась «терраса», которая была соединена с гостиной и с опущенными навесами.",еда positive <sep> местный negative
es_barceloneta_65_JavierFarreDomingo_2012-03-04,id_0,"Buen servicio, con mucha paciencia y siempre presentes.",servicio positive,"Хорошее обслуживание, много терпения и всегда на связи.",услуга positive
es_cullera_de_boix_22_BeatrizDelRio_2014-03-30,id_0,"Muy buen trato, muy buena comida, un sitio ideal para ir de menú comiendo calidad.",trato positive <sep> comida positive <sep> menú positive,"Очень хорошее обслуживание, очень хорошая еда, идеальное место, куда можно пойти по меню качества еды.",лечение positive <sep> еда positive <sep> меню positive
es_cafe_casa_lletres_29_NuriaCoralEsteban_2014-03-02,id_1,"En el apartado de ambiente todo muy correcto, decoración, música, ambiente, etc.",ambiente positive,"В разделе окружения все очень правильно, оформление, музыка, атмосфера и т. Д.",среда positive
es_maur_muntaner_23_JacintoGinestaVentura_2013-02-24,id_4,"Cuando está lleno, la configuración del local amplifica el ruido.","Cuando está lleno, la configuración del local amplifica el ruido negative","Когда он заполнен, установка усиливает шум.",При заполнении помещения установка усиливает шум. negative
es_matilde-la-zaragoza_comment-1564,id_7,"Tanto el solomillos ( mas que generoso el trozo ) como la presa, que son los dos únicos que probé tenían un toque perfecto de cocina ( según se pidió ) y por el resto de los comensales los demás platos tenían un gran nivel, siendo posible que el canelon de ternasco no fuera tan generosa la ración como en el resto de platos.",solomillos positive <sep> canelon de ternasco neutral,"И филе (кусок более чем щедрый), и добыча, которые я только пробовал, имели идеальный кухонный штрих (как и просили), а для остальных гостей другие блюда были на высоком уровне, возможно, что порция ternasco cannelloni была не такой щедрой, как в остальных блюдах.",стейк без костей positive <sep> каннеллони из баранины neutral
es_cafe_casa_lletres_28_FranciscoPetrone_2014-03-13,id_2,Nos ofrecieron huevos frescos de sus gallinas y eran exquisitos.,huevos positive,"Они предложили нам свежие яйца от своих кур, и они были восхитительны.",яйца positive
es_balmes_rossello_50_AndreaVaquerizoGracia_2014-02-10,id_0,Menú calçotada recomendable por su relación calidad-precio.,calçotada positive,Меню Calçotada рекомендуется за его соотношение цены и качества.,Calçotada positive
es_real-el-zaragoza_comment-4330,id_0,"Era la primera vez que reservaba en El Real, y la experiencia ha sido muy buena, tanto el trato amable de la señorita que sirvió nuestra mesa, como la comida que resultó estarr excelente.",señorita positive <sep> comida positive <sep> experiencia positive,"Это был первый раз, когда я забронировал номер в El Real, и впечатления были очень хорошими, как с добрым отношением к молодой девушке, которая обслуживала наш стол, так и с едой, которая оказалась превосходной.",Мисс positive <sep> еда positive <sep> опыт positive
es_bal-donsera-zaragoza_comment-3237,id_23,LA CARTA: En este punto coincido en su acierto de pedir el menú degustación.,menú degustación positive,МЕНЮ: Здесь я согласен с вашей мудростью в заказе дегустационного меню.,дегустационное меню positive
es_9reinas_8_MaraKacic_2014-12-08,id_1,"Comida y servicio excelentes, única pega la ya mencionada; raciones muy ""minimalistas"".",Comida positive <sep> servicio positive <sep> raciones negative,"Отличная еда и обслуживание, единственный недостаток - вышеупомянутое; ",Еда positive <sep> услуга positive <sep> порции negative
es_balmes_rossello_59_Francisco_2014-01-26,id_0,Muy buena comida y servicio rapido,comida positive <sep> servicio positive,Очень хорошая еда и быстрое обслуживание,еда positive <sep> услуга positive
es_9reinas_48_DamarisRodriguezPerez_2012-07-30,id_1,"Un sitio precioso, con un ambiente exquisito.",sitio positive <sep> ambiente positive,Красивое место с изысканной атмосферой.,сайт positive <sep> среда positive
es_la-scala-zaragoza_comment-4739,id_1,"Todo estupendo, el restaurante estaba lleno y aun así nos atendieron muy bien",restaurante positive,"Все было замечательно, ресторан был полон, и они по-прежнему очень хорошо к нам относились",ресторан positive
es_barceloneta_84_Manel_2011-04-17,id_1,"Tal y como dicen los foros y opinion, la calidad del producto es muy buena y la relación calidad precio (de la comida) aceptable.",producto positive <sep> comida positive,"Как говорят форумы и мнения, качество продукта очень хорошее, а соотношение цены и качества (еды) приемлемое.",продукт positive <sep> еда positive
es_bal-donsera-zaragoza_comment-1413,id_18,"El vino con que acompañamos la comida fue un Atteca de Calatayud, recomendación de la casa, excelente.",Atteca de Calatayud positive,"Вино, которым мы сопровождали трапезу, было Аттека де Калатаюд, отличная рекомендация от дома.",Аттека де Калатаюд positive
es_aragonia-palafox-zaragoza_comment-4199,id_2,"Destacar la presentación, todos los platos, muy buena.",platos positive,"Выделите презентацию, все блюда, очень хорошо.",тарелки positive
es_mas-torres-zaragoza_comment-3973,id_0,"Es un sitio correcto, sin mas.",sitio neutral,"Это правильный сайт, не более того.",сайт neutral
es_mas-torres-zaragoza_comment-4464,id_0,"No pude comentar, pero la verdad muy buen sitio, con platos contundentes.",sitio positive <sep> platos positive,"Я не мог комментировать, но правда очень хорошее место, с сильными блюдами.",сайт positive <sep> тарелки positive
es_barceloneta_1_Antonio_2015-09-06,id_2,<+>este restaurante siempre es excelente.,restaurante positive,<> этот ресторан всегда отличный.,ресторан positive
es_bal-donsera-zaragoza_comment-1413,id_22,"En los postres la ausencia del chocolate me parece personalmente imperdonable, pero eso ya es una cuestión personal.",postres negative,"В десертах отсутствие шоколада кажется непростительным, но это уже личное дело каждого.",десерты negative
es_maur_muntaner_11_JuanAntonioFloresMartos_2014-01-07,id_0,"Muy rica la comida, servicio rapidísimo y atento.",comida positive <sep> servicio positive,"Очень обильная еда, очень быстрое и внимательное обслуживание.",еда positive <sep> услуга positive
es_gamberro-zaragoza_comment-4834,id_0,"Restaurante diferente, creativo y agradable.",Restaurante positive,"Другой, креативный и приятный ресторан.",Ресторан positive
es_9reinas_10_JordiCollGranell_2014-09-21,id_1,"Buen servicio, ambiente Acogedor  y tranquilo, comida bien.",servicio positive <sep> ambiente positive <sep> comida positive,"Хорошее обслуживание, уютная и спокойная атмосфера, прекрасная еда.",услуга positive <sep> среда positive <sep> еда positive
es_balmes_rossello_46_AdrianaOrmaetxeaArregi_2014-02-26,id_0,"La comida fue decente, las bravas nada picantes y el servicio pobre en atencion.",comida positive <sep> servicio negative <sep> bravas negative,"Еда была приличной, бравады ничего острого, а обслуживание плохое.",еда positive <sep> услуга negative <sep> бравада negative
es_maur_muntaner_37_Anna_2011-11-29,id_2,Un 10 en comida mediterranea!,comida mediterranea positive,10 за средиземноморскую кухню!,Средиземноморская кухня positive
es_colette-zaragoza_comment-2526,id_2,y el pan que no hemos pedido.. en fin os recomiendo a todos que no piseis este sitio porque os cobraran solo por entrar.,sitio negative,"и хлеб, который мы не просили ... в любом случае, я рекомендую всем вам не заходить на этот сайт, потому что они будут взимать с вас плату только за вход.",сайт negative
es_maur_muntaner_9_OctavioRosesBruix_2014-03-16,id_2,Para niños croquetas buenísimas y hamburguesas de buena calidad.,croquetas positive <sep> hamburguesas positive,Детям вкусные крокеты и качественные гамбургеры.,крокеты positive <sep> бургеры positive
es_luis-candelas-zaragoza_comment-4152,id_2,Buen sitio para repetir,sitio positive,"Хорошее место, чтобы повторить",сайт positive
es_colette-zaragoza_comment-1566,id_2,A ver si cambian pronto la ley y podemos degustar la buena cocina sin alteraciones apestosas como la del tabaco…,cocina positive <sep> tabaco negative,"Посмотрим, скоро ли они изменят закон, и мы сможем попробовать хорошую кухню без каких-либо неприятных запахов, таких как табак ...",кухня positive <sep> табак negative
es_real-el-zaragoza_comment-4580,id_6,"Y para finalizar, cuando pedimos el café, se nos advirtió que fuéramos rápidos.En fin, muy mal servicio y mala comida.",servicio negative <sep> comida negative,"И в завершение, когда мы заказали кофе, нас предупредили, что нужно действовать быстро - короче говоря, очень плохое обслуживание и плохая еда.",услуга negative <sep> еда negative
es_balmes_rossello_91_JuanCarlosGallegoMartinez_2012-03-25,id_0,"Buen ambiente, buena comida, un sitio recomendable.",ambiente positive <sep> comida positive <sep> sitio positive,"Хорошая атмосфера, хорошая еда, рекомендуемое место.",среда positive <sep> еда positive <sep> сайт positive
es_l_olive_71_Joan_2008-07-30,id_0,"Sin duda, lo peor del restaurante es la decoración, extrañamente alabada por algunos.",decoración negative,"Без сомнения, самое худшее в ресторане - это убранство, которое некоторые как-то странно хвалят.",декор negative
es_cafe_casa_lletres_9_RicardoSantolariaPerez_2015-01-06,id_3,Las raciones fueron bastante escasas.,raciones negative,Порции были довольно скудными.,порции negative
es_salamanca_15_MontseOlive_2014-12-31,id_0,Todo excelente excepto el lugar donde nos pusieron la mesa el día de Navidad: en la carpa!,lugar negative,"Все отлично, кроме того места, где нам накрывают стол на Рождество: в палатке!",место negative
es_bodega-de-chema-la-zaragoza_comment-4145,id_0,"Espectacular, ya dos veces que vamos y me encanta ir a este restaurante.",restaurante positive,"Великолепно, вдвое больше, чем мы ходим, и я люблю ходить в этот ресторан.",ресторан positive
es_barceloneta_149_Rosa_2006-07-22,id_1,Arroz muy bueno pero escasa ración.,Arroz positive <sep> Arroz negative,"Очень хороший рис, но небольшая порция.",Рис positive <sep> Рис negative
es_maur_muntaner_32_Nando_2012-03-10,id_0,"El sitio no está mal, pero lo clasifican como comida típica catalana y dieta mediterránea y en realidad es una pizzería-grill en la que además sirven calçots, escalibada y embutidos de la tierra.",sitio neutral,"Место неплохое, но они классифицируют его как типичную каталонскую еду и средиземноморскую диету, а на самом деле это пиццерия-гриль, где также подают кальсотс, эскалибаду и местные сосиски.",сайт neutral
es_barceloneta_117_Anonimo_2008-12-06,id_2,Si te toca cerca de los ventanales vistas de lujo.,vistas positive,"Если он заденет вас возле окон, шикарный вид.",Просмотры positive
es_la-scala-zaragoza_comment-2259,id_7,Sin duda es un sitio que recomiendo.,sitio positive,"Я, безусловно, рекомендую этот сайт.",сайт positive
