review_id,sentences_ids,sentences_texts,sentences_opinions,texts_trans,opinions_trans
1997,2121,They also use two totally different operating systems.,operating systems neutral,También utilizan dos sistemas operativos totalmente diferentes.,sistemas operativos neutral
1460,792,The letter A stopped working after the first week.,letter A negative,La letra A dejó de funcionar después de la primera semana.,carta a negative
2123,593,"After a couple of years, my battery life began to diminish but was replaced for free due to a company-wide recall of my particular battery.",battery negative,"Después de un par de años, la duración de mi batería comenzó a disminuir, pero fue reemplazada de forma gratuita debido al retiro del mercado de mi batería en particular por parte de toda la empresa.",batería negative
2842,552,"Overall : Poor, Features: Average, Performance: Poor, Battery Life: Excellent, Price-Value: Poor",Features neutral <sep> Performance negative <sep> Battery Life positive <sep> Price negative <sep> Value negative,"En general: deficiente, características: promedio, rendimiento: deficiente, duración de la batería: excelente, relación calidad-precio: deficiente",Características neutral <sep> Rendimiento negative <sep> Duración de la batería positive <sep> Precio negative <sep> Valor negative
101,2644,"It's so much easier to navigate through the operating system, to find files, and it runs a lot faster!",operating system positive <sep> runs positive <sep> navigate positive <sep> find files positive,"Es mucho más fácil navegar por el sistema operativo, encontrar archivos, ¡y se ejecuta mucho más rápido!",sistema operativo positive <sep> carreras positive <sep> navegar positive <sep> buscar archivos positive
815,1602,"If you don't feel comfortable doing it yourself, just buy the case and be happy, plus it looks nice, I bought the white one from Best Buy.",case positive,"Si no se siente cómodo haciéndolo usted mismo, compre el estuche y sea feliz, además se ve bien, compré el blanco en Best Buy.",caso positive
1265,2901,"I have found it very easy to use, very imformative, wonder alerts and tutorials making it very easy for someone like me who is not exactly technologically advanced to learn to use the various features and programs.",features positive <sep> programs positive <sep> use positive,"Lo he encontrado muy fácil de usar, muy informativo, alertas maravillosas y tutoriales que hacen que sea muy fácil para alguien como yo, que no es exactamente avanzado tecnológicamente, aprender a usar las diversas funciones y programas.",características positive <sep> programas positive <sep> usar positive
166,1573,"It is always reliable, never bugged and responds well.",responds positive,"Siempre es confiable, nunca tiene errores y responde bien.",responde positive
708,532,All I will say now is that it was over two grand less expensive and so much better quality than my hunk of crap Vaio.,quality positive,Todo lo que diré ahora es que era más de dos mil menos caro y de mucha mejor calidad que mi pedazo de mierda Vaio.,calidad positive
364,541,The store honored their warrenty and made the comment that they don't even recommend the HP brand because of the problems with their warrentys.,warrenty positive <sep> warrentys negative,La tienda honró su garantía e hizo el comentario de que ni siquiera recomiendan la marca HP debido a los problemas con sus garantías.,garantía positive <sep> warrentys negative
1403,2839,the mouse jumps around all the time and it clicks stuff i dont want it too.,mouse negative,el mouse salta todo el tiempo y hace clic en cosas que yo no quiero también.,ratón negative
1413,2532,The only downfall is a lot of the software I have won't work with Mac and iWork is not worth the price of it.,iWork negative <sep> software negative <sep> price negative,El único inconveniente es que gran parte del software que tengo no funciona con Mac y iWork no vale el precio.,trabajo negative <sep> software negative <sep> precio negative
2928,905,I had to pay $100 for a universal charger for this cheap $300 laptop.,universal charger negative,Tuve que pagar $ 100 por un cargador universal para esta computadora portátil barata de $ 300.,cargador universal negative
401,2550,"The OS is also very user friendly, even for those that switch from a PC, with a little practice you can take full advantage of this OS!",OS positive <sep> OS positive,"El sistema operativo también es muy fácil de usar, incluso para aquellos que cambian de una PC, ¡con un poco de práctica puede aprovechar al máximo este sistema operativo!",SO positive <sep> SO positive
2877,775,Unless you want to be inconvenienced with a non working power supply which you can't find a replacement for because they made the attachment so small.,power supply negative,A menos que desee tener inconvenientes con una fuente de alimentación que no funciona y que no puede encontrar un reemplazo porque hicieron que el accesorio sea muy pequeño.,fuente de alimentación negative
775,1657,Theres a built in camera with special effects- for video and photography.,built in camera positive,Hay una cámara incorporada con efectos especiales para video y fotografía.,cámara integrada positive
2838,1924,"In November my computer messed up entirely and wouldn't power on after intalling a Windows update, I had to have my HD flashed and lost EVERYTHING on it, including my school assignments and irriplaceable pictures that were only in digital format and several other things, when this update was installed for some reason I was unable to roll back the drivers and everything to an earlier working condition because when the update was installed it deleted my history.",HD negative <sep> drivers negative <sep> Windows update neutral,"En noviembre, mi computadora se estropeó por completo y no se encendió después de instalar una actualización de Windows, tuve que hacer flashear mi HD y perdí TODO, incluidas mis tareas escolares e imágenes que no se pueden colocar solo en formato digital y varias otras cosas, ",HD negative <sep> conductores negative <sep> Actualizacion de Windows neutral
1866,1923,"Eventually my battery wouldn't charge, so unless I had it plugged in it wouldn't even power on.",battery negative,"Eventualmente, mi batería no se cargaba, así que a menos que la tuviera enchufada, ni siquiera se encendería.",batería negative
2435,1001,But sadly the replacement froze-up while updating the BIOS again and shut down and would not turn back on.,BIOS negative,"Pero, lamentablemente, el reemplazo se congeló al actualizar el BIOS nuevamente y se apagó y no se volvió a encender.",BIOS negative
170,1347,they had to replace the motherboard in April,motherboard negative,tuvieron que reemplazar la placa base en abril,tarjeta madre negative
1772,1598,"I was a little weary at purchasing another 13"" macbook almost 2 years later but t looks like the newer macbooks have gotten its current line of graphics cards in order this time around.",graphics cards positive,"Estaba un poco cansado de comprar otro macbook de 13 ""casi 2 años después, pero parece que los macbooks más nuevos han ordenado su línea actual de tarjetas gráficas esta vez.",tarjetas gráficas positive
922,312,"The computer runs very fast with no problems and the iLife software that comes with it (iPhoto, iMovie, iWeb, iTunes, GarageBand) is all very helpful as well.",iLife software positive <sep> iPhoto positive <sep> iMovie positive <sep> iWeb positive <sep> iTunes positive <sep> GarageBand positive <sep> runs positive,"La computadora funciona muy rápido sin problemas y el software iLife que viene con él (iPhoto, iMovie, iWeb, iTunes, GarageBand) también es muy útil.",software iLife positive <sep> iPhoto positive <sep> iMovie positive <sep> iWeb positive <sep> iTunes positive <sep> Banda de garage positive <sep> carreras positive
2361,1601,"I have in the past gotten superfine sandpaper and ""fixed"" the edges by rounding them off.",edges negative,"En el pasado obtuve papel de lija superfino y ""arreglé"" los bordes redondeándolos.",bordes negative
1014,3075,I find myself using the 10-key more than I thought I would.,10-key positive,Me encuentro usando el teclado numérico más de lo que pensaba.,10 teclas positive
410,713,"I've had to call Apple support to set up my new printer and have had wonderful experiences with helpful, english speaking (from Vancouver) techs that walked me through the processes to help me.",Apple support positive <sep> techs positive,Tuve que llamar al soporte técnico de Apple para configurar mi nueva impresora y he tenido experiencias maravillosas con técnicos útiles que hablan inglés (de Vancouver) que me guiaron a través de los procesos para ayudarme.,Soporte de Apple positive <sep> tecnicos positive
2975,2553,He has replaced his hard drive twice and (of course) has had to pay for antivirus software every year.,hard drive negative <sep> antivirus software negative,Ha reemplazado su disco duro dos veces y (por supuesto) ha tenido que pagar por software antivirus cada año.,disco duro negative <sep> software antivirus negative
871,2505,and the multiple page viewer ( allows you to press one button to see every separate page currently opened at the same time in one screen) are great for those who are working non stop or just shopping online.,multiple page viewer positive,y el visor de páginas múltiples (le permite presionar un botón para ver cada página separada actualmente abierta al mismo tiempo en una pantalla) son excelentes para aquellos que trabajan sin parar o simplemente compran en línea.,visor de páginas múltiples positive
1660,1641,I am forever changed and will no longer buy a Windows based machine for personal use.,Windows negative,Estoy cambiado para siempre y ya no compraré una máquina basada en Windows para uso personal.,Ventanas negative
1337,2738,Comfterbale to use light easy to transport.,use positive <sep> transport positive,Comfterbale de uso ligero fácil de transportar.,usar positive <sep> transporte positive
2576,90,"The battery never held a charge longer than one hour and within two months, stopped holding a charge for more than ten minutes.",battery negative <sep> charge negative <sep> charge negative,"La batería nunca mantuvo una carga por más de una hora y, en dos meses, dejó de mantener la carga durante más de diez minutos.",batería negative <sep> cargar negative <sep> cargar negative
1676,2353,They have developed excellent proprietary software for editing video and pictures and I'm looking forward to utilizing these tools on the regular.,proprietary software positive,Han desarrollado un excelente software propietario para editar videos e imágenes y estoy deseando utilizar estas herramientas con regularidad.,software propietario positive
2884,1472,Not to mention sometimes the whole charger unit will decide not to work entirely.,charger unit negative,Sin mencionar que a veces toda la unidad de carga decide no funcionar por completo.,unidad de carga negative
2337,1612,"The graphics and screen are stunning and although I was a PC person, I was able to understand how to use a mac fairly quickly.",graphics positive <sep> screen positive,"Los gráficos y la pantalla son impresionantes y, aunque era una persona de PC, pude entender cómo usar una Mac con bastante rapidez.",gráficos positive <sep> pantalla positive
2151,255,"There is a small red circle next to it with a x in the middle, and when I click on it it says: "" Consider replacing your battery"" and it does not hold full charge.",battery neutral <sep> charge negative,"Hay un pequeño círculo rojo al lado con una x en el medio, y cuando hago clic en él dice: ""Considere reemplazar la batería"" y no mantiene la carga completa.",batería neutral <sep> cargar negative
1081,1748,Typing on the keyboard becomes uncomfortable after extended use due to the sharp edges that your wrists rest on.,keyboard negative <sep> edges negative,Escribir en el teclado se vuelve incómodo después de un uso prolongado debido a los bordes afilados sobre los que descansan las muñecas.,teclado negative <sep> bordes negative
1956,2409,The programs that come standard with the Leopard running system are enough for the average person to run all the basics.,programs positive <sep> Leopard running system neutral,Los programas que vienen de serie con el sistema de ejecución Leopard son suficientes para que la persona promedio ejecute todos los conceptos básicos.,programas positive <sep> Sistema de carrera leopardo neutral
2016,2167,There are no viruses or spyware to worry about like on a Windows computer.,Windows negative,No hay virus o software espía de los que preocuparse como en una computadora con Windows.,Ventanas negative
1910,350,also the keyboard does not liht up so unless your sitting in a room with some light you cant see anything and thats bad for me because my boyfriend tends to watch tv in the dark at night which leaves me with no way of seeing the keyboard.,keyboard negative <sep> keyboard negative,"Además, el teclado no se enciende, así que a menos que estés sentado en una habitación con algo de luz, no puedes ver nada y eso es malo para mí porque mi novio tiende a ver televisión en la oscuridad por la noche, lo que me deja sin forma de ver el teclado.",teclado negative <sep> teclado negative
1394,2021,This wiped out several programs that were installed on the computer when it was bought.,programs negative,Esto borró varios programas que estaban instalados en la computadora cuando se compró.,programas negative
1240,1933,"I got it back again and was told the motherboard had been replaced, so I was now on the SECOND motherboard within 3 months.",motherboard negative <sep> motherboard negative,"Lo recuperé y me dijeron que la placa base había sido reemplazada, por lo que ahora estaba en la SEGUNDA placa base en 3 meses.",tarjeta madre negative <sep> tarjeta madre negative
1148,7,"AND the best part is that it even comes with a free printer (when they have a certain promotion/offer going, of course)!",printer positive,"¡Y la mejor parte es que incluso viene con una impresora gratuita (cuando tienen una determinada promoción / oferta, por supuesto)!",impresora positive
59,839,I sent it back to Toshiba twice they covered it under the  warranty.,warranty positive,"Se lo envié a Toshiba dos veces, lo cubrieron bajo la garantía.",garantía positive
132,407,"Oh yeah, don't forget the expensive shipping to and from HP.",shipping negative,"Ah, sí, no olvide los costosos envíos desde y hacia HP.",Envío negative
927,2612,It didn't take me long to get switched over to the Mac computer programs and navigation - it's been just fine and like the way this laptop functions much better.,programs positive <sep> navigation positive,No me tomó mucho tiempo cambiarme a los programas y la navegación de la computadora Mac; ha estado bien y me gusta la forma en que esta computadora portátil funciona mucho mejor.,programas positive <sep> navegación positive
1277,2154,The large screen also helps when you are working in design based programs like Adobe Creative Suite.,screen positive <sep> design based programs neutral <sep> Adobe Creative Suite neutral,La pantalla grande también ayuda cuando trabaja en programas basados ​​en diseño como Adobe Creative Suite.,pantalla positive <sep> programas basados ​​en el diseño neutral <sep> Adobe Creative Suite neutral
1349,408,I'v spent as much for shipping as I would to buy a new netbook -- of course a different brand.,shipping negative,"He gastado tanto en gastos de envío como en comprar un netbook nuevo, por supuesto, de una marca diferente.",Envío negative
163,1289,"So, I paid a visit to LG notebook service center at Alexandra Road, hoping they can make the hinge tighter.",LG notebook service center neutral <sep> hinge negative,"Entonces, visité el centro de servicio de portátiles LG en Alexandra Road, con la esperanza de que pudieran apretar más la bisagra.",Centro de servicio de portátiles LG neutral <sep> bisagra negative
2611,2009,"  The battery never held a charge longer than one hour and within two months, stopped holding a charge for more than ten minutes.",battery negative <sep> charge negative <sep> charge negative,"La batería nunca mantuvo una carga por más de una hora y, en dos meses, dejó de mantener la carga durante más de diez minutos.",batería negative <sep> cargar negative <sep> cargar negative
1115,25,"Windows 7 Starter is terrific (no you can't change the background) but I don't need to, I use it just for school work.",Windows 7 Starter positive,"Windows 7 Starter es excelente (no, no se puede cambiar el fondo) pero no lo necesito, lo uso solo para el trabajo escolar.",Inicio de Windows 7 positive
2242,441,Excellent LED monitor and well equipped.,LED monitor positive,Excelente monitor LED y bien equipado.,Monitor LED positive
25,295,The speed is incredible and I am more than satisfied.,speed positive,La velocidad es increíble y estoy más que satisfecho.,velocidad positive
1570,1987,"The cover for the DVD drive soon came off, too--a mark of poor construction quality.",cover for the DVD drive negative <sep> construction quality negative,"La cubierta de la unidad de DVD también se desprendió pronto, una señal de mala calidad de construcción.",cubierta para la unidad de DVD negative <sep> calidad de construcción negative
426,2775,Sells for the same as a netbook without sacrificing size.,size positive,Se vende por lo mismo que un netbook sin sacrificar el tamaño.,Talla positive
731,2679,"Also consider the MS Office apps are all trial versions, hope you have your own copies.",MS Office apps negative,"También considere que las aplicaciones de MS Office son todas versiones de prueba, espero que tenga sus propias copias.",Aplicaciones de MS Office negative
969,668,"the features are great, the only thing it needs is better speakers.",features positive <sep> speakers negative,"las características son geniales, lo único que necesita son mejores altavoces.",características positive <sep> Altavoces negative
273,1417,  The board has a bad connector with the power supply and shortly after warrenty expires the power supply will start having issues.,board negative <sep> connector negative <sep> power supply negative <sep> warrenty negative <sep> power supply negative,"La placa tiene un conector defectuoso con la fuente de alimentación y poco después de que expire la garantía, la fuente de alimentación comenzará a tener problemas.",tablero negative <sep> conector negative <sep> fuente de alimentación negative <sep> garantía negative <sep> fuente de alimentación negative
380,2392,"Am very glad I bought it, great netbook, low price.",price positive,"Estoy muy contento de haberlo comprado, gran netbook, precio bajo.",precio positive
745,2129,It is stamped and not in pieces therefore it is a stronger more resilient frame.,frame positive,"Está estampado y no en pedazos, por lo que es un marco más resistente y resistente.",cuadro positive
1280,779,This is my first Dell I heard their customer service was lacking and that they were working on improving it!,customer service negative,Esta es la primera vez que escuché que su servicio al cliente de Dell era deficiente y que estaban trabajando para mejorarlo.,Servicio al Cliente negative
2417,1769,The internet capabilities are also very strong and picks up signals very easily.,internet capabilities positive,Las capacidades de Internet también son muy sólidas y captan señales con mucha facilidad.,capacidades de internet positive
2579,1366,  After the warrenty expired the hard drive went bad and it would have cost more to fix then to replace.,warrenty neutral <sep> hard drive negative,"Después de que expiró la garantía, el disco duro se estropeó y habría costado más repararlo que reemplazarlo.",garantía neutral <sep> disco duro negative
2507,2689,"I dislike the weight and size, cubersome.",weight negative <sep> size negative,"No me gusta el peso ni el tamaño, cubersome.",peso negative <sep> Talla negative
2618,2011,  The machine is slow to boot up and occasionally crashes completely.,boot up negative,La máquina tarda en arrancar y ocasionalmente se bloquea por completo.,arrancar negative
2459,1130,After replacing the hard drive the battery stopped working  (3 months of use) which was frustrating.,hard drive neutral <sep> battery negative,"Después de reemplazar el disco duro, la batería dejó de funcionar (3 meses de uso), lo cual fue frustrante.",disco duro neutral <sep> batería negative
1490,2611,"Apple is always great about the aesthetics of things, they always come up with good looking products.",aesthetics positive,"Apple siempre es genial en cuanto a la estética de las cosas, siempre se les ocurren productos atractivos.",estética positive
162,488,"But we had paid for bluetooth, and there was none.",bluetooth negative,Pero habíamos pagado por bluetooth y no había ninguno.,Bluetooth negative
2796,1614,I believe that the quality of a mac is worth the price.,quality positive <sep> price positive,Creo que la calidad de un mac vale el precio.,calidad positive <sep> precio positive
377,206,The i5 blows my desktop out of the water when it comes to rendering videos.,i5 negative,El i5 saca mi escritorio del agua cuando se trata de renderizar videos.,i5 negative
1961,2239,"After doing extensive research, macconnection had the lowest price on the 15"" MBP i5.",price positive,"Después de realizar una investigación exhaustiva, macconnection tuvo el precio más bajo en el MBP i5 de 15 "".",precio positive
851,2987,It works fine with our wireless and they've had not problems.,works positive,Funciona bien con nuestra red inalámbrica y no han tenido problemas.,obras positive
1468,973,"With what I do know how to do, the computer works beautiful.",works positive,"Con lo que sé hacer, la computadora funciona de maravilla.",obras positive
2638,1922,"The battery life was supposed to be 6 hours, but even if I ran off the battery with the high effeciency setting the battery would only last me on average about 2.5 to 3 hours.",battery life negative <sep> battery neutral <sep> battery negative,"Se suponía que la duración de la batería era de 6 horas, pero incluso si me quedara sin batería con la configuración de alta eficiencia, la batería solo me duraría un promedio de 2,5 a 3 horas.",duración de la batería negative <sep> batería neutral <sep> batería negative
621,347,pretty much everything else about the computer is good it just stops working out of no were.,working negative,"Prácticamente todo lo demás acerca de la computadora es bueno, simplemente deja de funcionar de ninguna manera.",laboral negative
1315,2132,The only thing I wish is the 15 inch MacBook Pro has much better speakers on the side of the keyboard.,speakers negative <sep> keyboard neutral,Lo único que deseo es que la MacBook Pro de 15 pulgadas tenga altavoces mucho mejores en el lateral del teclado.,Altavoces negative <sep> teclado neutral
1608,2713,"The screen graphics and clarity, and sharpness are great.",screen graphics positive <sep> clarity positive <sep> sharpness positive,"Los gráficos, la claridad y la nitidez de la pantalla son excelentes.",gráficos de pantalla positive <sep> claridad positive <sep> nitidez positive
857,2049,It does not keep internet signals no matter where you bring it.,internet signals negative,"No conserva las señales de Internet, no importa dónde lo lleve.",señales de internet negative
2715,1565,The resolution is even higher then any other laptop on the market.,resolution positive,La resolución es incluso superior a la de cualquier otro portátil del mercado.,resolución positive
2569,213,Speakers too small to be of any real use.,Speakers negative,Altavoces demasiado pequeños para ser de utilidad real.,Altavoces negative
2769,2153,The large screen gives you the option to comfortably watch movies or TV shows on your computer instead of buying an additional TV for your dorm room.,screen positive,La pantalla grande te da la opción de ver cómodamente películas o programas de televisión en tu computadora en lugar de comprar un televisor adicional para tu dormitorio.,pantalla positive
1514,1638,The battery life is great.,battery life positive,El nivel de batería es bueno.,duración de la batería positive
1398,333,"It's graphics aren't bad at all, for the lower end of the MacBook Pro spectrum, easily capable of running StarCraft II and other games with comparable graphics.",graphics positive <sep> graphics neutral,"Sus gráficos no están nada mal, para el extremo inferior del espectro de MacBook Pro, fácilmente capaz de ejecutar StarCraft II y otros juegos con gráficos comparables.",gráficos positive <sep> gráficos neutral
1619,1441,STOPPED BOOTING UP less than a week after my one-year warranty was up.,BOOTING UP negative <sep> one-year warranty neutral,DEJÓ DE ARRANCAR menos de una semana después de que finalizara mi garantía de un año.,ARRANCAR negative <sep> garantía de un año neutral
265,3058,"they improved nothing else such as Resolution, appearance, cooling system, graphics card, etc.",Resolution negative <sep> appearance negative <sep> cooling system negative <sep> graphics card negative,"no mejoraron nada más como resolución, apariencia, sistema de enfriamiento, tarjeta gráfica, etc.",Resolución negative <sep> apariencia negative <sep> sistema de refrigeración negative <sep> tarjeta grafica negative
736,2624,The battery life is amazingly long at 7hrs and 5hrs if you use it.,battery life positive,La duración de la batería es sorprendentemente larga a 7 horas y 5 horas si la usas.,duración de la batería positive
798,2572,Very long-life battery (up to 10-11 hours depending on how you configure power level settings).,battery positive,Batería de muy larga duración (hasta 10-11 horas dependiendo de cómo configure los ajustes de nivel de energía).,batería positive
1156,937,  I was also able to install and use my Photoshop and AfterEffects programs easily.,Photoshop positive <sep> AfterEffects programs positive,También pude instalar y usar mis programas Photoshop y AfterEffects fácilmente.,Photoshop positive <sep> Programas AfterEffects positive
2810,2731,The first one sent: Touchpad didn't work The second sent: USB didn't work The third sent: Touchpad didn't work The fourth sent: Hasn't arrived yet.,Touchpad negative <sep> USB negative <sep> Touchpad negative,El primero enviado: Touchpad no funcionó El segundo enviado: USB no funcionó El tercero enviado: Touchpad no funcionó El cuarto enviado: Aún no ha llegado.,Panel táctil negative <sep> USB negative <sep> Panel táctil negative
2343,2934,The internet speed is spectacular.,internet speed positive,La velocidad de Internet es espectacular.,velocidad de Internet positive
1534,793,when i called to have another one shipped or to get my money back they said the return policy is 23 twenty three days from the date of purchase.,return policy negative,"cuando llamé para que me enviaran otro o para recuperar mi dinero, dijeron que la política de devolución es 23 veintitrés días a partir de la fecha de compra.",política de devoluciones negative
1667,3022,It's still beautiful and has better color reproduction than I could ever expect from a notebook.,color reproduction positive,Sigue siendo hermoso y tiene una reproducción de color mejor de lo que podría esperar de un portátil.,reproducción de color positive
1827,1447,I loved the netbook (minus the fact that it was windows OS) until this started happening.,windows OS negative,Me encantaba la netbook (menos el hecho de que era el sistema operativo Windows) hasta que esto empezó a suceder.,sistema operativo windows negative
2326,1358,"Because we did not purchase the extended warranty in time, we are on the hook for the repair.",extended warranty negative,"Debido a que no compramos la garantía extendida a tiempo, estamos pendientes de la reparación.",garantía extendida negative
2546,2101,Which is great I am running Vista Business and scored a 5.X on the index I have never seen a windows machine have a total score in the 5's.,Vista Business positive,Lo cual es genial. Estoy ejecutando Vista Business y obtuve un puntaje de 5.X en el índice. Nunca he visto una máquina con Windows tener un puntaje total de 5.,Vista Business positive
1597,1221,"I was loving this Netbook because it had an amazing screen and display and was small and light, but after 1 week it stopped openning web pages for me (even after installing new browsers) then eventually it just started giving me a blue screen and crashing everytime I booted it.",screen positive <sep> display positive <sep> browsers neutral,"Me encantaba este Netbook porque tenía una pantalla y una pantalla increíbles y era pequeño y liviano, pero después de 1 semana dejó de abrirme páginas web (incluso después de instalar nuevos navegadores) y finalmente comenzó a darme una pantalla azul y a fallar cada vez. ",pantalla positive <sep> monitor positive <sep> navegadores neutral
1959,1740,The Material this Pro is made out of seems a lot nicer than any PC  Specs: Like I said this performs a lot better than any computer I've had in the past.,Material positive <sep> Specs negative <sep> performs positive,"El material con el que está hecho este Pro parece mucho mejor que cualquier PC. Especificaciones: Como dije, esto funciona mucho mejor que cualquier computadora que haya tenido en el pasado.",Material positive <sep> Especificaciones negative <sep> realiza positive
1246,1713,"Love the speed, especially!",speed positive,"¡Me encanta la velocidad, especialmente!",velocidad positive
1150,560,it is very easy for anyone to use an apple and specially the mcbook pro notebook.,use positive,Es muy fácil para cualquiera usar una manzana y especialmente el portátil mcbook pro.,usar positive
1091,204,The screen resolution was exactly what I was looking for.,screen resolution positive,La resolución de la pantalla era exactamente lo que estaba buscando.,resolución de la pantalla positive
2339,2824,"Simple to use, and great graphics.",graphics positive <sep> use positive,Fácil de usar y con excelentes gráficos.,gráficos positive <sep> usar positive
2430,1369,This is a review of windows vista system.,windows vista system neutral,Esta es una revisión del sistema Windows Vista.,sistema windows vista neutral
1426,1454,  since then i have had minor problems with slow operation.,operation negative,desde entonces he tenido problemas menores con el funcionamiento lento.,operación negative
2654,2961,My one complaint with this laptop is that I've noticed an electronic fuzz sound coming out of the headphone jack when headphones are plugged in.,electronic fuzz sound negative <sep> headphone jack negative,Mi única queja con esta computadora portátil es que he notado un sonido de fuzz electrónico que sale de la toma de auriculares cuando los auriculares están enchufados.,sonido fuzz electrónico negative <sep> toma de auriculares negative
1585,2959,"The 2 GB of RAM is plenty, able to run Windows 7 and at least 2 or 3 other programs with next to no slowdown.",2 GB of RAM positive <sep> Windows 7 positive <sep> programs positive,"Los 2 GB de RAM son suficientes, capaces de ejecutar Windows 7 y al menos 2 o 3 otros programas casi sin ralentización.",2 GB de RAM positive <sep> Windows 7 positive <sep> programas positive
1132,675,10 plus hours of battery...,battery positive,Más de 10 horas de batería ...,batería positive
687,922,I bought this notebook and only had it for 3 months If it is overload with updates the BOOT MGR.,BOOT MGR neutral,Compré este portátil y solo lo tuve por 3 meses Si está sobrecargado con actualizaciones el BOOT MGR.,ARRANQUE MGR neutral
480,220,"Although the price is higher then Dell laptops, the Macbooks are worth the dough.",price negative,"Aunque el precio es más alto que las computadoras portátiles Dell, las Macbook valen la pena.",precio negative
349,2323,I like how the Mac OS is so simple and easy to use.,Mac OS positive <sep> use positive,Me gusta cómo Mac OS es tan simple y fácil de usar.,Mac OS positive <sep> usar positive
1281,1022,As well as having the plug in the computer come loose.,plug negative,Además de tener el enchufe de la computadora suelto.,enchufar negative
330,1355,Runs Hot  I thought we were paying for quality in our decision to buy an Apple product.,quality negative,Corre caliente Pensé que estábamos pagando por la calidad en nuestra decisión de comprar un producto de Apple.,calidad negative
281,2221,"Of course, I also have several great software packages that came for free including iWork, GarageBand, and iMovie.",software packages positive <sep> iWork positive <sep> GarageBand positive <sep> iMovie positive,"Por supuesto, también tengo varios paquetes de software excelentes que vienen de forma gratuita, incluidos iWork, GarageBand e iMovie.",paquetes de programas positive <sep> trabajo positive <sep> Banda de garage positive <sep> iMovie positive
1270,2813,Memory is upgradable.,Memory positive,La memoria se puede actualizar.,Memoria positive
563,1623,With a MAC computer I have more free time as I don't have to wait for windows to boot up or shut down and all the viruses associated with windows.,windows negative <sep> boot up negative <sep> shut down negative <sep> windows negative,Con una computadora MAC tengo más tiempo libre ya que no tengo que esperar a que Windows se inicie o se apague y todos los virus asociados con Windows.,ventanas negative <sep> arrancar negative <sep> apagar negative <sep> ventanas negative
1569,2821,"Oh yea, has no numeric pad on the side.",numeric pad negative,"Oh sí, no tiene teclado numérico en el lateral.",teclado numérico negative
415,2540,the programs are esay to use and are quick to process this computer works like a charm.,programs positive <sep> use positive,Los programas son fáciles de usar y rápidos de procesar. Esta computadora funciona a las mil maravillas.,programas positive <sep> usar positive
1252,2155,"The speed gives you the power to work on these projects seamlessly, and multiple at a time if you sowish.",speed positive,"La velocidad le da el poder de trabajar en estos proyectos sin problemas, y varios a la vez si sembra.",velocidad positive
2689,132,For some odd reasons the computer doesn't reconize the operation system.,operation system negative,"Por algunas razones extrañas, la computadora no reconoce el sistema operativo.",sistema operativo negative
1342,3044,"So, the hard disk capacity really doesn't matter to me.",hard disk capacity neutral,"Entonces, la capacidad del disco duro realmente no me importa.",capacidad del disco duro neutral
627,884,"Now,,,,,my monitor has been acting up for about 2 months.",monitor negative,"Ahora ,,,,, mi monitor ha estado funcionando durante unos 2 meses.",monitor negative
667,970,"I have no idea how to burn cd's or to use the web cam, just for starters.",web cam neutral <sep> burn cd's neutral,"No tengo idea de cómo grabar CD o usar la cámara web, solo para empezar.",cámara web neutral <sep> grabar CDs neutral
776,1674,All for such a great price.,price positive,Todo por tan buen precio.,precio positive
145,1095,"I also purchased Office Max's ""Max Assurance"" with the ""no lemon"" clause.","Office Max's ""Max Assurance"" neutral","También compré ""Max Assurance"" de Office Max con la cláusula ""sin limón"".","""Máxima garantía"" de Office Max neutral"
310,2534,But the machine is awesome and iLife is great and I love Snow Leopard X.,iLife positive <sep> Snow Leopard X positive,Pero la máquina es increíble e iLife es genial y me encanta Snow Leopard X.,iLife positive <sep> Leopardo de las nieves X positive
432,2030,None of the techs at HP knew what they were doing.,techs at HP negative,Ninguno de los técnicos de HP sabía lo que estaban haciendo.,técnicos en HP negative
1582,1288,"We carry the netbook around here and there, hence it's kinda of irritating when the LCD just ""slide"" downwards.",LCD negative,"Llevamos la netbook aquí y allá, por lo que es un poco irritante cuando la pantalla LCD simplemente se ""desliza"" hacia abajo.",LCD negative
885,2020,I had to call HP and ask for a recovery disk because the computer does not come with one and completely redo it all.,recovery disk negative,Tuve que llamar a HP y pedir un disco de recuperación porque la computadora no viene con uno y rehacerlo por completo.,disco de recuperación negative
172,1374,"Also, if you need to talk to a representive at Microsoft, there is a charge, which I believe is robbery, since you are charged enormous amounts for a very badly designed system, which most people would have went with XP if they could.",representive at Microsoft negative <sep> system negative <sep> XP positive,"Además, si necesita hablar con un representante de Microsoft, hay un cargo, que creo que es un robo, ya que se le cobran cantidades enormes por un sistema muy mal diseñado, que la mayoría de la gente habría optado por XP si pudiera.",representante en Microsoft negative <sep> sistema negative <sep> XP positive
2771,443,"Great laptop for school, easy to use for beginners in the household.",use positive,"Excelente computadora portátil para la escuela, fácil de usar para principiantes en el hogar.",usar positive
1917,2749,Love that it doesn't take up space like a regular computer.,space positive,Me encanta que no ocupe espacio como una computadora normal.,espacio positive
1473,161,"For the same price, you get a lot more in the Asus....1920x1080 res.",price negative,"Por el mismo precio, obtienes mucho más en el Asus .... 1920x1080 res.",precio negative
2905,2430,Had some trouble finding a case that it would fit in.,case negative,Tuve algunos problemas para encontrar un caso que encajara.,caso negative
