review_id,sentences_ids,sentences_texts,sentences_opinions,texts_trans,opinions_trans
871,2505,and the multiple page viewer ( allows you to press one button to see every separate page currently opened at the same time in one screen) are great for those who are working non stop or just shopping online.,multiple page viewer positive,"а средство просмотра нескольких страниц (позволяет нажать одну кнопку, чтобы увидеть каждую отдельную страницу, открытую в настоящее время одновременно на одном экране) отлично подходят для тех, кто работает без перерыва или просто делает покупки в Интернете.",средство просмотра нескольких страниц positive
1660,1641,I am forever changed and will no longer buy a Windows based machine for personal use.,Windows negative,Я навсегда изменился и больше не буду покупать машину на базе Windows для личного пользования.,Окна negative
1337,2738,Comfterbale to use light easy to transport.,use positive <sep> transport positive,"Comfterbale использовать легкий, удобный для транспортировки.",использовать positive <sep> транспорт positive
2576,90,"The battery never held a charge longer than one hour and within two months, stopped holding a charge for more than ten minutes.",battery negative <sep> charge negative <sep> charge negative,Аккумулятор никогда не держал заряд дольше одного часа и в течение двух месяцев перестал держать заряд более десяти минут.,аккумулятор negative <sep> плата negative <sep> плата negative
1676,2353,They have developed excellent proprietary software for editing video and pictures and I'm looking forward to utilizing these tools on the regular.,proprietary software positive,"Они разработали отличное проприетарное программное обеспечение для редактирования видео и изображений, и я с нетерпением жду возможности использовать эти инструменты на регулярной основе.",проприетарное программное обеспечение positive
2884,1472,Not to mention sometimes the whole charger unit will decide not to work entirely.,charger unit negative,"Не говоря уже о том, что иногда все зарядное устройство решает не работать полностью.",зарядное устройство negative
2337,1612,"The graphics and screen are stunning and although I was a PC person, I was able to understand how to use a mac fairly quickly.",graphics positive <sep> screen positive,"Графика и экран потрясающие, и хотя я был человеком на ПК, я довольно быстро смог понять, как использовать Mac.",графика positive <sep> экран positive
2151,255,"There is a small red circle next to it with a x in the middle, and when I click on it it says: "" Consider replacing your battery"" and it does not hold full charge.",battery neutral <sep> charge negative,"Рядом с ним есть маленький красный кружок с крестиком посередине, и когда я нажимаю на него, он говорит: «Подумайте о замене аккумулятора», и он не держит полный заряд.",аккумулятор neutral <sep> плата negative
1081,1748,Typing on the keyboard becomes uncomfortable after extended use due to the sharp edges that your wrists rest on.,keyboard negative <sep> edges negative,"Печатать на клавиатуре становится неудобно после продолжительного использования из-за острых краев, на которые опираются ваши запястья.",клавиатура negative <sep> края negative
1956,2409,The programs that come standard with the Leopard running system are enough for the average person to run all the basics.,programs positive <sep> Leopard running system neutral,"Программ, которые входят в стандартную комплектацию беговой системы Leopard, достаточно для обычного человека, чтобы выполнить все основы.",программы positive <sep> Система бега леопарда neutral
2016,2167,There are no viruses or spyware to worry about like on a Windows computer.,Windows negative,"Здесь нет вирусов или шпионского ПО, о которых нужно беспокоиться, как на компьютере с Windows.",Окна negative
1910,350,also the keyboard does not liht up so unless your sitting in a room with some light you cant see anything and thats bad for me because my boyfriend tends to watch tv in the dark at night which leaves me with no way of seeing the keyboard.,keyboard negative <sep> keyboard negative,"Кроме того, клавиатура не загорается, поэтому, если вы не сидите в комнате с некоторым освещением, вы ничего не видите, и это плохо для меня, потому что мой парень обычно смотрит телевизор в темноте по ночам, что оставляет меня без возможности видеть клавиатуру.",клавиатура negative <sep> клавиатура negative
1394,2021,This wiped out several programs that were installed on the computer when it was bought.,programs negative,"Это уничтожило несколько программ, которые были установлены на компьютере при его покупке.",программы negative
1240,1933,"I got it back again and was told the motherboard had been replaced, so I was now on the SECOND motherboard within 3 months.",motherboard negative <sep> motherboard negative,"Я получил его снова, и мне сказали, что материнская плата была заменена, так что теперь я был на ВТОРОЙ материнской плате в течение 3 месяцев.",материнская плата negative <sep> материнская плата negative
1148,7,"AND the best part is that it even comes with a free printer (when they have a certain promotion/offer going, of course)!",printer positive,"И самое приятное то, что он даже поставляется с бесплатным принтером (конечно, когда у них есть определенная акция / предложение)!",принтер positive
59,839,I sent it back to Toshiba twice they covered it under the  warranty.,warranty positive,"Я дважды отправлял его в Toshiba, они покрывали его гарантией.",гарантия positive
132,407,"Oh yeah, don't forget the expensive shipping to and from HP.",shipping negative,"Ах да, не забывайте о дорогой доставке в HP и обратно.",перевозки negative
927,2612,It didn't take me long to get switched over to the Mac computer programs and navigation - it's been just fine and like the way this laptop functions much better.,programs positive <sep> navigation positive,"Мне не потребовалось много времени, чтобы переключиться на компьютерные программы Mac и навигацию - все прошло хорошо, и мне нравится, что этот ноутбук работает намного лучше.",программы positive <sep> навигация positive
1277,2154,The large screen also helps when you are working in design based programs like Adobe Creative Suite.,screen positive <sep> design based programs neutral <sep> Adobe Creative Suite neutral,"Большой экран также помогает при работе в дизайнерских программах, таких как Adobe Creative Suite.",экран positive <sep> программы на основе дизайна neutral <sep> Adobe Creative Suite neutral
1349,408,I'v spent as much for shipping as I would to buy a new netbook -- of course a different brand.,shipping negative,"Я потратил на доставку столько же, сколько на покупку нового нетбука - конечно, другой марки.",перевозки negative
163,1289,"So, I paid a visit to LG notebook service center at Alexandra Road, hoping they can make the hinge tighter.",LG notebook service center neutral <sep> hinge negative,"Итак, я посетил сервисный центр ноутбуков LG на Александра-роуд, надеясь, что они смогут сделать петли более крепкими.",Сервисный центр ноутбуков LG neutral <sep> петля negative
2611,2009,"  The battery never held a charge longer than one hour and within two months, stopped holding a charge for more than ten minutes.",battery negative <sep> charge negative <sep> charge negative,Аккумулятор никогда не держал заряд дольше одного часа и в течение двух месяцев перестал держать заряд более десяти минут.,аккумулятор negative <sep> плата negative <sep> плата negative
1115,25,"Windows 7 Starter is terrific (no you can't change the background) but I don't need to, I use it just for school work.",Windows 7 Starter positive,"Windows 7 Starter потрясающая (нет, вы не можете изменить фон), но мне это не нужно, я использую ее только для школьной работы.",Windows 7 Начальная positive
2242,441,Excellent LED monitor and well equipped.,LED monitor positive,Отличный светодиодный монитор и хорошо оборудован.,Светодиодный монитор positive
25,295,The speed is incredible and I am more than satisfied.,speed positive,"Скорость невероятная, и я более чем доволен.",скорость positive
1570,1987,"The cover for the DVD drive soon came off, too--a mark of poor construction quality.",cover for the DVD drive negative <sep> construction quality negative,Вскоре оторвалась и крышка DVD-привода - признак плохого качества сборки.,крышка для DVD привода negative <sep> качество строительства negative
426,2775,Sells for the same as a netbook without sacrificing size.,size positive,"Продается так же, как нетбук, без ущерба для размера.",размер positive
731,2679,"Also consider the MS Office apps are all trial versions, hope you have your own copies.",MS Office apps negative,"Также учтите, что все приложения MS Office являются пробными версиями, надеюсь, у вас есть собственные копии.",Приложения MS Office negative
969,668,"the features are great, the only thing it needs is better speakers.",features positive <sep> speakers negative,"характеристики отличные, единственное, что ему нужно, это более качественные динамики.",Особенности positive <sep> динамики negative
273,1417,  The board has a bad connector with the power supply and shortly after warrenty expires the power supply will start having issues.,board negative <sep> connector negative <sep> power supply negative <sep> warrenty negative <sep> power supply negative,"На плате плохой разъем с блоком питания, и вскоре после истечения гарантии в блоке питания возникнут проблемы.",доска negative <sep> соединитель negative <sep> источник питания negative <sep> гарантия negative <sep> источник питания negative
380,2392,"Am very glad I bought it, great netbook, low price.",price positive,"Очень рад, что купил, отличный нетбук, невысокая цена.",цена positive
745,2129,It is stamped and not in pieces therefore it is a stronger more resilient frame.,frame positive,"Он штампованный, а не по частям, поэтому это более прочный и упругий каркас.",Рамка positive
1280,779,This is my first Dell I heard their customer service was lacking and that they were working on improving it!,customer service negative,"Это моя первая компания Dell. Я слышал, что у них не хватает обслуживания клиентов, и они работают над его улучшением!",обслуживание клиентов negative
2417,1769,The internet capabilities are also very strong and picks up signals very easily.,internet capabilities positive,Возможности Интернета также очень сильны и очень легко улавливают сигналы.,возможности интернета positive
2579,1366,  After the warrenty expired the hard drive went bad and it would have cost more to fix then to replace.,warrenty neutral <sep> hard drive negative,"По истечении срока гарантии жесткий диск вышел из строя, и его ремонт стоил бы дороже, чем его замена.",гарантия neutral <sep> жесткий диск negative
2507,2689,"I dislike the weight and size, cubersome.",weight negative <sep> size negative,"Не люблю вес и размер, габаритный.",масса negative <sep> размер negative
2618,2011,  The machine is slow to boot up and occasionally crashes completely.,boot up negative,Машина медленно загружается и иногда полностью дает сбой.,загрузиться negative
2459,1130,After replacing the hard drive the battery stopped working  (3 months of use) which was frustrating.,hard drive neutral <sep> battery negative,"После замены жесткого диска аккумулятор перестал работать (3 месяца использования), что очень расстраивало.",жесткий диск neutral <sep> аккумулятор negative
1490,2611,"Apple is always great about the aesthetics of things, they always come up with good looking products.",aesthetics positive,"Apple всегда хорошо разбирается в эстетике вещей, они всегда придумывают красивые продукты.",эстетика positive
162,488,"But we had paid for bluetooth, and there was none.",bluetooth negative,"Но мы заплатили за блютуз, а его не было.",блютуз negative
2796,1614,I believe that the quality of a mac is worth the price.,quality positive <sep> price positive,"Я считаю, что качество Mac стоит своей цены.",качественный positive <sep> цена positive
377,206,The i5 blows my desktop out of the water when it comes to rendering videos.,i5 negative,"I5 просто уносит мой рабочий стол из воды, когда дело доходит до рендеринга видео.",i5 negative
1961,2239,"After doing extensive research, macconnection had the lowest price on the 15"" MBP i5.",price positive,"После тщательного исследования выяснилось, что macconnection имеет самую низкую цену на 15-дюймовую MBP i5.",цена positive
851,2987,It works fine with our wireless and they've had not problems.,works positive,"Он отлично работает с нашей беспроводной связью, и у них не было проблем.",работает positive
1468,973,"With what I do know how to do, the computer works beautiful.",works positive,"Благодаря тому, что я умею делать, компьютер прекрасно работает.",работает positive
2638,1922,"The battery life was supposed to be 6 hours, but even if I ran off the battery with the high effeciency setting the battery would only last me on average about 2.5 to 3 hours.",battery life negative <sep> battery neutral <sep> battery negative,"Срок службы батареи должен был составлять 6 часов, но даже если бы я разрядил батарею с настройкой высокой эффективности, батареи хватило бы мне в среднем от 2,5 до 3 часов.",срок службы батареи negative <sep> аккумулятор neutral <sep> аккумулятор negative
621,347,pretty much everything else about the computer is good it just stops working out of no were.,working negative,"почти все остальное в компьютере хорошо, он просто перестает работать из-за отсутствия.",работающий negative
1315,2132,The only thing I wish is the 15 inch MacBook Pro has much better speakers on the side of the keyboard.,speakers negative <sep> keyboard neutral,"Единственное, чего я хочу, так это то, что у 15-дюймового MacBook Pro есть более качественные динамики сбоку от клавиатуры.",динамики negative <sep> клавиатура neutral
1608,2713,"The screen graphics and clarity, and sharpness are great.",screen graphics positive <sep> clarity positive <sep> sharpness positive,"На экране графика и четкость, и резкость на высоте.",экранная графика positive <sep> ясность positive <sep> Острота positive
857,2049,It does not keep internet signals no matter where you bring it.,internet signals negative,"Он не хранит интернет-сигналы, куда бы вы его ни принесли.",Интернет-сигналы negative
2715,1565,The resolution is even higher then any other laptop on the market.,resolution positive,"Разрешение даже выше, чем у любого другого ноутбука на рынке.",разрешающая способность positive
2569,213,Speakers too small to be of any real use.,Speakers negative,"Динамики слишком малы, чтобы их можно было использовать по-настоящему.",Динамики negative
2769,2153,The large screen gives you the option to comfortably watch movies or TV shows on your computer instead of buying an additional TV for your dorm room.,screen positive,"Большой экран дает вам возможность с комфортом смотреть фильмы или телешоу на компьютере, вместо того, чтобы покупать дополнительный телевизор для своей комнаты в общежитии.",экран positive
1514,1638,The battery life is great.,battery life positive,Время автономной работы отличное.,срок службы батареи positive
1398,333,"It's graphics aren't bad at all, for the lower end of the MacBook Pro spectrum, easily capable of running StarCraft II and other games with comparable graphics.",graphics positive <sep> graphics neutral,"Его графика совсем не плохая, для нижнего конца спектра MacBook Pro, легко способная запускать StarCraft II и другие игры с сопоставимой графикой.",графика positive <sep> графика neutral
1619,1441,STOPPED BOOTING UP less than a week after my one-year warranty was up.,BOOTING UP negative <sep> one-year warranty neutral,ЗАГРУЗКА ОСТАНОВЛЕНА менее чем через неделю после истечения годовой гарантии.,ЗАГРУЗКА negative <sep> Гарантия один год neutral
265,3058,"they improved nothing else such as Resolution, appearance, cooling system, graphics card, etc.",Resolution negative <sep> appearance negative <sep> cooling system negative <sep> graphics card negative,"они не улучшили ничего другого, такого как разрешение, внешний вид, систему охлаждения, видеокарту и т. д.",разрешение negative <sep> внешность negative <sep> система охлаждения negative <sep> видеокарта negative
736,2624,The battery life is amazingly long at 7hrs and 5hrs if you use it.,battery life positive,"Время автономной работы невероятно велико - 7 часов и 5 часов, если вы им пользуетесь.",срок службы батареи positive
798,2572,Very long-life battery (up to 10-11 hours depending on how you configure power level settings).,battery positive,"Аккумулятор с очень длительным сроком службы (до 10-11 часов в зависимости от того, как вы настроите параметры уровня мощности).",аккумулятор positive
1156,937,  I was also able to install and use my Photoshop and AfterEffects programs easily.,Photoshop positive <sep> AfterEffects programs positive,Я также смог легко установить и использовать свои программы Photoshop и AfterEffects.,Фотошоп positive <sep> Программы AfterEffects positive
2810,2731,The first one sent: Touchpad didn't work The second sent: USB didn't work The third sent: Touchpad didn't work The fourth sent: Hasn't arrived yet.,Touchpad negative <sep> USB negative <sep> Touchpad negative,Первое отправлено: тачпад не работает. Второе отправлено: USB не работает. Третье отправлено: тачпад не работает. Четвертое отправлено: еще не пришло.,Сенсорная панель negative <sep> USB negative <sep> Сенсорная панель negative
2343,2934,The internet speed is spectacular.,internet speed positive,Скорость интернета впечатляет.,скорость интернета positive
1534,793,when i called to have another one shipped or to get my money back they said the return policy is 23 twenty three days from the date of purchase.,return policy negative,"когда я позвонил, чтобы отправить еще один или вернуть свои деньги, они сказали, что политика возврата составляет 23 двадцать три дня с даты покупки.",политика возврата negative
1667,3022,It's still beautiful and has better color reproduction than I could ever expect from a notebook.,color reproduction positive,"Он по-прежнему красив и имеет лучшую цветопередачу, чем я мог ожидать от ноутбука.",цветопередача positive
1827,1447,I loved the netbook (minus the fact that it was windows OS) until this started happening.,windows OS negative,"Я любил нетбук (за исключением того факта, что это была ОС Windows), пока это не начало происходить.",ОС Windows negative
2326,1358,"Because we did not purchase the extended warranty in time, we are on the hook for the repair.",extended warranty negative,"Поскольку мы вовремя не приобрели расширенную гарантию, мы находимся на крючке ремонта.",Расширенная гарантия negative
2546,2101,Which is great I am running Vista Business and scored a 5.X on the index I have never seen a windows machine have a total score in the 5's.,Vista Business positive,"И это здорово. Я использую Vista Business и набрал 5.Х по индексу. Я никогда не видел, чтобы машина с Windows имела общую оценку 5.",Vista Business positive
1597,1221,"I was loving this Netbook because it had an amazing screen and display and was small and light, but after 1 week it stopped openning web pages for me (even after installing new browsers) then eventually it just started giving me a blue screen and crashing everytime I booted it.",screen positive <sep> display positive <sep> browsers neutral,"Мне понравился этот нетбук, потому что у него был потрясающий экран и дисплей, он был маленьким и легким, но через 1 неделю он перестал открывать для меня веб-страницы (даже после установки новых браузеров), а затем, в конце концов, он просто начал выдавать мне синий экран и каждый раз вылетать ",экран positive <sep> отображать positive <sep> браузеры neutral
1959,1740,The Material this Pro is made out of seems a lot nicer than any PC  Specs: Like I said this performs a lot better than any computer I've had in the past.,Material positive <sep> Specs negative <sep> performs positive,"Материал, из которого сделан этот Pro, кажется намного лучше, чем любые спецификации ПК: как я уже сказал, он работает намного лучше, чем любой компьютер, который у меня был в прошлом.",Материал positive <sep> Технические характеристики negative <sep> выполняет positive
1246,1713,"Love the speed, especially!",speed positive,Особенно люблю скорость!,скорость positive
1150,560,it is very easy for anyone to use an apple and specially the mcbook pro notebook.,use positive,Пользоваться Apple Apple и особенно ноутбуком mcbook pro очень легко.,использовать positive
1091,204,The screen resolution was exactly what I was looking for.,screen resolution positive,"Разрешение экрана было именно тем, что я искал.",разрешение экрана positive
2339,2824,"Simple to use, and great graphics.",graphics positive <sep> use positive,Проста в использовании и отличная графика.,графика positive <sep> использовать positive
2430,1369,This is a review of windows vista system.,windows vista system neutral,Это обзор системы Windows Vista.,система Windows Vista neutral
1426,1454,  since then i have had minor problems with slow operation.,operation negative,с тех пор у меня были небольшие проблемы с медленной работой.,операция negative
2654,2961,My one complaint with this laptop is that I've noticed an electronic fuzz sound coming out of the headphone jack when headphones are plugged in.,electronic fuzz sound negative <sep> headphone jack negative,"Моя единственная жалоба на этот ноутбук заключается в том, что я заметил, что из разъема для наушников исходит электронный пушистый звук, когда наушники подключены.",электронный пушистый звук negative <sep> порт для наушников negative
1585,2959,"The 2 GB of RAM is plenty, able to run Windows 7 and at least 2 or 3 other programs with next to no slowdown.",2 GB of RAM positive <sep> Windows 7 positive <sep> programs positive,"2 ГБ ОЗУ достаточно, чтобы запускать Windows 7 и как минимум 2 или 3 другие программы практически без замедления.",2 ГБ оперативной памяти positive <sep> Windows 7 positive <sep> программы positive
1132,675,10 plus hours of battery...,battery positive,10 с лишним часов автономной работы ...,аккумулятор positive
687,922,I bought this notebook and only had it for 3 months If it is overload with updates the BOOT MGR.,BOOT MGR neutral,"Я купил этот ноутбук и был у него всего 3 месяца. Если он перегружен обновлениями, BOOT MGR.",ЗАГРУЗКА MGR neutral
480,220,"Although the price is higher then Dell laptops, the Macbooks are worth the dough.",price negative,"Хотя цена выше, чем у ноутбуков Dell, макбуки стоят денег.",цена negative
349,2323,I like how the Mac OS is so simple and easy to use.,Mac OS positive <sep> use positive,"Мне нравится, что Mac OS настолько проста и удобна в использовании.",Mac OS positive <sep> использовать positive
1281,1022,As well as having the plug in the computer come loose.,plug negative,А также отключение вилки от компьютера.,затыкать negative
330,1355,Runs Hot  I thought we were paying for quality in our decision to buy an Apple product.,quality negative,"Мне кажется, что мы платим за качество, принимая решение о покупке продукта Apple.",качественный negative
281,2221,"Of course, I also have several great software packages that came for free including iWork, GarageBand, and iMovie.",software packages positive <sep> iWork positive <sep> GarageBand positive <sep> iMovie positive,"Конечно, у меня также есть несколько отличных бесплатных программных пакетов, включая iWork, GarageBand и iMovie.",программные пакеты positive <sep> я работаю positive <sep> Гаражная группа positive <sep> iMovie positive
1270,2813,Memory is upgradable.,Memory positive,Память расширяется.,объем памяти positive
563,1623,With a MAC computer I have more free time as I don't have to wait for windows to boot up or shut down and all the viruses associated with windows.,windows negative <sep> boot up negative <sep> shut down negative <sep> windows negative,"С компьютером MAC у меня больше свободного времени, так как мне не нужно ждать загрузки или выключения Windows и всех вирусов, связанных с Windows.",окна negative <sep> загрузиться negative <sep> неисправность negative <sep> окна negative
1569,2821,"Oh yea, has no numeric pad on the side.",numeric pad negative,"Да, нет цифровой клавиатуры сбоку.",цифровая клавиатура negative
415,2540,the programs are esay to use and are quick to process this computer works like a charm.,programs positive <sep> use positive,программы просты в использовании и быстро обрабатывают этот компьютер работает как шарм.,программы positive <sep> использовать positive
1252,2155,"The speed gives you the power to work on these projects seamlessly, and multiple at a time if you sowish.",speed positive,"Скорость дает вам возможность беспрепятственно работать над этими проектами, причем несколько одновременно, если вы сеете.",скорость positive
2689,132,For some odd reasons the computer doesn't reconize the operation system.,operation system negative,По каким-то странным причинам компьютер не перенастраивает операционную систему.,операционная система negative
1342,3044,"So, the hard disk capacity really doesn't matter to me.",hard disk capacity neutral,Так что емкость жесткого диска для меня не имеет значения.,емкость жесткого диска neutral
627,884,"Now,,,,,my monitor has been acting up for about 2 months.",monitor negative,"Теперь ,,,,, мой монитор уже около 2-х месяцев не работает.",монитор negative
667,970,"I have no idea how to burn cd's or to use the web cam, just for starters.",web cam neutral <sep> burn cd's neutral,"Я понятия не имею, как записывать компакт-диски или использовать веб-камеру, просто для начала.",вебкамера neutral <sep> записывать компакт-диски neutral
776,1674,All for such a great price.,price positive,И все по такой отличной цене.,цена positive
145,1095,"I also purchased Office Max's ""Max Assurance"" with the ""no lemon"" clause.","Office Max's ""Max Assurance"" neutral",Я также купил Office Max «Max Assurance» с оговоркой «без лимона».,"Office Max's ""Max Assurance"" neutral"
310,2534,But the machine is awesome and iLife is great and I love Snow Leopard X.,iLife positive <sep> Snow Leopard X positive,"Но машина потрясающая, и iLife великолепна, и я люблю Snow Leopard X.",я жизнь positive <sep> Снежный барс X positive
432,2030,None of the techs at HP knew what they were doing.,techs at HP negative,"Ни один из технических специалистов HP не знал, что они делают.",специалисты в HP negative
1582,1288,"We carry the netbook around here and there, hence it's kinda of irritating when the LCD just ""slide"" downwards.",LCD negative,"Мы таскаем нетбук повсюду, поэтому раздражает, когда ЖК-экран просто ""скользит"" вниз.",ЖК-дисплей negative
885,2020,I had to call HP and ask for a recovery disk because the computer does not come with one and completely redo it all.,recovery disk negative,"Мне пришлось позвонить в HP и попросить диск восстановления, потому что компьютер не поставляется с ним, и полностью переделать все это.",диск восстановления negative
172,1374,"Also, if you need to talk to a representive at Microsoft, there is a charge, which I believe is robbery, since you are charged enormous amounts for a very badly designed system, which most people would have went with XP if they could.",representive at Microsoft negative <sep> system negative <sep> XP positive,"Кроме того, если вам нужно поговорить с представителем Microsoft, есть обвинение, которое я считаю грабежом, поскольку с вас берут огромные суммы за очень плохо спроектированную систему, на которую большинство людей пошли бы с XP, если бы могли.",представитель в Microsoft negative <sep> система negative <sep> XP positive
2771,443,"Great laptop for school, easy to use for beginners in the household.",use positive,"Отличный ноутбук для школы, простой в использовании для начинающих в домашнем хозяйстве.",использовать positive
1917,2749,Love that it doesn't take up space like a regular computer.,space positive,"Мне нравится, что он не занимает места, как обычный компьютер.",Космос positive
1473,161,"For the same price, you get a lot more in the Asus....1920x1080 res.",price negative,За ту же цену вы получите намного больше от Asus .... 1920x1080 res.,цена negative
2905,2430,Had some trouble finding a case that it would fit in.,case negative,"Были проблемы с поиском футляра, в который он подошел бы.",кейс negative
1855,105,"That's very possible, but since they don't make Windows XP drivers for the sound card in this machine, I was stuck until Windows 7 came out.",Windows XP drivers negative <sep> sound card negative <sep> Windows 7 positive,"Это очень возможно, но поскольку они не делают драйверов Windows XP для звуковой карты в этой машине, я застрял, пока не вышла Windows 7.",Драйверы для Windows XP negative <sep> звуковая карта negative <sep> Windows 7 positive
2688,2991,Battery life needs more life.,Battery life negative,Срок службы батареи требует большего срока службы.,Срок службы батареи negative
2544,1592,Enjoy that Toshib force and durability unparalleled,force positive <sep> durability positive,Наслаждайтесь непревзойденной силой и надежностью Toshib,сила positive <sep> долговечность positive
2781,784,If this is an improvement in Customer Service then I would hate too see what it was before!,Customer Service negative,"Если это улучшение обслуживания клиентов, я бы тоже не хотел видеть то, что было раньше!",Обслуживание клиентов negative
1011,357,Keyboard is reasonable size.,Keyboard positive <sep> size positive,Клавиатура разумного размера.,Клавиатура positive <sep> размер positive
470,1041,Loaded with bloatware.,bloatware neutral,Загружен вредоносным ПО.,раздувание neutral
2264,1727,"The most recent being that my Safari internet browser is freaking out on me, but I have just been using firefox instead.",Safari internet browser negative <sep> firefox positive,"Самым последним из них является то, что мой интернет-браузер Safari бесит меня, но вместо этого я только что использовал firefox.",Интернет-браузер Safari negative <sep> Fire Fox positive
2232,1361,Hmmm - that high failure rate sure isn't reflected in the retail price.,retail price negative,Хммм - такая высокая частота отказов точно не отражается на розничной цене.,розничная цена negative
2856,1771,It is easy to navigate and update programs.,update programs neutral <sep> navigate positive,Легко перемещаться и обновлять программы.,обновить программы neutral <sep> перемещаться positive
1886,1076,System is loosing about 20% of performance because of that.,performance negative <sep> System negative,Из-за этого система теряет около 20% производительности.,представление negative <sep> Система negative
2863,1960,"All in all, a very disappointing experience except that I learned how good the Geek Squad is and also Customer Service.",Customer Service positive,"В общем, очень разочаровывающий опыт, за исключением того, что я узнал, насколько хороша команда компьютерщиков, а также служба поддержки клиентов.",Обслуживание клиентов positive
147,1718,I eventually did the migration from my iMac backup disc which uses USB.,iMac backup disc neutral <sep> USB neutral,"В конце концов я сделал миграцию с моего резервного диска iMac, который использует USB.",резервный диск iMac neutral <sep> USB neutral
394,1770,"It has far exceeded my expectations for power, storage, and abilitiy.",power positive <sep> storage positive <sep> abilitiy positive,"Он намного превзошел мои ожидания по мощности, хранению и возможностям.",власть positive <sep> место хранения positive <sep> способность positive
2495,2313,"Startup in about 30 seconds, shutdown in 2-4 seconds, resume from sleep in 0-2 seconds.",Startup neutral <sep> shutdown neutral <sep> resume from sleep neutral,"Запуск примерно через 30 секунд, выключение через 2-4 секунды, выход из спящего режима через 0-2 секунды.",Запускать neutral <sep> неисправность neutral <sep> выйти из сна neutral
440,2166,It runs perfectly.,runs positive,Работает отлично.,бежит positive
2716,2854,"Then just the other day, my left ""mouse"" button snapped!","left ""mouse"" button negative","Тут буквально на днях щелкнула моя левая кнопка ""мыши""!",левую кнопку мыши negative
1620,2860,"But, for the cost this is a winner.",cost positive,Но по цене это победитель.,Стоимость positive
1874,398,"Accordingly, I have decided to NEVER purchase another HP product (my five year old Compaq) lasted 5-years before the hard drive crashed.",hard drive negative,"Соответственно, я решил НИКОГДА не покупать другой продукт HP (мой пятилетний Compaq), который прослужил 5 лет до того, как сломался жесткий диск.",жесткий диск negative
2305,1012,I had to pay for the shipping!,shipping negative,Пришлось заплатить за доставку!,перевозки negative
1744,1876,I already have a HP laptop I bought last year that's standard size.,size neutral,"У меня уже есть ноутбук HP стандартного размера, который я купил в прошлом году.",размер neutral
1388,301,I have not had a problem with the applications quitting or freezing.,applications positive,У меня не было проблем с закрытием или зависанием приложений.,Приложения positive
800,2517,The black model also has a very nice seamless appearance - one of the better looking notebooks I've seen.,appearance positive,"Черная модель также имеет очень приятный безупречный внешний вид - это один из самых красивых ноутбуков, которые я когда-либо видел.",внешность positive
1795,2830,Now when I order I did not go full scale for the webcam or full keyboard I wanted something for basics of being easy to carry when I use crutchs or wheelchair and with a backpack laptop bag.,webcam neutral <sep> keyboard neutral <sep> carry positive,"Теперь, когда я заказываю, я не использовал полнофункциональную веб-камеру или полную клавиатуру, мне нужно было что-то для удобства переноски, когда я использую костыли или инвалидную коляску, а также с рюкзаком для ноутбука.",вебкамера neutral <sep> клавиатура neutral <sep> нести positive
