review_id,sentences_ids,sentences_texts,sentences_opinions,opinions_pos,sentences_texts_org,sentences_opinions_org
31071,id_5,"La cocina no es mala, no tengo quejas, probé ravioles con trufas y ricotta (380 RUB) y sopa de crema de calabaza con parmesano (380 RUB) (resultó que elegí los platos más baratos del menú :)).",Cocina neutral <sep> ravioles con trufas y ricotta neutral <sep> sopa de crema de calabaza con parmesano neutral,3-9 <sep> 45-74 <sep> 87-126,"Кухня неплохая, никаких претензий, попробовала равиоли с трюфелями и рикоттой (380 р.) и крем-суп из тыквы с пармезаном (380 р.) (так получилось, что выбрала самые недорогие блюда из меню:)).",Кухня neutral <sep> равиоли с трюфелями и рикоттой neutral <sep> крем-суп из тыквы с пармезаном neutral
33405,id_4,"El sommelier es un joven agradable, ayudó discretamente en la elección, la camarera fue muy educada, ¡hizo su trabajo a la perfección!)",camarera positive,75-83,"Сомелье приятный молодой человек, ненавязчиво помогал в выборе, официантка была очень вежливая, со своими обязанностями справлялась на отлично!)",Сомелье positive <sep> молодой человек positive <sep> официантка positive
27841,id_4,"La selección de cervezas es pequeña, pero está bien, después de todo, es más una pastelería ...",cerveza neutral,16-23,"Выбор пива небольшой, но это нормально все-таки это больше кондитерская...",пива neutral
9837,id_4,"El interior es agradable, sin embargo, me gustó más el primer salón, es más un tipo de restaurante, y a muchos les gusta sentarse en el segundo, que se asemeja a una taberna griega en su interior.",Interior positive <sep> primer salón positive <sep> interior positive,3-11 <sep> 55-67 <sep> 3-11,"Интерьер приятный - правда, мне больше понравился первый зал - он более ресторанного типа, а многие любят сидеть во втором, напоминающем по интерьеру греческую таверну.",Интерьер positive <sep> первый зал positive <sep> интерьеру positive
1105,id_0,Uno de mis restaurantes favoritos.,restaurantes positive,11-23,Один из моих любимых ресторанов.,ресторанов positive
33621,id_2,"Todo en orden, menú de banquete 2000 por persona, no se trataba del precio, solo quería ver una mesa rica, el administrador aseguró que esto era suficiente, aunque teníamos un menú para 18 personas, y dos no podían venir y el La cantidad de la orden era más de 2000 por persona y todavía había poca comida.",comida negative,299-305,"Все по порядку, банкетное меню 2000 на человека, дело было не в цене, хотелось просто видеть богатый стол, администратор уверила, что этого вполне достаточно, хотя у нас было меню на 18 человек, а двое не смогли прийти и сумма заказа была больше чем 2000 на человека и все равно еды было мало!",еды negative
19817,id_7,"Por supuesto, me gustaría un poco más de surtido de rollos, pero me gustan mucho los que lo son.",rollos positive <sep> rollos negative,52-58 <sep> 52-58,"Конечно, хотелось бы чуть больше ассортимента роллов, но те, что есть, очень нравятся.",роллов positive <sep> роллов negative
9721,id_12,También podrá degustar deliciosos cócteles preparados por el bartender.,cócteles positive,34-42,"А также можно попробовать очень вкусные коктейли, приготовленные барменом.",коктейли positive
28710,id_6,"El interior, por supuesto, sorprende a la vez, ya en la calle todo es muy lindo, un bonito árbol de Navidad y tuya, linternas de ambiente de Año Nuevo, en el interior es acogedor y elegante, sofás suaves, velas, un piano blanco.",Interior positive <sep> linternas positive <sep> sofás positive <sep> velas positive <sep> piano blanco positive,3-11 <sep> 116-125 <sep> 191-196 <sep> 205-210 <sep> 215-227,"Интерьер,конечно, поражает сразу, уже на улице все очень мило хорошенькая елочка и туи,фонарики новогоднее настроение, внутри уютно и шикарно,мягкие диваны,свечи, белый рояль.",Интерьер positive <sep> елочка positive <sep> туи positive <sep> фонарики positive <sep> диваны positive <sep> свечи positive <sep> белый рояль positive
22386,id_4,Servicio: camareras algo lentas.,camareras negative,10-19,По обслуживанию: Несколько медлительные официантки.,официантки negative
2345,id_9,¡También me gustaría destacar la calidad de la música en vivo!,música en vivo positive,47-61,Отдельно хочется отметить качество живой музыки!,живой музыки positive
12270,id_14,Precios económicos y asequibles (250 barbacoa 150 vino) para esta calidad me complacieron ... Vendré aquí de nuevo ... y ni siquiera uno),vino positive,50-54,"Недорого, демократичные цены(250шашлык + 150 вино) за такое качество порадовали..приду сюда еще разок..и даже не один)",шашлык positive <sep> вино positive
11770,id_2,Buen servicio.,Servicio positive,5-13,Хорошее обслуживание.,обслуживание positive
36359,id_5,"Pedí una ensalada, así que incluso lamenté comerla, estaba muy bien decorada)) No digo que fuera muy sabrosa).",ensalada positive,9-17,"Заказала себе салат,так мне даже было жалко его съесть,настолько было красиво украшен))я уже не говорю,что было очень вкусно).",салат positive
19383,id_4,"La cerveza es deliciosa, hay mucho para elegir.",Cerveza positive,3-10,"Пиво вкусное, есть из чего выбрать.",Пиво positive
11116,id_3,Y el sabor de la pizza deja mucho que desear.,Pizza negative,17-22,Да и по вкусу пицца оставляет желать лучшего.,пицца negative
32206,id_1,"Dos plantas, un interior muy tranquilo pero elegante, el lugar en sí inesperadamente se dispone a pasar tiempo allí hablando, y ""al mismo tiempo"" y comer.",interior positive,16-24,"Два этажа, очень спокойный, но стильный интерьер, само место неожиданно располагает к тому, чтобы провести там время за разговором, а ""заодно"" и поесть.",интерьер positive <sep> место positive
27169,id_10,"Quedé muy satisfecho con el personal: los administradores Elena, Marina, el camarero Nikolay.",personal positive <sep> administradores positive,28-36 <sep> 42-57,"Очень порадовал персонал: администраторы Елена, Марина, официант Николай.",персонал positive <sep> администраторы positive <sep> официант positive
2965,id_10,"Lo pasamos muy bien, estamos muy contentos de haber elegido este restaurante, quedamos satisfechos con el nivel de servicio y cocina.",Servicio positive <sep> cocina positive,115-123 <sep> 126-132,"Очень приятно провели время,очень рады что выбрали этот ресторан ,довольны остались уровнем сервиса и кухней.",ресторан positive <sep> сервиса positive <sep> кухней positive
19111,id_2,"Me gustó el personal, la camarera fue muy agradable, sociable y benevolente, a pedido nuestro nos fotografió sin ningún problema, trajo comida rápidamente, los platos adicionales tampoco se quedaron en la mesa.",Personal positive <sep> camarera positive,12-20 <sep> 25-33,"Персонал мне понравился, официантка была очень приятной, общительной и доброжелательной, по нашей просьбе без проблем сфотографировала нас, еду приносила быстро, лишнии тарелки тоже не задерживалаись на столе.",Персонал positive <sep> официантка positive
36017,id_7,"Pero, al mismo tiempo, la cocina es excelente, todos los platos son exquisitos y muy sabrosos.",cocina positive <sep> platos positive,26-32 <sep> 57-63,"Но, в то же время кухня в нем превосходная, все блюда там изысканные и очень вкусные.",кухня positive <sep> блюда positive
26887,id_1,"Pero últimamente, tanto la cocina como el servicio se han deteriorado: o el sushi estaba tan salado que era imposible comerlo, o el pastel del primer plato se servía después de que se comía el primero.",cocina negative <sep> Servicio negative <sep> Sushi negative,27-33 <sep> 42-50 <sep> 76-81,"Но в последнее время и кухня и обслуживание ухудшились: то суши были настолько солеными, что есть их было невозможно, то пирожок к первому блюду был подан после того, как само первое было съедено.",кухня negative <sep> обслуживание negative <sep> суши negative
9870,id_8,"Fue un placer comunicarme con todo el personal: educado, sonriente y amable.",personal positive,38-46,"Было приятно общаться со всем персоналом- вежливые, улыбчивые и дружелюбные.",персоналом positive
18518,id_2,"Los camareros están muy preparados, pueden decirte de qué cocinar, cómo se sirve.",Camareros positive,4-13,"Официанты очень подготовленные, могут рассказать, что из чего готовиться, как подаётся.",Официанты positive
33665,id_10,El personal es genial !!!!!,Personal positive,3-11,Персонал отличный!!!!!,Персонал positive
10985,id_6,"El menú no agradó: las hojas impresas, la composición de los platos y el peso no estaban muy claros, ni siquiera se habló de imágenes.",Menú negative,3-7,"Меню не порадовало - отпечатанные листки, не особо понятен состав блюд и вес, о картинках даже речи не было.",Меню negative <sep> состав блюд negative
18220,id_5,"En resumen, luz tenue, música tranquila, personal amable y atento, hicieron su trabajo, te relajaron)))).",música positive <sep> personal positive,23-29 <sep> 41-49,"Короче, приглушенный свет, спокойная музыка, милый и заботливый персонал - сделали свое дело - заставили расслабиться)))).",приглушенный свет positive <sep> музыка positive <sep> персонал positive
16955,id_3,"Los otros dos pasillos son normales, por supuesto a los buenos) gatean y gatean ... pero aquí está la comida !!!!!",comida negative,102-108,"Два других зала нормальные, конечно до хороших) им ползти и ползти..., но вот еда!!!!!",зала neutral <sep> еда negative
36512,id_8,Personal atento y amable.,personal positive,0-8,Внимательный приветливый персонал!,персонал positive
26887,id_4,"Después de 20 minutos de espera, se le preguntó a la camarera Lyubov si la sopa se serviría pronto.",camarera negative,53-61,"Через 20 минут ожидания спросили официантку Любовь о том, скоро ли будет подан суп.",официантку negative
25861,id_1,Bonito interior: nos sentamos junto a la ventana en una mesa con sofás.,interior positive,7-15,Красивый интерьер - сидели у окна за столиком с диванчиками.,интерьер positive
36402,id_1,"Realmente hay mucho espacio, tanto en los pasillos mismos, como en los pasillos y armarios.",pasillos positive <sep> pasillos positive,42-50 <sep> 42-50,"Действительно много места, как в самих залах, так и в холлах и гардеробе.",залах positive <sep> холлах positive <sep> гардеробе positive
1368,id_17,"A los precios, por cierto, todo también es normal: promedio para tales establecimientos, no demasiado caro como en muchos.",establecimientos neutral,71-87,"По ценам, кстати, тоже нормально все – средние для подобных заведений, не завышенные как у многих.",заведений neutral
3552,id_4,Camareros y recepcionistas muy atentos.,camareros positive,0-9,Очень внимательные официанты и администраторы.,официанты positive <sep> администраторы positive
19265,id_0,"Visitamos este lugar hace aproximadamente un mes, muchos lo recomendaron como un lugar maravilloso.",un lugar positive,78-86,"Примерно месяц назад посетили это заведение, т. к. многие рекомендовали его, как замечательное место.",место positive
36205,id_13,¡¡¡También me gustaron los platos traídos !!! (¡¡¡gracias especiales al chef por esto !!!),platos positive,27-33,Принесенные блюда тоже очень понравились!!!(повару за это отдельное спасибо!!!),блюда positive
34334,id_2,"Habitación grande y hermosa, camareros educados, comida deliciosa, sin conflictos ni objeciones por parte del personal.",camareros positive <sep> comida positive <sep> personal positive,29-38 <sep> 49-55 <sep> 110-118,"Большой,красивый зал, вежливые официанты, вкусная еда, никаких конфликтов и возражений со стороны персонала!!!",зал positive <sep> официанты positive <sep> еда positive <sep> персонала positive
31963,id_0,"A la entrada del restaurante le recibe un interior inusual, un guardia de seguridad y un administrador amable.",interior neutral <sep> administrador positive,42-50 <sep> 89-102,"При входе в ресторан вас встречают необычный интерьер, охранник и приветливый администратор.",интерьер neutral <sep> администратор positive
11793,id_11,"El servicio es bueno, pero a veces traen todo a la vez: tanto sushi como sopa y postre.",Servicio neutral,3-11,"Обслуживание хорошее, но иногда приносят все сразу: и суши и суп и десерт.",Обслуживание neutral
11116,id_9,Y desde camareras hasta administradoras.,camareras negative,8-17,"Причем начиная от официанток, заканчивая администраторами.",официанток negative <sep> администраторами negative
354,id_10,"Todos los platos son deliciosos, caseros.",platos positive,10-16,"Все блюда очень вкусные,приготовлены по-домашнему.",блюда positive
14568,id_5,¡Americano tampoco la defraudó!,Americano positive,1-10,Американо ее также не разочаровал!,Американо positive
9955,id_1,"Las impresiones fueron solo buenas, el interior ayuda a relajarse, muy cómodo.",Impresiones positive <sep> interior positive,4-15 <sep> 39-47,"Впечатления остались только хорошие,интерьер помогает расслабиться,очень уютно.",Впечатления positive <sep> интерьер positive
20861,id_2,Los sofás más cómodos están en la zona de fumadores.,sofás positive,4-9,Наиболее уютные диванчики в зоне для курящих.,диванчики positive <sep> зоне для курящих positive
14190,id_4,El interior es muy acogedor.,Interior positive,3-11,Интерьер очень уютный.,Интерьер positive
3705,id_7,"Bonito interior, estaban en el segundo piso junto a la ventana.",interior positive,7-15,"Красивый интерьер, были на втором этаже у окна.",интерьер positive
31140,id_4,"Camareros amables, comida deliciosa y un hermoso interior.",camareros positive <sep> comida positive <sep> interior positive,0-9 <sep> 19-25 <sep> 49-57,"Приветливые официанты, вкусная еда и красивый интерьер.",официанты positive <sep> еда positive <sep> интерьер positive
2006,id_4,Nunca había comido un postre tan delicioso en ningún restaurante.,postre positive,22-28,Такого вкусного десерта я не ела ни в одном ресторане.,десерта positive
13252,id_7,"Todos los kebabs, y los pedimos tanto de ternera como de ternera y cerdo, eran excelentes.",ternera positive <sep> Cerdo positive,41-48 <sep> 67-72,"Все шашлыки, а мы заказывали их и из телятины и из говядины и из свинины, были превосходны.",шашлыки positive <sep> телятины positive <sep> говядины positive <sep> свинины positive
36589,id_3,"La comida estuvo deliciosa, todo fresco y la presentación de los platos fue especialmente agradable.",Comida positive,3-9,"Еда была вкусная, все свежее и оформление блюд особенно порадовало!",Еда positive <sep> оформление блюд positive
8996,id_1,"En la entrada, el portero abre la puerta, luego hay una recepción con una anfitriona, todos son muy educados, un vestidor espacioso, una hermosa escalera.",portero positive <sep> escalera positive,18-25 <sep> 145-153,"При входе открывает дверь швейцар, далее стойка с хостес, все очень вежливые, просторная гардеробная, красивая лестница.",швейцар positive <sep> гардеробная positive <sep> лестница positive
24217,id_10,"Los cócteles son muy hermosos, y la foto está en el menú, inmediatamente ves lo que estás pidiendo, muy conveniente.",Cócteles positive,4-12,"Коктейли очень красивые, причем фото есть в меню, сразу видишь, что заказываешь, очень удобно.",Коктейли positive
21716,id_3,Estamos bastante satisfechos con el servicio.,Servicio positive,36-44,Обслуживанием вполне довольны.,Обслуживанием positive
36,id_17,"El servicio resultó estar en su mejor momento, es muy posible que debido a las ambiciones que indicamos para el volumen del pedido y, como consecuencia, el futuro té. ",Servicio positive,3-11,"Обслуживание оказалось на высоте, вполне возможно, что из-за обозначенных нами амбиций на объём заказа и как следствие будущий чай. не знаю.",Обслуживание positive
13252,id_5,"No puedo decir de todos los platos, y el surtido que hay es bastante grande, pero lo que elegimos, me gusta.",platos positive,28-34,"На могу сказать о всех блюдах, а ассортимент там достаточно большой, но то, что выбираем мы- мне нравится.",блюдах positive <sep> ассортимент positive
32692,id_5,"Me gustaría señalar el interior: elegante, cálido y acogedor.",interior positive,23-31,"Хочу отметить интерьер - стильный, теплый и уютный.",интерьер positive
354,id_7,"Bonito interior (todo es como en la foto), probablemente incluso más cómodo en la vida real.",interior positive,7-15,"Приятный интерьер (всё как на фото), наверное даже в реале уютнее.",интерьер positive
24501,id_1,"Llegamos con una empresa el 14.02, habiendo reservado una mesa con anticipación, la chica del teléfono fue muy amable y educada, cuando entramos al restaurante, nos recibieron de inmediato y nos acompañaron a la mesa deseada en la terraza con vista al muelle, el la camarera fue excelente, no se hizo esperar mucho y excelente navegó el menú, nos ayudó a elegir los platos deseados.",camarera positive,266-274,"Мы приехали компанией 14.02, заранее забронировав стол, девушка по телефону была очень приветлива и вежлива, когда мы зашли в ресторан нас сразу встретили и проводили за желаемый столик на террасе с видом на причал, официантка-молодец, она не заставила себя долго ждать и отлично ориентировалась в меню, помогла нам выбрать желаемые блюда.",девушка positive <sep> официантка positive
33912,id_9,"Las chuletas son las más tiernas, el puré de papas es delicioso, pero estaba un poco tibio, el khachapuri superó todas las expectativas, se comió en dos minutos)))",Chuletas positive <sep> puré negative <sep> puré positive <sep> Khachapuri positive,4-12 <sep> 37-41 <sep> 37-41 <sep> 95-105,"Котлетки нежнейшие, пюре вкусное, но было чуть теплое, хачапури превзошло все ожидания, съели за две минуты)))",Котлетки positive <sep> пюре negative <sep> пюре positive <sep> хачапури positive
36926,id_4,Me quedé especialmente satisfecho con la etiqueta de precio ... comida de calidad por poco dinero.,comida positive,64-70,Особенно порадовал ценник...качественная еда за небольшие деньги.,еда positive
34334,id_6,"Es genial que tengas tu propia pastelería, los precios son los mismos y la tarta estaba riquísima !!!",pastel positive,31-37,"Здорово,что у вас своя кондитерская,цены те же,а торт был наивкуснейший!!!",кондитерская positive <sep> торт positive
10847,id_8,Pero probarías este postre MMM.,postre positive,20-26,Но вы попробовали бы этот десерт м.м.м.,десерт positive
15159,id_3,"La habitación es agradable, el servicio no es excelente, pero tampoco entrometido.",Servicio neutral,31-39,"Зал симпатичный, обслуживание не выдающееся, но и не навязчивое.",Зал positive <sep> обслуживание neutral
354,id_18,"Me gustaría desear a la dirección del restaurante buena suerte en los negocios y, lo más importante, mantener este bar de cocina de alta calidad y excelente servicio.",cocina positive <sep> Servicio positive,122-128 <sep> 157-165,Руководству ресторана хочу пожелать удачи в бизнесе и главное держите эту планку качественной кухни и замечательного обслуживания.,Руководству ресторана positive <sep> кухни positive <sep> обслуживания positive
27841,id_1,Inmediatamente me fascinó el personal de servicio: son recibidos como si lo estuvieran esperando y están muy contentos de visitarnos.,personal de servicio positive,29-49,"Сразу было очарована обслуживающим персоналом: встречают так, как будто ждали именно тебя и очень рады визиту.",обслуживающим персоналом positive
13100,id_6,"De postre, mi esposa tomó el clásico Napoleón, lo probó y dijo, como en la infancia, delicioso)))",Napoleón positive,37-45,"На десерт жена взяла классический Наполеон,пробовала его и приговаривала-как в детстве,вкуснятина)))",Наполеон positive
2203,id_1,"Fuimos nosotros, el viernes pasado, los francamente desafortunados: 4 chicas estaban trabajando, dos de ellas claramente ""nadaban"" - el vino fue traído después de casi una hora de espera, después de varios recordatorios amables, no frío y completamente diferente a lo que era pedido (""no encontrado"") - la comida se esperó durante mucho tiempo, los platos, a pesar de todo, resultaron ser sabrosos, aunque las porciones podrían haber sido más grandes (especialmente la guarnición) 2.",chicas negative <sep> platos positive <sep> porciones negative,70-76 <sep> 349-355 <sep> 410-419,"Именно нам, в прошлую пятницу, откровенно не повезло: работали 4 девушки , две из них явно ""плавали"" - вино принесли через почти час ожидания, после нескольких любезных напоминаний, не охлажденное и совсем другое,нежели было заказано (""не нашли"") - еду ждали очень долго, блюда, несмотря ни на что, оказались вкусными, хотя порции могли б быть и больше (особенно гарнир) 2.",девушки negative <sep> блюда positive <sep> порции negative <sep> гарнир negative
33665,id_4,"Celebramos en el gran salón, era simplemente precioso decorado con fuentes hechas de bolas, corazones colgando del techo, todo estaba en tonos rojos, pero yo callo sobre nuestro lugar, iluminación, hermosas flores en la mesa, en general, toda la decoración era preciosa, cada silla estaba decorada.",techo positive <sep> en tonos rojos positive <sep> flores en la mesa positive <sep> decoración positive,115-120 <sep> 134-148 <sep> 207-224 <sep> 246-256,"Мы отмечали в большом зале,он был украшен просто шикарно фонтаны из шариков,с потолка свисали сердца,все было в красных тонах,а про наше место я уже молчу,подсветка,шикарные цветы на столе,вообще все украшение было шикарным,каждый стульчик был украшен.",большом зале positive <sep> фонтаны из шариков positive <sep> потолка positive <sep> в красных тонах positive <sep> подсветка positive <sep> цветы на столе positive <sep> украшение positive <sep> стульчик positive
11102,id_2,"Me gustó la sopa en pan, no la he probado en ningún lado, es muy inusual y sabrosa.",sopa en pan positive,12-23,"Понравился суп в хлебе, нигде такого не пробовала, очень необычно и вкусно.",суп в хлебе positive
11770,id_7,"Para mí, la desventaja era que los platos en sí eran demasiado específicos.",platos negative,35-41,"Для меня же минус был в том, что сами блюда слишком специфические.",блюда negative
36381,id_2,"Servicio ""al nivel"".",Servicio neutral,0-8,"Обслуживание ""на уровне"".",Обслуживание neutral
32584,id_11,"La distribución del restaurante está bien pensada, la música es muy agradable y apagada.",música positive,54-60,"Планировка ресторана продумана отлично, музыка очень приятная и приглушенная.",Планировка positive <sep> музыка positive
9870,id_2,"Salón con chimenea muy bonito y acogedor, decoración e interior maravillosos.",decoración positive <sep> interior positive,42-52 <sep> 55-63,"Очень красивый и уютный каминный зал, прекрасный декор и интерьер!",каминный зал positive <sep> декор positive <sep> интерьер positive
30744,id_7,"Desde el servicio, desde la cocina y desde el ambiente.",Servicio positive <sep> cocina positive,9-17 <sep> 28-34,"От сервиса, от кухни и от атмосферы.",сервиса positive <sep> кухни positive <sep> атмосферы positive
33952,id_2,"Muy hermoso interior, todos los invitados lo notaron.",interior positive,12-20,"Очень красивый интерьер, все гости это отметили.",интерьер positive
1749,id_8,"Un amigo pidió un bife de chuletón, según él, fue simplemente increíble, pero un amigo se pidió un codillo de cerdo, estaba bastante seco.",Codillo de cerdo neutral,99-115,"Друг заказал стейк рибай, по его словам, он был просто изумительный, а вот подруга заказала себе свиную рульку, она была суховата.",стейк рибай positive <sep> свиную рульку neutral
10099,id_5,"La comida es deliciosa, inusual.",Comida positive,3-9,"Еда вкусная, необычная.",Еда positive
10354,id_0,"No fui a este restaurante cuando era niño, no sé cómo era antes, pero ahora es un lugar bastante agradable y acogedor con buena cocina.",cocina positive,128-134,"Я не ходила в этот ресторан в детстве, не знаю, как всё было когда-то, но сейчас это вполне симпатичное и уютное заведение с хорошей кухней.",заведение positive <sep> кухней positive
17572,id_12,"Caliente, también, muy contento.",Caliente positive,0-8,Горячее тоже очень порадовало.,Горячее positive
10847,id_3,"Es evidente de inmediato que el interior fue abordado con el mayor cuidado posible, esto agrada.",interior positive,32-40,"Сразу видно, что к интерьеру подходили как можно тщательнее, это радует.",интерьеру positive
11267,id_2,"En cuanto a la comida en sí, ni un solo plato despertó admiración.",comida neutral <sep> plato neutral,15-21 <sep> 40-45,По-поводу самой еды - ни одно блюдо восхищения не вызвало.,еды neutral <sep> блюдо neutral
33405,id_6,"Y por último, postre, rollito de almendras .... No sé cómo expresarlo con palabras, pero ahora estoy escribiendo y ya lamiéndome los labios !!!!",postre positive,14-20,"И напоследок десерт, миндальный рулет....я не знаю как выразить это в словах, но вот пишу и уже облизываюсь!!!!",десерт positive <sep> миндальный рулет positive
28745,id_2,"El servicio es bueno, - las camareras, notando que las está mirando, no finjan no darse cuenta, pero suben :)",Servicio positive <sep> camareras positive,3-11 <sep> 28-37,"Сервис - хороший, - официантки, заметив что на них смотришь, - не делают вид, что не заметили, а подходят:)",Сервис positive <sep> официантки positive
24217,id_2,Cerca de la ventana hay mesas para dos con hamacas de mimbre prohibidas en lugar de sillas.,hamacas de mimbre positive,43-60,Около окна есть столики на двоих с забаными плетеными гамаками вместо стульев.,плетеными гамаками positive
12131,id_7,"Para mí, las ventajas también fueron: un guardarropa separado, una zonificación conveniente y, por supuesto, chinchillas vivas que puedes alimentar con pétalos de rosa)))) ¡gracias!",guardarropa positive <sep> zonificación positive <sep> chinchillas positive,41-52 <sep> 67-79 <sep> 109-120,"Для меня также плюсами стали - отдельный гардероб, удобное зонирование, и безусловно, живые шиншилки, которых можно покормить розовыми лепестками)))) спасибо!",гардероб positive <sep> зонирование positive <sep> шиншилки positive
10645,id_4,"El interior no es para todos, pero agradable y cómodo.",Interior neutral,3-11,"Интерьер на любителя, но мило и удобно.",Интерьер neutral
24217,id_5,Un armario también está presente.,Armario neutral,3-10,Гардероб тоже присутствует.,Гардероб neutral
18983,id_9,"Suena la radio rusa, ¡y es horrible!",Radio rusa negative,9-19,Играет Русское радио - и это ужасно!,Русское радио negative
25753,id_7,Los muebles e interiores son muy cómodos.,interior positive,14-22,"Обстановка, интерьер очень уютные.",Обстановка positive <sep> интерьер positive
15655,id_2,"¡El interior es genial, todo está hecho de madera y muy bonito!",Interior positive,4-12,"Интерьер отличный, все из дерева и очень красиво!",Интерьер positive
35635,id_12,¡Resulta que ya no están en el menú!,menú negative,31-35,"Оказывается, что их больше нет в меню!",меню negative
11388,id_3,¡Me gustó la cocina!,Cocina positive,13-19,Кухня понравилась!,Кухня positive
30201,id_2,"Las camareras olvidan constantemente algo, con un pequeño número de visitantes, ¡el pedido a veces tiene que esperar hasta 40-50 minutos!",Camareras negative,4-13,"Официантки постоянно что-то забывают, при небольшом количестве посетителей заказ приходится ждать иногда до 40-50 минут!!!",Официантки negative
27816,id_7,Interesante programa de animación y música en vivo al más alto nivel.,música en vivo positive,36-50,Интересная развлекательная программа и живая музыка на высшем уровне.,развлекательная программа positive <sep> живая музыка positive
2495,id_7,Esperamos visitar este maravilloso y acogedor lugar con excelente cocina y un personal amable más de una vez.,cocina positive <sep> personal positive,66-72 <sep> 78-86,"Надеемся еще не раз посетить это замечательное, уютное место с великолепной кухней и доброжелательным персоналом.",место positive <sep> кухней positive <sep> персоналом positive
10942,id_5,"Hay platos orientales, europeos y japoneses.",platos positive,4-10,"Есть и восточные блюда, и европейские, и японские.",блюда positive
10825,id_2,"La calidad de la cocina no tenía nada especial, el servicio fue lo suficientemente atento en nuestra opinión, pero era un poco obvio que había algo de alboroto.",Servicio positive,51-59,"Качество кухни было без замечаний,обслуживание было достаточно внимательное на наш взгляд,но было немного видно,что некая суета присутствовала.",Качество кухни neutral <sep> обслуживание positive
19746,id_8,"En general, todos los platos son de gato. ",platos positive,22-28,"Вообще все блюда кот. мы заказывали были приготовлены из свежих качественных продуктов.так что подведя итог скажу что там действительно можно вкусно поесть, но когда расплачивались по счету, официант просто не принес обратно сдачу!!!!!!!",блюда positive <sep> продуктов positive <sep> официант negative
1368,id_5,"Me complació la amplia selección de cervezas, otras bebidas alcohólicas, así como bocadillos y platos variados para todos los gustos.",cerveza positive <sep> platos positive,36-43 <sep> 95-101,"Порадовал широкий выбор пива, прочего алкоголя, а также закусок и различных блюд на любой вкус.",пива positive <sep> алкоголя positive <sep> закусок positive <sep> блюд positive
22970,id_5,"No hay quejas de los camareros, aunque estábamos durante el día, hay poca gente en el pasillo, así que no sé cómo es el servicio por la noche.",camareros neutral,21-30,"К официантам претензий нет, правда мы были днем, народу в зале мало, так что не знаю как там в вечерние часы обстоит дело с обслуживанием.",официантам neutral
16676,id_7,"El interior es bastante bonito, hay poca iluminación, pero se ponen velas sobre la mesa.",Interior positive <sep> velas positive,3-11 <sep> 68-73,"Интерьер довольно симпатичный, мало освещения, но зато ставятся свечи на стол.",Интерьер positive <sep> свечи positive
36512,id_6,"Hermoso interior, cómodos sillones y sofás suaves, música tranquila y agradable.",interior positive <sep> sillones positive <sep> sofás positive <sep> música positive,8-16 <sep> 26-34 <sep> 37-42 <sep> 51-57,"Красивый интерьер, удобные мягкие кресла и диванчики, спокойная приятная музыка!",интерьер positive <sep> кресла positive <sep> диванчики positive <sep> музыка positive
36589,id_2,"El restaurante es muy acogedor, la vista desde las ventanas es preciosa al centro de la ciudad.",vista desde las ventanas positive,35-59,"Ресторан очень уютный, вид из окон шикарный на центр города.",Ресторан positive <sep> вид из окон positive
36017,id_1,En la entrada fuimos recibidos por un hombre elegante que se puso su ropa de abrigo y nos acompañó al pasillo.,Hombre positive,38-44,"При входе нас встретил элегантный мужчина, который принял верхнюю одежду и проводил в зал.",мужчина positive
34575,id_4,"Ración maravillosa, mucha comida en la mesa))))",comida positive,26-32,"Чудесная сервировка, очень много еды на столе))))",сервировка positive <sep> еды positive
34232,id_2,También hay cómodos sofás y una mesa redonda para una gran empresa.,sofás positive,20-25,Есть и удобные диванчики и круглый стол для большой компании.,диванчики positive
12118,id_8,"En realidad, no hay nada que escribir sobre ensaladas, no realmente ...",ensaladas negative,44-53,"Про салаты писать собственно не чего, не очень...",салаты negative
32367,id_5,"Nos lo pasamos de maravilla, comida deliciosa y una habitación bellamente decorada.",comida positive,29-35,Оч мило провели время- вкусная еда и красиво оформленный зал.,еда positive <sep> зал positive
13790,id_2,"La segunda vez que vine con una chica, pre-ordené una mesa donde me senté por primera vez, el servicio estuvo a buen nivel, un muy buen narguile, el narguile estuvo super.",Servicio positive <sep> narguile positive,94-102 <sep> 136-144,"Второй раз пришел с девушкой, предварительно заказал столик, где сидел первый раз, обслуживание было на хорошем уровне, очень хороший кальянщик, кальян был супер.",обслуживание positive <sep> кальянщик positive <sep> кальян positive
35501,id_14,"Probé otra cerveza, elegí una de cereza, me gustó mucho su sabor inusual, se la recomiendo a todas las chicas.",cerveza positive <sep> cereza positive,11-18 <sep> 33-39,"Попробовала другое пиво, выбрала вишневое, мне очень понравился его необычный вкус, всем девушкам советую.",пиво positive <sep> вишневое positive
1032,id_10,"Para la cocina, la puntuación es 3, tk. ",cocina negative,8-14,"За кухню оценка 3, т.к. из всего заказа понравилась только панакота.",кухню negative <sep> панакота positive
15335,id_6,"Me gustó todo en este restaurante y los bailes incendiarios (que eran por la noche) y el servicio, y la comida, y cócteles muy sabrosos !!",baile positive <sep> Servicio positive <sep> comida positive <sep> cócteles positive,40-45 <sep> 89-97 <sep> 104-110 <sep> 114-122,"В этом ресторане понравилось все и зажигательные танцы(которые были вечером) и обслуживание, и еда, и очень вкусные коктели!!",танцы positive <sep> обслуживание positive <sep> еда positive <sep> коктели positive
