review_id,sentences_ids,sentences_texts,sentences_opinions,opinions_pos,sentences_texts_org,sentences_opinions_org
511290,id_4,"В этом месте правильная атмосфера и отличный персонал, чтобы вы почувствовали себя гостем и другом одновременно.",атмосфера positive,24-33,This place has the the correct ambience and an excellent staff to make you feel like a guest and a friend at the same time.,ambience positive <sep> staff positive
737999,id_2,Всегда хорошие напитки и очень хорошее обслуживание;,напитки positive,15-22,Always good drinks and service is pretty good;,drinks positive <sep> service positive
P#9,id_4,"шпинат свежий, точно не замороженный ...",шпинат positive,0-6,"the spinach is fresh, definately not frozen...",spinach positive
1413697,id_0,"Я происходил из семьи владельцев пиццерий, и мне почти стыдно сказать, что пицца в Форнино уносит все доходы моей семьи.",пицца positive,75-80,"I come from a family of pizzeria owners, and I'm almost ashamed to say that the pizza in Fornino's blows my families receipies away.",pizza positive
CLF#1,id_0,"Красиво оформленный мечтательный египетский ресторан, в котором по вечерам устраивают пейзажи.",Египетский ресторан positive,33-52,A beautifully designed dreamy Egyptian restaurant that gets sceney at night.,Egyptian restaurant positive
1671113,id_0,Я был у Казимира более 5 раз и всегда прекрасно проводил там время.,Казимир positive,8-15,I have been to Casimir over 5 times and I have always had a great time there.,Casimir positive
1280166,id_2,"Еда тоже была очень хорошей, учитывая, что мы попробовали бюджетный выбор (хотя я бы хотел, чтобы свиная грудинка, которую я заказал, жарилась немного дольше, чтобы жир был более тающим во рту).",Еда positive <sep> свиная грудинка negative,0-3 <sep> 98-113,"Food was very good as well, considering that we tried the budget selection (though I wish the pork belly that I ordered was roasted a bit longer, so that fat was more of a melt-in-your-mouth experience).",Food positive <sep> pork belly negative
TM#5,id_3,Доброжелательный сервис и средняя цена за блюдо 10 долларов.,блюдо positive,42-47,Helpful service and average price per dish $10.,service positive <sep> dish positive
Y#5,id_4,Официантка была совершенно невнимательной.,официантка negative,0-10,The waitress was not attentive at all.,waitress negative
RL#3,id_3,"это просто интересное место, а не пятизвездочный ресторан.",ресторан neutral,49-57,"its just a fun place to go, not a five star restaraunt.",restaraunt neutral
1055910,id_2,Еда потрясающая.,Еда positive,0-3,Food-awesome.,Food positive
PP#4,id_6,Телятина и грибы были приготовлены идеально.,телятина positive <sep> грибы positive,0-8 <sep> 11-16,The veal and the mushrooms were cooked perfectly.,veal positive <sep> mushrooms positive
558423,id_1,Я также рекомендую блюда из риса или различные сорта отвара (рисовая каша).,Блюда из риса positive,19-32,I also recommend the rice dishes or the different varieties of congee (rice porridge).,rice dishes positive <sep> congee (rice porridge) positive
737999,id_0,Неизменно хорошие японские тапас.,Японские тапас positive,18-32,Consistently good Japanese Tapas.,Japanese Tapas positive
509227,id_1,"Еда в лучшем случае приличная, и атмосфера, ну, это вопрос мнения, некоторые могут посчитать это сладким, я подумал, что это просто раздражает.",еда negative <sep> атмосфера negative,0-3 <sep> 33-42,"The food is decent at best, and the ambience, well, it's a matter of opinion, some may consider it to be a sweet thing, I thought it was just annoying.",food negative <sep> ambience negative
CLF#7,id_0,Великолепное место идеально подходит для романтического ужина,место positive,13-18,Gorgeous place ideal for a romantic dinner,place positive
1707201,id_2,Место было красивым и спокойным.,место positive,0-5,The place was nice and calm.,place positive
498657,id_2,"Остальная часть димсама, хотя и дорогая по меркам китайского квартала, того стоит.",димсам negative <sep> димсам positive,16-22 <sep> 16-22,"The rest of the dim sum, though pricey by Chinatown standards, is worth it.",dim sum negative <sep> dim sum positive
ADLT#6,id_4,"Этот парень отказался усадить ее, и она ушла, а вскоре и мы четверо, но не раньше, чем я сказал ему, что за мои 40 лет путешествий по миру, включая Париж, я никогда не видел такого проявления плохого поведения со стороны фронтмена. ",фронтмен negative,221-229,"This guy refused to seat her and she left, followed shortly by the four of us, but not before I told him that in my 40 years of world travel, including Paris, that I had never seen such a display of bad behavior by a frontman in a restaurant.",frontman negative
1390357,id_4,Суши потрясающие !!!,суши positive,0-4,The sushi is amazing!!!,sushi positive
CLF#3,id_4,"Я буквально только что вернулся домой после посещения Casa La Femme и был настолько оскорблен своим визитом, что почувствовал необходимость попытаться предупредить других посетителей, которые ценят свои деньги и время.",Casa La Femme negative,54-67,I literally just got back home after visiting Casa La Femme and was so offended by my visit felt it necessary to try and warn other diners who value their money and time.,Casa La Femme negative
1615322,id_5,"Это довольно тесный и загруженный ресторан, который закрывается рано.",ресторан negative,34-42,It's a rather cramped and busy restaurant and it closes early.,restaurant negative
1471273,id_3,Цены слишком высоки для этого тесного и непривлекательного ресторана.,ресторан negative,59-67,Prices too high for this cramped and unappealing resturant.,resturant negative
1367358,id_3,"Атмосфера восхитительная, обслуживание безупречное.",Атмосфера positive,0-9,"Ambience is delightful, service impeccable.",Ambience positive <sep> service positive
397331,id_0,Мидзу - японская находка в Грэммерси.,Мидзу positive,0-5,Mizu is the Japenese find in Grammercy.,Mizu positive
475512,id_3,"Если вам нравится ваша музыка, и система не так уж хороша, и если вы хотите заплатить минимум 100 долларов за бутылку, то вам здесь понравится.",Музыка negative,23-29,If you like your music blasted and the system isnt that great and if you want to pay at least 100 dollar bottle minimun then you'll love it here.,bottle minimun negative <sep> music negative
TM#6,id_5,"Несмотря на то, что место не красивое, еда говорит сама за себя.",место negative <sep> еда positive,20-25 <sep> 39-42,"Even though the place is not beautiful, the food speaks for itself.",place negative <sep> food positive
BHD#4,id_5,"Единственная претензия - это цена - я считаю, что было бы разумнее платить на доллар меньше за каждый пункт, указанный в меню.",меню negative,121-125,Only complaint is the pricing--I believe it would be more reasonable to pay a dollar less on each item listed on the menu.,menu negative
NP#4,id_2,"Меню выглядело великолепно, и официант был очень хорошим, но когда пришла еда, она была средней.",меню positive <sep> официант positive <sep> еда neutral,0-4 <sep> 30-38 <sep> 74-77,"The menu looked great, and the waiter was very nice, but when the food came, it was average.",menu positive <sep> waiter positive <sep> food neutral
1710746,id_4,"Следовательно, их гамбургеры рассыпались у них в руках и образовали такой беспорядок, что им даже не хотелось их доедать.",бургеры negative,21-28,"Consequently, their burgers fell apart in their hands and made such a mess that they did'nt feel like finishing them.",burgers negative
709294,id_2,В помещении было очень уютно и мило.,В помещении positive,0-11,Indoor was very cozy and cute.,Indoor positive
P#10,id_3,И 11 долларов за тарелку мягкого гуакамоле?,гуакамоле negative,33-42,And $11 for a plate of bland guacamole?,guacamole negative
BHD#6,id_0,отличные хот-доги ..,хот-доги positive,9-17,great hot dogs..,hot dogs positive
1189674,id_4,"Отличный выбор вин, Жигонда стоит своей цены, а домашнее шампанское - отличное качество.",выбор вин positive <sep> домашнее шампанское positive,9-18 <sep> 48-67,"Great wine selection, Gigondas is worth the price, and the house champagne is a great value.",wine selection positive <sep> Gigondas positive <sep> house champagne positive
584025,id_2,"Еда отличная, и у них есть хороший выбор вин по разумным ценам.",еда positive <sep> выбор вин positive,0-3 <sep> 35-44,The food is great and they have a good selecion of wines at reasonable prices.,food positive <sep> selecion of wines positive
TFS#5,id_4,"Послушайте, закуски были действительно хороши.",закуски positive,12-19,"Look, the appetizers were really good.",appetizers positive
1577714,id_2,"Рыба не была свежей, а рис был старым и несвежим.",рыба negative <sep> рис negative,0-4 <sep> 23-26,The fish was not fresh and the rice tasted old and stale.,fish negative <sep> rice negative
CLF#4,id_10,"Это место ... Боже, с чего мне начать.",место negative,4-9,This place...god where do i begin.,place negative
737999,id_5,Якитори (мясо на гриле) тоже вкусно.,Якитори (мясо на гриле) positive,0-23,Yakitori (bbq meats) is tasty too.,Yakitori (bbq meats) positive
1119578,id_2,"Да, они используют необычные ингредиенты, но даже необычные ингредиенты не годятся для хорошей пиццы, если кто-то не знает, как получить правильную корочку.",ингредиенты positive,29-40,"Yes, they use fancy ingredients, but even fancy ingredients don't make for good pizza unless someone knows how to get the crust right.",ingredients positive <sep> pizza negative <sep> crust negative
FF#10,id_6,"Официант доставил нам еду, держа в руке что-то вроде полиэтиленового пакета с мусором.",официант negative,0-8,The waiter delivered our food while holding what appeared to be a plastic bag of garbage in one hand.,waiter negative
610611,id_6,пропустить десерт.,Десерт negative,11-17,skip dessert.,dessert negative
624715,id_3,Не тратьте деньги на декор.,декор neutral,21-26,Don't waste money on decor.,decor neutral
ADLT#11,id_1,"Еда очень хорошая, но не выдающаяся.",еда neutral,0-3,"The food is very good, but not outstanding.",food neutral
BzG#2,id_1,"Еда вкусная, обильная и по разумной цене.",еда positive,0-3,"The food is flavorful, plentiful and reasonably priced.",food positive
1086478,id_1,"Мне нравятся сомосы, чай и чоле, но дхосы и дхал меня разочаровали.",сомосы positive <sep> чай positive <sep> дхос negative <sep> дхал negative,13-19 <sep> 21-24 <sep> 36-40 <sep> 44-48,"I like the somosas, chai, and the chole, but the dhosas and dhal were kinda dissapointing.",somosas positive <sep> chai positive <sep> chole positive <sep> dhosas negative <sep> dhal negative
1287538,id_0,"Если бы мы переехали с верхнего востока, нам бы очень не хватало этого ресторана.",ресторан positive,71-79,"If we were to move from the upper east side, we would genuinely miss this restaurant.",restaurant positive
1632929,id_5,Поистине знак внимательного официанта.,официант positive,28-36,Truly the mark of an attentive waiter.,waiter positive
FF#10,id_11,"Хотелось бы мне больше нравиться это место, и хотелось бы, чтобы кто-то переобучал персонал.",место negative,37-42,"I wish I could like this place more, and I wish someone would retrain the staff.",place negative <sep> staff negative
464342,id_3,гамбургеры с индейкой страшные!,гамбургеры с индейкой negative,0-21,the turkey burgers are scary!,turkey burgers negative
1663111,id_0,Мне очень понравилось это место.,место positive,26-31,I absolutely Loved this place.,place positive
TFS#5,id_18,Десерт: чистая катастрофа.,Десерт negative,0-6,Dessert: pure disaster.,Dessert negative
449802,id_0,"Хорошие спреды, отличный выбор напитков и действительно вкусные рогалики.",спреды positive <sep> выбор напитков positive <sep> рогалики positive,8-14 <sep> 25-39 <sep> 64-72,"Good spreads, great beverage selections and bagels really tasty.",spreads positive <sep> beverage selections positive <sep> bagels positive
1125284,id_1,Это место - самое японское из возможных.,место positive,4-9,This place is the most Japanese it can ever get.,place positive
1287538,id_2,"Ресторан симпатичный, но не высококлассный.",ресторан neutral,0-8,The restaurant is cute but not upscale.,restaurant neutral
P#10,id_5,И не заставляйте меня начинать с маргариты.,маргариты negative,33-42,"Don't get me started on the margaritas, either.",margaritas negative
445960,id_3,"Еда хорошая, особенно основные блюда, и напитки восхитительны.",еда positive <sep> основные блюда positive <sep> напитки positive,0-3 <sep> 22-36 <sep> 40-47,"The food is good, especially their more basic dishes, and the drinks are delicious.",food positive <sep> basic dishes positive <sep> drinks positive
1189674,id_3,"По общему признанию, некоторые вечера в ресторане были довольно теплыми, но открытая кухня - часть очарования.",открытая кухня positive <sep> ресторан negative,76-90 <sep> 40-48,"Admittedly some nights inside the restaurant were rather warm, but the open kitchen is part of the charm.",open kitchen positive <sep> restaurant negative
1199480,id_0,"Не уверен, где обедал предыдущий обозреватель, lonk, но Сол находится в отличном районе и имеет отличную еду!",район positive <sep> еда positive,81-86 <sep> 17-20,"Not sure where the previous reviewer, lonk, dined, but Saul is in a great neighborhood and has great food!",neighborhood positive <sep> food positive
BFC#7,id_7,"Я был бы в ужасе, если бы мои сотрудники так рано и грубо отказывали клиентам!",сотрудники negative,30-40,I'd be horrified if my staff were turning away customers so early and so rudely!,staff negative
957145,id_2,"На протяжении многих лет ведущий Витторио и его команда всегда относились ко мне как к семье - хотя, несмотря на все дела, которыми занимается эта не такая уж маленькая жемчужина, удивительно, что он даже может вспомнить постоянного, но не очень частого посетителя. ",Витторио positive,33-41,"Over the years the host, Vittorio, and his crew, have always treated me as family--although with all the business this not-so-little gem does, it amazing he's even able to remember a consistent but not-so-frequent visitor.",Vittorio positive <sep> crew positive
1460715,id_0,Отличная пицца на обед.,пицца positive,9-14,Great pizza for lunch place.,pizza positive
535171,id_1,Не типичный тематический ресторан Нью-Йорка.,ресторан positive,25-33,Not the typical NYC gimmick theme restaurant.,restaurant positive
1016296,id_5,Я / мы никогда больше не вернемся в это место.,место negative,40-45,I/we will never go back to this place again.,place negative
1353599,id_0,Сразу возле L в Бруклине это красивое уютное место с хорошей пиццей.,место positive,45-50,Right off the L in Brooklyn this is a nice cozy place with good pizza.,pizza positive <sep> place positive
426805,id_0,"Вид изумительный, еда отличная.",еда positive,18-21,"The view is spectacular, and the food is great.",view positive <sep> food positive
1723658,id_3,"Я рад, что меня познакомили с этим местом, а это редкая жемчужина в Нью-Йорке.",место positive,35-40,I'm glad I was introduced to this place and this is a rare gem in NY.,place positive
1623276,id_0,В отеле Patroon есть хороший сигарный бар и отличный персонал.,сигарный бар positive,29-41,Patroon features a nice cigar bar and has great staff.,cigar bar positive <sep> staff positive
957145,id_3,"Я также был поражен всеми нововведениями за последние несколько лет: новый джаз-бар, самый фантастический обеденный сад, лучшая пицца с тонкой корочкой, а теперь и меню лазаньи, за которое стоит умереть (это не ваше среднее ",Обеденный сад positive,106-119,"I've also been amazed at all the new additions in the past few years: A new Jazz Bar, the most fantastic Dining Garden, the Best Thin Crust Pizzas, and now a Lasagna Menu which is to die for (these are not your average lasagnas)!",Dining Garden positive <sep> Jazz Bar positive <sep> Thin Crust Pizzas positive <sep> Lasagna Menu positive
1451107,id_1,Наша семья никогда не ожидала такого невероятного развлечения в ресторане.,ресторан positive,64-72,Our family never expected such incredible entertainment in a restaurant.,restaurant positive
720418,id_1,Владелец действительно удовлетворит все ваши потребности.,владелец positive,0-8,The owner truly caters to all your needs.,owner positive
TFS#2,id_1,"Еда отличная, а окружающая среда еще лучше.",еда positive <sep> среда positive,0-3 <sep> 27-32,The food is great and the environment is even better.,food positive <sep> environment positive
1577714,id_3,"Откровенно говоря, это одни из худших суши, которые я когда-либо пробовал.",суши negative,38-42,"Quite frankly, this is some of the worst sushi I have ever tried.",sushi negative
1655521,id_1,"Я почти не решаюсь писать обзор, потому что атмосфера была такой прекрасной, и мне бы не хотелось, чтобы она стала переполненной.",атмосфера positive,44-53,I almost hesititate to write a review because the atmosphere was so great and I would hate for it too become to crowded.,atmosphere positive
1506491,id_0,"Я знал об этом секрете последние 13 лет, Эмилио (Крестный отец) продолжал подавать еду и вино для богов по смертной цене.",вино positive,89-93,"I have known about this secret for the last 13 years, Emilio(the Godfather) has continued to serve food and wine for the gods at mortal prices.",food positive <sep> wine positive
RL#3,id_2,"омар был хорош, ничего особенного.",Омар neutral,0-4,"lobster was good, nothing spectacular.",lobster neutral
FF#4,id_3,"Серверы на Ферме Флэтбуш, кажется, усовершенствовали эту ужасную технику, заставляющую вас чувствовать себя виноватым и стыдно за то, что соизволили привлечь их внимание.",серверы negative,0-7,The servers at Flatbush Farm appear to have perfected that ghastly technique of making you feel guilty and ashamed for deigning to attract their attention.,servers negative
ADLT#9,id_4,У жены было восхитительное ризотто.,ризотто positive,27-34,The wife had the risotto which was amazing.,risotto positive
1663111,id_2,"Отличная атмосфера, вкусные блюда, хорошее и вежливое обслуживание.",атмосфера positive,9-18,"Excellent atmosphere, delicious dishes good and friendly service.",atmosphere positive <sep> dishes positive <sep> service positive
1395421,id_1,"Пицца и вино были превосходными - обслуживание тоже - но что действительно СДЕЛАЛО это место, так это обеденная зона на заднем дворе.",Пицца positive <sep> вино positive <sep> обеденная зона на заднем дворе positive,0-5 <sep> 8-12 <sep> 102-132,THe Pizza and wine were excellent-the service too--but what really MADE this place was the backyard dining area.,Pizza positive <sep> wine positive <sep> service positive <sep> backyard dining area positive
1293334,id_2,"У них есть более 100 различных сортов пива, чтобы предложить их гостю, так что мой муж очень обрадовался, а еда была восхитительной, если я должен порекомендовать блюдо, это должны быть тортелини из тыквы.",еда positive,108-111,"The have over 100 different beers to offer thier guest so that made my husband very happy and the food was delicious, if I must recommend a dish it must be the pumkin tortelini.",beers positive <sep> food positive <sep> pumkin tortelini positive
TFS#10,id_3,"Хлеб, который мы получили, был ужасен - твердый и холодный, - а ""бесплатная"" закуска из оливок разочаровывала.",хлеб negative <sep> закуска из оливок negative,0-4 <sep> 77-94,"The bread we received was horrible - rock hard and cold - and the ""free"" appetizer of olives was disappointing.",bread negative <sep> appetizer of olives negative
1199292,id_0,"Пицца - единственная пицца в Нью-Йорке, в которой не должно быть дополнительных начинок - корочка на вкус как лучший свежеиспеченный хлеб!",пицца positive,0-5,"Pizza - the only pizza in NYC that should not have additional toppings - the crust tastes like the best, freshly baked bread!",crust positive <sep> pizza positive
TR#5,id_3,Семейное блюдо из морепродуктов было очень хорошим.,семейное блюдо из морепродуктов positive,0-31,The family seafood entree was very good.,family seafood entree positive
657129,id_3,напитки восхитительны и наполовину скидка до 8 вечера.,напитки positive,0-7,the drinks are amazing and half off till 8pm.,drinks positive
519425,id_0,Еда была просто восхитительной !!,еда positive,0-3,The food was absolutely amazing!!,food positive
NP#10,id_5,Это место обязательно нужно посетить!,место positive,4-9,This place is a must visit!,place positive
535171,id_2,Классный бар с отличной едой и тоннами отличного пива.,бар positive,9-12,"A cool bar with great food, and tons of excellent beer.",bar positive <sep> food positive <sep> beer positive
1126814,id_3,Достойное вино по разумным ценам.,вино neutral <sep> вино positive,10-14 <sep> 10-14,Decent wine at reasonable prices.,wine neutral <sep> wine positive
620892,id_4,Вина по бокалам тоже не хватает.,вина по бокалам negative,0-15,Not enough wines by the glass either.,wines by the glass negative
CLF#3,id_12,Хозяйка была очень приятной.,хозяйка positive,0-7,The hostess was very pleasant.,hostess positive
1707201,id_1,Еда была хорошей.,еда positive,0-3,The food was good.,food positive
CLF#7,id_3,"Обслуживание было великолепным, так как официант знал все о меню и его рекомендации были потрясающими!",официант positive,40-48,The service was spectacular as the waiter knew everything about the menu and his recommendations were amazing!,service positive <sep> waiter positive
BzG#2,id_0,"Отличное место, отличное соотношение цены и качества.",место positive,9-14,"Great place, great value.",place positive
430342,id_0,вкусная простая еда в приятной атмосфере на открытом воздухе.,еда positive,16-19,delicious simple food in nice outdoor atmosphere.,food positive <sep> outdoor atmosphere positive
CLF#8,id_2,Был ужасный опыт в Casa la Femme на субботнем ужине.,Casa la Femme negative,19-32,Had an awful experience at Casa la Femme on a Saturday dinner.,Casa la Femme negative
1573534,id_0,Прежде всего Скалы Даль Бухара.,Даль Бухара positive,19-30,First of all Dal Bukhara Rocks.,Dal Bukhara positive
493013,id_0,"Суан - отличное место, куда я часто беру своих друзей (одноклассников).",Суан positive,0-4,Suan is a great place that I often take my friends (classmates) too.,Suan positive
FF#6,id_12,Позор этому месту за ужасный грубый персонал и несуществующее обслуживание клиентов.,обслуживание клиентов negative,62-83,Shame on this place for the horrible rude staff and non-existent customer service.,staff negative <sep> customer service negative
EVPK#9,id_0,пирспи краст маргарита пицца,маргарита пицца positive,13-28,cirspy crust margherita pizza,margherita pizza positive
1221938,id_0,"Напитки всегда хорошо приготовлены, а выбор вин доступен по умеренным ценам.",напитки positive <sep> выбор вин positive,0-7 <sep> 38-47,The drinks are always welll made and wine selection is fairly priced.,drinks positive <sep> wine selection positive
1655504,id_1,Сырная тарелка - это разнообразное удовольствие и отличная сделка за 10 долларов.,Сырная тарелка positive,0-14,Cheese plate is a varied delight and great bargain at $10.,Cheese plate positive
FF#10,id_1,Мне вообще нравится это место.,место positive,24-29,I generally like this place.,place positive
1632929,id_6,"Я очень рекомендую ресторан, основываясь на нашем опыте прошлой ночи.",ресторан positive,19-27,I highly recommend the restaurant based on our experience last night.,restaurant positive
CLF#8,id_6,Менеджер был груб и очень плохо справился с ситуацией.,менеджер negative,0-8,The manager was rude and handled the situation extremely poorly.,manager negative
1718513,id_1,"Пицца песто была превосходной, пицца на тонком тесте с большим количеством острого итальянского сыра, о котором я никогда раньше не слышал.",пицца песто positive,0-11,"The pesto pizza was excellent, thin-crust pizza with a nice amount of spicy Italian cheese that I'd never heard of before.",pesto pizza positive <sep> spicy Italian cheese positive
Y#9,id_5,Закуски тоже очень вкусные!,закуски positive,0-7,The appetizers are also delicious!,appetizers positive
TVU#6,id_3,Мартини восхитительны и по очень разумной цене.,мартини positive,0-7,The martinis are amazing and very fairly priced.,martinis positive
NP#10,id_2,"Отличная еда, прекрасное обслуживание, это место классное.",еда positive <sep> место positive,9-12 <sep> 43-48,"Great food, amazing service, this place is a class act.",food positive <sep> service positive <sep> place positive
TFS#11,id_3,"Вместо того, чтобы готовить вегетарианское блюдо, шеф-повар подарил мне тарелку тушеных овощей (без соуса, приправ или любой другой формы или эстетического оформления).",повар negative <sep> вегетарианское блюдо negative,54-59 <sep> 28-48,"Rather than preparing vegetarian dish, the chef presented me with a plate of steamed vegetables (minus sauce, seasoning, or any form or aesthetic presentation).",chef negative <sep> vegetarian dish negative
1189674,id_6,"Порекомендовали место друзьям, всегда получают хорошие отзывы.",место positive,16-21,"Have recommended the place to friends, always gets good response.",place positive
1167434,id_3,"но когда мы посмотрели на меню, там было не так много вариантов, большинство из них были клецками в разделе закусок.",меню negative,26-30,"but when we looked at the menu, there weren't a lot of choices, most of them were dumplings in the appetizer section.",menu negative
1367358,id_1,Еда настоящая итальянская - вкусно!,еда positive,0-3,The food is authentic Italian - delicious!,food positive
1004293,id_0,"Судя по предыдущим постам, раньше это было хорошее место, но уже не сейчас.",место negative,51-56,"Judging from previous posts this used to be a good place, but not any longer.",place negative
1457607,id_3,"Однако еда - это то, чего можно было ожидать.",еда negative,7-10,"The food however, is what one might expect.",food negative
737999,id_4,"Отличное место, чтобы встретиться за едой и напитками ...",место positive,9-14,A great place to meet up for some food and drinks...,place positive
1496707,id_2,"Вино, обслуживание тоже было очень хорошим.",вино positive,0-4,The wine the service was very good too.,wine positive <sep> service positive
445960,id_4,Это отличное место для отдыха приехавших из города и идеальное место для наблюдения за закатом.,место positive,13-18,"This is a great place to take out-of-towners, and perfect for watching the sunset.",place positive
1353599,id_3,Сангрия была довольно вкусной и хорошей в жаркий душный день.,сангрия positive,0-7,The sangria was pretty tasty and good on a hot muggy day.,sangria positive
717570,id_2,"Еда была вкусной, но не приходите сюда натощак.",еда positive <sep> еда negative,0-3 <sep> 0-3,The food was delicious but do not come here on a empty stomach.,food positive <sep> food negative
1147211,id_0,Это отличное место.,место positive,13-18,This place is great.,place positive
CLF#5,id_1,Вчера вечером зайти в Casa La Femme было по-настоящему незабываемым событием в Нью-Йорке!,Casa La Femme positive,22-35,Stepping into Casa La Femme last night was a true experience unlike any other in New York!,Casa La Femme positive
Y#7,id_4,Доставка может быть своевременной или отсутствовать в зависимости от погоды и дня недели.,Доставка negative,0-8,Delivery can be spot on or lacking depending on the weather and the day of the week.,Delivery negative
ADLT#8,id_2,Отличная еда.,еда positive,9-12,Great food.,food positive
485966,id_2,"Обслуживание было хорошим, и еда замечательная.",еда positive,29-32,Service was good and food is wonderful.,Service positive <sep> food positive
BzG#4,id_2,"Что действительно заставляет его сиять, так это еда, которая агрессивно приправлена ​​кипрскими специями, и все это сделано собственными силами (даже мясо гироскопа и колбасы) и сделано из ингредиентов гораздо более высокого качества, которых в противном случае можно было бы ожидать.",еда positive <sep> колбасы positive,48-51 <sep> 167-174,"What really makes it shine is the food, which is aggressively seasoned with Cyrpriot spices, and all made in-house (even the gyro meat and sausages), and made of much higher quality ingredients that might otherwise be expected.",food positive <sep> gyro meat positive <sep> sausages positive <sep> ingredients positive
507755,id_1,Жареные пельмени ОТЛИЧНЫЕ!,жареные пельмени positive,0-16,The fried dumplings are GREAT!,fried dumplings positive
1451107,id_4,Наша еда тоже была отличной!,еда positive,5-8,Our food was great too!,food positive
454704,id_2,Это место не стоит своих цен.,место negative,4-9,This place is not worth the prices.,place negative
NP#3,id_5,"Это первое место, где я был, когда бегун запоминает мой заказ ... надеюсь, ему нравится его работа, потому что у меня есть половина желания украсть его для своего ресторана.",бегун positive,35-40,This is the first place I've been that a runner remembers my order... hope he likes his job because I have half a mind to steal him for my restaurant.,runner positive
1221938,id_3,Гостиная на нижнем этаже всегда привлекает внимание,Гостиная на нижнем этаже positive,0-24,Downstairs lounge is always a good attraction,Downstairs lounge positive
1394712,id_4,"Тем не менее, я думаю, что это место - хорошее место для отдыха.",место positive,31-36,"However, I think this place is a good hang out spot.",place positive
461928,id_1,"Пицца восхитительна, а владелец - один из лучших в Нью-Йорке.",пицца positive,0-5,The pizza is delicious and the proprietor is one of the nicest in NYC.,pizza positive <sep> proprietor positive
1123262,id_1,"Морепродукты восхитительны, есть хорошая карта вин, а постоянно меняющееся меню всегда преподносит сюрпризы.",морепродукты positive <sep> меню positive,0-12 <sep> 75-79,"The seafood is amazing, there's a good wine list, and the ever-changing menu always offers some great surprises.",seafood positive <sep> wine list positive <sep> menu positive
1430994,id_6,"У моего парня было Prime Rib, это было хорошо.",Prime Rib positive,19-28,My boyfriend had Prime Rib it was good .,Prime Rib positive
1439875,id_1,"Место маленькое и уютное, и вы можете почувствовать себя немного переполненным, но обслуживание отличное, и оно отлично подходит для отдыха с друзьями, романтического свидания или особого случая.",место negative <sep> место positive,0-5 <sep> 0-5,"The place is small and intimate and you may feel a little crowded, but the service is excellent and it's great for friends out, a romantic date, or a special occassion.",service positive <sep> place negative <sep> place positive
P#1,id_2,Я бы никогда никому не рекомендовал это место даже для обычного ужина.,место negative,40-45,I would never recommend this place to anybody even for a casual dinner.,place negative
CLF#3,id_22,"Моя курица была несъедобной, так как было так много жирных комков, которые мне приходилось все время выплевывать на салфетку.",курица negative,4-10,My chicken was inedible as there were so many fatty lumps which i had to keep spitting out into my napkin.,chicken negative
NP#3,id_1,Изысканная еда и сервис,еда positive,11-14,Subtle food and service,food positive <sep> service positive
TR#2,id_1,"Обслуживание нормальное, но грязная, грязная ванная.",ванная negative,45-51,"Service ok but unfriendly,filthy bathroom.",Service negative <sep> bathroom negative
BG#6,id_1,"Декор нужно обновить, но еда потрясающая!",Декор negative <sep> еда positive,0-5 <sep> 25-28,Decor needs to be upgraded but the food is amazing!,Decor negative <sep> food positive
1471273,id_4,Ну и нулевая атмосфера.,атмосфера negative,13-22,Zero ambiance to boot.,ambiance negative
1430994,id_2,"У меня был биск из лобстера, в нем 2 унции. ",Биск из лобстера positive,11-27,I had Lobster Bisque it has 2 oz. of Maine Lobster in it.,Lobster Bisque positive
CLF#3,id_13,Однако наши напитки за 14 долларов были ужасными!,напитки negative,12-19,"However, our $14 drinks were were horrible!",drinks negative
632121,id_3,"Лучше всего то, что здесь царит теплая атмосфера, владелец очень дружелюбный, а обслуживание быстрое.",атмосфера positive <sep> владелец positive,39-48 <sep> 50-58,"Best of all is the warm vibe, the owner is super friendly and service is fast.",vibe positive <sep> owner positive <sep> service positive
1623276,id_2,"Это хороший ресторан, если вы ищете хорошее место для проведения интимной встречи за ужином с деловыми партнерами.",ресторан positive,12-20,This is a nice restaurant if you are looking for a good place to host an intimate dinner meeting with business associates.,restaurant positive
1253117,id_5,"Обслуживающий персонал откровенно не ценит ваш бизнес, но это лучший пирог на UWS!",пирог positive,69-74,Wait staff is blantently unappreciative of your business but its the best pie on the UWS!,Wait staff negative <sep> pie positive
493013,id_5,Я скоро вернусь к Суану!,Суан positive,18-22,I will go back to Suan soon!,Suan positive
445960,id_1,Из ресторана открывается вид на красивые зеленые лужайки на реку Гудзон и Статую Свободы.,ресторан positive,3-11,The restaurant looks out over beautiful green lawns to the Hudson River and the Statue of Liberty.,restaurant positive
1264954,id_0,"Недавно в воскресенье днем ​​мы с другом случайно нашли этот замечательный ресторан по пути, чтобы посмотреть, как выигравший Пулитцеровский приз играет СОМНЕНИЕ.",ресторан positive,75-83,"On a recent Sunday afternoon, a friend and I accidently found this great restaurant on our way to see the pulitzer prize winning play DOUBT.",restaurant positive
444818,id_2,"Лучшая итальянская еда, которую я когда-либо ел (а это значит, что я итальянец).",итальянская еда positive,7-22,"Best Italian food I ever had (and being Italian, that means alot).",Italian food positive
1338124,id_3,Желтохвост тоже был особенно хорош.,Желтохвост positive,0-10,The Yellowtail was particularly good as well.,Yellowtail positive
