review_id,sentences_ids,sentences_texts,sentences_opinions,opinions_pos,sentences_texts_org,sentences_opinions_org
2810,2731,Первое отправлено: тачпад не работает. Второе отправлено: USB не работает. Третье отправлено: тачпад не работает. Четвертое отправлено: еще не пришло.,USB negative,58-61,The first one sent: Touchpad didn't work The second sent: USB didn't work The third sent: Touchpad didn't work The fourth sent: Hasn't arrived yet.,Touchpad negative <sep> USB negative <sep> Touchpad negative
2343,2934,Скорость интернета впечатляет.,скорость интернета positive,0-18,The internet speed is spectacular.,internet speed positive
1534,793,"когда я позвонил, чтобы отправить еще один или вернуть свои деньги, они сказали, что политика возврата составляет 23 двадцать три дня с даты покупки.",политика возврата negative,85-102,when i called to have another one shipped or to get my money back they said the return policy is 23 twenty three days from the date of purchase.,return policy negative
1827,1447,"Я любил нетбук (за исключением того факта, что это была ОС Windows), пока это не начало происходить.",ОС Windows negative,56-66,I loved the netbook (minus the fact that it was windows OS) until this started happening.,windows OS negative
2546,2101,"И это здорово. Я использую Vista Business и набрал 5.Х по индексу. Я никогда не видел, чтобы машина с Windows имела общую оценку 5.",Vista Business positive,27-41,Which is great I am running Vista Business and scored a 5.X on the index I have never seen a windows machine have a total score in the 5's.,Vista Business positive
1597,1221,"Мне понравился этот нетбук, потому что у него был потрясающий экран и дисплей, он был маленьким и легким, но через 1 неделю он перестал открывать для меня веб-страницы (даже после установки новых браузеров), а затем, в конце концов, он просто начал выдавать мне синий экран и каждый раз вылетать ",экран positive,62-67,"I was loving this Netbook because it had an amazing screen and display and was small and light, but after 1 week it stopped openning web pages for me (even after installing new browsers) then eventually it just started giving me a blue screen and crashing everytime I booted it.",screen positive <sep> display positive <sep> browsers neutral
1959,1740,"Материал, из которого сделан этот Pro, кажется намного лучше, чем любые спецификации ПК: как я уже сказал, он работает намного лучше, чем любой компьютер, который у меня был в прошлом.",Материал positive,0-8,The Material this Pro is made out of seems a lot nicer than any PC  Specs: Like I said this performs a lot better than any computer I've had in the past.,Material positive <sep> Specs negative <sep> performs positive
1246,1713,Особенно люблю скорость!,скорость positive,15-23,"Love the speed, especially!",speed positive
1091,204,"Разрешение экрана было именно тем, что я искал.",разрешение экрана positive,0-17,The screen resolution was exactly what I was looking for.,screen resolution positive
2339,2824,Проста в использовании и отличная графика.,графика positive,34-41,"Simple to use, and great graphics.",graphics positive <sep> use positive
2654,2961,"Моя единственная жалоба на этот ноутбук заключается в том, что я заметил, что из разъема для наушников исходит электронный пушистый звук, когда наушники подключены.",электронный пушистый звук negative,111-136,My one complaint with this laptop is that I've noticed an electronic fuzz sound coming out of the headphone jack when headphones are plugged in.,electronic fuzz sound negative <sep> headphone jack negative
1585,2959,"2 ГБ ОЗУ достаточно, чтобы запускать Windows 7 и как минимум 2 или 3 другие программы практически без замедления.",Windows 7 positive <sep> программы positive,37-46 <sep> 76-85,"The 2 GB of RAM is plenty, able to run Windows 7 and at least 2 or 3 other programs with next to no slowdown.",2 GB of RAM positive <sep> Windows 7 positive <sep> programs positive
480,220,"Хотя цена выше, чем у ноутбуков Dell, макбуки стоят денег.",цена negative,5-9,"Although the price is higher then Dell laptops, the Macbooks are worth the dough.",price negative
349,2323,"Мне нравится, что Mac OS настолько проста и удобна в использовании.",Mac OS positive,18-24,I like how the Mac OS is so simple and easy to use.,Mac OS positive <sep> use positive
281,2221,"Конечно, у меня также есть несколько отличных бесплатных программных пакетов, включая iWork, GarageBand и iMovie.",iMovie positive,106-112,"Of course, I also have several great software packages that came for free including iWork, GarageBand, and iMovie.",software packages positive <sep> iWork positive <sep> GarageBand positive <sep> iMovie positive
415,2540,программы просты в использовании и быстро обрабатывают этот компьютер работает как шарм.,программы positive,0-9,the programs are esay to use and are quick to process this computer works like a charm.,programs positive <sep> use positive
1252,2155,"Скорость дает вам возможность беспрепятственно работать над этими проектами, причем несколько одновременно, если вы сеете.",скорость positive,0-8,"The speed gives you the power to work on these projects seamlessly, and multiple at a time if you sowish.",speed positive
1342,3044,Так что емкость жесткого диска для меня не имеет значения.,емкость жесткого диска neutral,8-30,"So, the hard disk capacity really doesn't matter to me.",hard disk capacity neutral
627,884,"Теперь ,,,,, мой монитор уже около 2-х месяцев не работает.",монитор negative,17-24,"Now,,,,,my monitor has been acting up for about 2 months.",monitor negative
667,970,"Я понятия не имею, как записывать компакт-диски или использовать веб-камеру, просто для начала.",записывать компакт-диски neutral,23-47,"I have no idea how to burn cd's or to use the web cam, just for starters.",web cam neutral <sep> burn cd's neutral
885,2020,"Мне пришлось позвонить в HP и попросить диск восстановления, потому что компьютер не поставляется с ним, и полностью переделать все это.",диск восстановления negative,40-59,I had to call HP and ask for a recovery disk because the computer does not come with one and completely redo it all.,recovery disk negative
172,1374,"Кроме того, если вам нужно поговорить с представителем Microsoft, есть обвинение, которое я считаю грабежом, поскольку с вас берут огромные суммы за очень плохо спроектированную систему, на которую большинство людей пошли бы с XP, если бы могли.",XP positive,227-229,"Also, if you need to talk to a representive at Microsoft, there is a charge, which I believe is robbery, since you are charged enormous amounts for a very badly designed system, which most people would have went with XP if they could.",representive at Microsoft negative <sep> system negative <sep> XP positive
1855,105,"Это очень возможно, но поскольку они не делают драйверов Windows XP для звуковой карты в этой машине, я застрял, пока не вышла Windows 7.",Windows 7 positive,127-136,"That's very possible, but since they don't make Windows XP drivers for the sound card in this machine, I was stuck until Windows 7 came out.",Windows XP drivers negative <sep> sound card negative <sep> Windows 7 positive
2688,2991,Срок службы батареи требует большего срока службы.,Срок службы батареи negative,0-19,Battery life needs more life.,Battery life negative
1011,357,Клавиатура разумного размера.,Клавиатура positive <sep> размер positive,0-10 <sep> 21-27,Keyboard is reasonable size.,Keyboard positive <sep> size positive
2264,1727,"Самым последним из них является то, что мой интернет-браузер Safari бесит меня, но вместо этого я только что использовал firefox.",Интернет-браузер Safari negative,44-67,"The most recent being that my Safari internet browser is freaking out on me, but I have just been using firefox instead.",Safari internet browser negative <sep> firefox positive
2856,1771,Легко перемещаться и обновлять программы.,перемещаться positive,6-18,It is easy to navigate and update programs.,update programs neutral <sep> navigate positive
1886,1076,Из-за этого система теряет около 20% производительности.,Система negative,12-19,System is loosing about 20% of performance because of that.,performance negative <sep> System negative
147,1718,"В конце концов я сделал миграцию с моего резервного диска iMac, который использует USB.",USB neutral,83-86,I eventually did the migration from my iMac backup disc which uses USB.,iMac backup disc neutral <sep> USB neutral
1874,398,"Соответственно, я решил НИКОГДА не покупать другой продукт HP (мой пятилетний Compaq), который прослужил 5 лет до того, как сломался жесткий диск.",жесткий диск negative,133-145,"Accordingly, I have decided to NEVER purchase another HP product (my five year old Compaq) lasted 5-years before the hard drive crashed.",hard drive negative
1744,1876,"У меня уже есть ноутбук HP стандартного размера, который я купил в прошлом году.",размер neutral,40-46,I already have a HP laptop I bought last year that's standard size.,size neutral
1216,2531,Мне нравится стабильность программного обеспечения Mac и операционной системы.,стабильность positive,13-25,Love the stability of the Mac software and operating system.,stability positive <sep> Mac software positive <sep> operating system positive
3034,2272,"Мы также используем Paralles, чтобы запускать виртуальные машины Windows XP Professional, Windows 7 Home Premium, Windows Server Enterprise 2003 и Windows Server 2008 Enterprise.",Windows XP Professional neutral <sep> Windows Server Enterprise 2003 neutral,65-88 <sep> 114-144,"We also use Paralles so we can run virtual machines of Windows XP Professional, Windows 7 Home Premium, Windows Server Enterprise 2003, and Windows Server 2008 Enterprise.",Paralles neutral <sep> Windows XP Professional neutral <sep> Windows 7 Home Premium neutral <sep> Windows Server Enterprise 2003 neutral <sep> Windows Server 2008 Enterprise neutral
564,451,Его было очень легко просто взять и использовать - привыкнуть к Mac OS не потребовалось много времени.,Mac OS positive <sep> использовать positive,64-70 <sep> 36-48,It was very easy to just pick up and use-- It did not take long to get used to the Mac OS.,Mac OS positive <sep> use positive
1701,73,"Новая черная клавиатура немного отличается от предыдущей серой, которая выглядела очень гладко, но это все равно отличный ноутбук!",черная клавиатура negative,6-23,"The newer black keyboard took a little bit away from the previous gray one which looked really slick, but it is still a great notebook!",black keyboard negative
2923,1407,"Мой компьютер несколько раз зависал, у него были кнопки, которые случайным образом отваливались, и даже были моменты, когда компьютер вообще отказывался включаться.",кнопки negative,49-55,"My computer froze on several occasion, had buttons that randomely would fall off and even had moments when the computer would refuse to turn on at all.",buttons negative
1096,1484,"Если возможно обновление до полной версии Windows 7, я действительно буду очень счастливым компьютерщиком.",Windows 7 positive,42-51,"If upgrade is possible to the full Windows 7, then I will truly be a very happy geek.",Windows 7 positive
2054,637,-Я предлагаю просто поменять жесткие диски местами.,жесткие диски neutral,29-42,-I propose that they can just swap the hard drives.,hard drives neutral
1051,1152,Затем вышел из строя жесткий диск;,жесткий диск negative,21-33,Then the hard drive failed;,hard drive negative
1005,1921,"Программы вылетали все время, и это оказалось для меня очень нестабильным, ненадежным ноутбуком.",Программ negative,0-8,"Programs would crash all the time, and it turned out to be a very unstable, unreliable laptop for me.",Programs negative
2645,2990,Правильный размер и вес для портативности.,размер positive,11-17,Right size and weight for portability.,size positive <sep> weight positive <sep> portability positive
970,1106,"Он все еще работал, но на экране ничего не было.",экран negative,26-31,"It was still working, but there was nothing on the screen.",screen negative
2630,2088,"Звук немного тихий, если вы находитесь в самолете, это можно легко преодолеть с помощью приличной пары наушников.",звук negative,0-4,"The sound is a bit quiet if you're on a plane, this can easily be overcome with a decent pair of head phones.",sound negative
2115,2745,Более дешевая цена не должна равняться «дешевому» продукту.,цена positive,14-18,"A cheaper price should not equal a ""cheap"" product.",price positive
2470,2827,Этот компьютер я использовал повседневно приятного компактного дизайна.,дизайн positive,63-69,This computer I used daily nice compact design.,design positive
2372,941,"У меня было четыре месяца, когда мой дисковод отказывался открываться.",дисковод negative,37-45,I had it four months when my disc drive refused to open.,disc drive negative
1904,1487,"Мой MacBook Pro работает как мечта, он никогда не перегревался и даже не был немного теплым.",работает positive,16-24,"My MacBook Pro works like a dream, it has never overheated, or even been slightly warm for that matter.",works positive
2441,1626,"Раньше я собирал свои собственные рабочие столы из компонентов, и недавно мой 7-летний Pentium 4 с оперативной памятью HT 1 ГБ SATA перестал работать (это было рок-звездой 7 лет назад).",Pentium 4 neutral,87-96,"I used to build my own desktops from the component parts, and recently my 7 year old Pentium 4 with HT 1 GB ram SATA desktop stopped working (this was a rock star 7 years ago).",Pentium 4 neutral <sep> 1 GB ram neutral
1456,1887,"Вернул ноутбук в ремонт во второй раз, и он вернулся с очевидными физическими повреждениями (выпуклая клавиатура и вдавленная решетка динамика), неработающие кнопки и неработающие USB-порты.",клавиатура negative <sep> решетка динамика negative <sep> кнопки negative <sep> USB-порты negative,102-112 <sep> 126-142 <sep> 158-164 <sep> 180-189,"Returned laptop for repair a 2nd time and it came back with obvious physical damage (keyboard bulging and speaker grill pressed in), buttons not working and USB ports inoperative.",keyboard negative <sep> speaker grill negative <sep> buttons negative <sep> USB ports negative
1794,1071,"Я связался с Acer, и они дали мне БЕСПЛАТНЫЕ DVD восстановления, так что не ходите и не платите за них, просто попросите их, и они должны отдать их вам.",DVD восстановления positive,45-63,"I contacted Acer and they are giving me FREE recovery DVDs, so don't go and pay for them, just ask for them and they should give them to you.",recovery DVDs positive
1610,2071,"Поэтому я позвонил в службу поддержки (что тоже хорошо), и они прошли через это, и это просто функция безопасности, и она вообще не влияет на производительность, я просто решил скрыть сообщение.",функция безопасности neutral,94-114,"So I called customer support (which is good too) and they went through it and it is just a safety feature and it does not affect performance at all, I just chose to hide the message.",customer support positive <sep> performance neutral <sep> safety feature neutral
249,2351,"Конечно, это все еще очень новый ноутбук, но по сравнению с моими предыдущими ноутбуками и настольными компьютерами мой Mac загружается заметно быстрее.",загружается positive,124-135,"Granted, it's still a very new laptop but in comparison to my previous laptops and desktops, my Mac boots up noticeably quicker.",boots up positive
2467,1540,"У него даже есть отличная веб-камера, и Skype работает очень хорошо.",Skype positive,40-45,"It even has a great webcam, and Skype works very well.",webcam positive <sep> Skype positive
392,2137,"Я использую свой Mac все время, мне нравится программное обеспечение, то, как оно быстро загружается, насколько оно простое в использовании и, прежде всего, то, что вам не нужно беспокоиться о вирусах.",программное обеспечение positive,45-68,"i use my mac all the time, i love the software, the way it takes a short time to load things, how easy it is to use and most of all how you don't have to worry about viruses.",software positive
679,2130,Еще мне понравился стеклянный экран.,стеклянный экран positive,19-35,I also liked the glass screen.,glass screen positive
1591,2214,Программа идет в комплекте с компьютером и прекрасно работает.,программа positive,0-9,The program came with the computer and works beautifully.,program positive
2491,1811,"Mac Snow Leopard O / S чрезвычайно прост в использовании, хотя и сильно отличается от Win XP, Visa или Win7.",Mac Snow Leopard O / S positive <sep> Win XP neutral <sep> Visa neutral <sep> Win7 neutral,0-22 <sep> 86-92 <sep> 94-98 <sep> 103-107,"The Mac Snow Leopard O/S is extremely easy to use, although very different than Win XP, Visa or Win7.",Mac Snow Leopard O/S positive <sep> Win XP neutral <sep> Visa neutral <sep> Win7 neutral <sep> use positive
2562,2105,Его программное обеспечение и скорость позволяют ему делать удивительные вещи.,программное обеспечение positive <sep> скорость positive,4-27 <sep> 30-38,It's software and speed enable it to do amazing things.,software positive <sep> speed positive
1747,2992,Аккумулятор нельзя заменить на аккумулятор с увеличенным сроком службы.,Аккумулятор negative <sep> аккумулятор negative,0-11 <sep> 0-11,Battery is not upgradable to a longer life battery.,Battery negative <sep> battery negative
0,2339,Я заряжаю его ночью и не беру шнур с собой из-за хорошего времени автономной работы.,шнур neutral,30-34,I charge it at night and skip taking the cord with me because of the good battery life.,cord neutral <sep> battery life positive
545,1953,"У моей Тошибы звук был не на всех, а только на некоторых вещах.",звук negative,14-18,"My Toshiba did not have sound on everything, just certain things.",sound negative
560,1617,"Онлайн-обучающие видеоролики упрощают обучение, если вы всегда использовали компьютер.",онлайн-обучающие видеоролики positive,0-28,The online tutorial videos make it super easy to learn if you have always used a PC.,online tutorial videos positive
458,1375,Эта система исправлена.,система neutral,4-11,That system is fixed.,system neutral
3022,394,"Кожаный чехол для переноски, клавиатура и мышь прибыли через два дня со склада в Мемфисе.",кожаный чехол для переноски neutral <sep> клавиатура neutral <sep> мышь neutral,0-27 <sep> 29-39 <sep> 42-46,"The leather carrying case, keyboard and mouse arrived in two days from Memphis warehouse.",leather carrying case neutral <sep> keyboard neutral <sep> mouse neutral
383,9,"Команда Apple также очень хорошо поможет вам в выборе того, какой компьютер вам подходит :)",Команда Apple positive,0-13,The Apple team also assists you very nicely when choosing which computer is right for you :),Apple team positive
1558,464,"Они просили меня открыть различные компоненты, вынуть аккумулятор, жесткий диск, и после 2 часов разговора по телефону не смогли это исправить.",аккумулятор neutral <sep> жесткий диск neutral,54-65 <sep> 67-79,"They went through asking me open up various components, taking battery out, hard disk apart, and after 2 hours on phone could not fix it.",battery neutral <sep> hard disk neutral
2896,141,"Звонили в Acer много раз, они хотели, чтобы я оплатил доставку, чтобы отправить его в их ремонтный центр - я был очень разочарован, так как это совершенно новый компьютер!",ремонтный центр neutral,89-104,"Called Acer many times, they want me to pay the shipping to ship it to their repair center - I was very disappointed since it is a brand new computer!",shipping negative <sep> repair center neutral
2713,2879,"Мой муж подарил мне это на Рождество после того, как подарил мне очень дорогой ноутбук, который не работал через 2 дня.",Работа negative,99-105,My husband got me this for Chrismas after getting me a very expensve laptop that did not work after 2 days.,work negative
386,2377,"Видеочат - единственное, что сомневается в этом, но я уверен, что после того, как они отменит обновление следующей версии в книге MacBook, качество ее станет лучше.",видеочат negative,0-8,The video chat is the only thing that is iffy about it but im sure once they unpdate the next version on the macbook book the quality of it will be better.,video chat negative
636,435,"Они отправили его обратно с огромной трещиной, но он все еще не работал.",Работа negative,64-70,They sent it back with a huge crack in it and it still didn't work.,work negative
2747,2781,"Динамики ужасные и, вероятно, самые дешевые, которые я когда-либо видел в ноутбуках, поэтому, если вы планируете слушать музыку, я предлагаю вам что-то получше.",динамики negative,0-8,The speakers are terrible and are probably the cheapest ones I have ever seen in a laptop so if your planning to listen to music I suggest you get something better.,speakers negative
1134,1538,"Классный дизайн, беспрецедентное качество.",дизайн positive,9-15,"The design is awesome, quality is unprecedented.",design positive <sep> quality positive
2706,859,"Это не только медленно в Интернете, но и в целом.",Интернет negative,25-33,"Its not just slow on the internet, its slow in general.",internet negative
2488,578,"Final Cut Pro на этом ноутбуке настолько быстр и прост, что я могу использовать его, чтобы без всякого сомнения перенести всю свою работу на мой домашний компьютер, который также является Mac.",Final Cut Pro positive,0-13,"The Final Cut Pro on this laptop is so fast and easy, and I can use this to seemlessly transfer all my work to my home computer, which is also a mac.",Final Cut Pro positive
1940,2836,"мышь на коврике, левая кнопка всегда залипает.",мышь на коврике neutral <sep> левая кнопка negative,0-15 <sep> 17-29,"the mouse on the pad, the left button always sticks.",mouse on the pad neutral <sep> left button negative
389,2928,"Весь этот опыт был просто смешным, мы отправили его, и после того, как они сказали нам, что мы должны заплатить 175 долларов, чтобы исправить это, мы были похожи на портативную мышь, которая будет намного дешевле, но они отказались отправить ноутбук обратно, пока мы не заплатим ",мышь positive,177-181,That whole experience was just ridiculous we sent it in and after they told us that we had to pay $175 to fix it we were like we will just by a portable mouse which would be way cheaper but they refused to send the laptop back until we paid the $175 and it was fixed.,mouse positive
375,3049,"Да, конечно, умные штаны «исправят это сейчас»). Программное обеспечение. По сравнению с версией начала 2011 года я действительно видел сбой встроенных приложений, и это побудило меня отправить отчет в Apple (что я и сделал).",Программное обеспечение negative,49-72,"Yeah, of course smarty pants ""fix it now"")Software - Compared to the early 2011 edition I did see inbuilt applications crashing and it prompted me to send the report to Apple (which I promptly did).",inbuilt applications negative <sep> Software negative
711,1733,Игры - вот главный вопрос.,Игры negative,0-4,Games being the main issue.,Games negative
2738,534,Мышь за семьдесят долларов!,мышь neutral,0-4,A seventy dollar mouse!,mouse neutral
1136,1495,"Версия Microsoft Office для Mac дешевле, чем фактическая, и работает так же хорошо.",Версия Microsoft Office для Mac positive,0-31,The Mac version of Microsoft Office is cheaper than buying the actual and works just as well.,Mac version of Microsoft Office positive
2383,838,"Порт прикреплен к материнской плате, поэтому, когда это происходит, вы вообще не видите вилку, ее просто нет.",порт neutral,0-4,"The port is secured to motherboard so when this  happens you can't see the plug at all, it's just gone.",motherboard neutral <sep> port neutral <sep> plug negative
891,1906,"Спустя всего несколько дней после того, как я получил компьютер обратно, экран снова замерз.",экран negative,73-78,"  Only a few days after I received the computer back, the screen froze again.",screen negative
2451,1187,"Другая включенная программа, которая вызывает смех, - это шахматная игра.",включенная программа negative,7-27,Another included program that is laughable is the chess game.,included program negative
385,1867,"Я думаю, что отчасти проблема с этим компьютером - это Vista, но я знаю, что проблема не в Vista, потому что моей последней покупкой был Acer, а также Vista (мне следовало подождать несколько месяцев, чтобы получить следующую операционную систему).",Vista negative <sep> Vista negative <sep> Vista negative,55-60 <sep> 55-60 <sep> 55-60,"I think part of the problem with this computer is Vista, yet I know Vista isn't the entire issue because my latest purchase was my Acer and it also has Vista (I should have waited the few months to get the next operating system).",Vista negative <sep> Vista negative <sep> operating system neutral <sep> Vista negative
1162,2346,"Я уже подсел на элегантный внешний вид и надежность, которые продемонстрировал этот ноутбук.",надежность positive,41-51,I'm already hooked on the sleek look and dependability that this laptop has shown.,look positive <sep> dependability positive
1072,170,Аккумулятор никогда не работал нормально.,аккумулятор negative,0-11,The battery has never worked well.,battery negative
2885,1038,"Выглядит красиво, но ужасно дешево.",Выглядит positive,0-8,"Looks nice, but has a horribly cheap feel.",feel negative <sep> Looks positive
689,2863,Цена и характеристики более чем соответствовали моим потребностям.,цена positive,0-4,The price and features more than met my needs.,price positive <sep> features positive
2369,1129,"Я упомянул все об этом, от размера и веса до громких криков клавиатуры?",размер negative,27-33,"Did I mention everything about it, from size to weight to keyboard screams BULK?",size negative <sep> weight negative <sep> keyboard negative
914,344,Пришлось зайти в магазин 2 раза за новым жестким диском и починить сенсорные кнопки управления на клавиатуре!,сенсорные кнопки управления negative,67-94,It has bein into the shop to get a new hardrive 2 times and to fix the touch control buttons on the keyboard!,hardrive negative <sep> touch control buttons negative <sep> keyboard negative
2271,1084,ПЕРВАЯ ПРОБЛЕМА - ФУНКЦИЯ КЛАВИАТУРЫ ПРОСТО НЕУДОВЛЕТВОРИТЕЛЬНА.,ФУНКЦИЯ КЛАВИАТУРЫ negative,18-36,THE FIRST PROBLEM IS THAT THE KEYBOARD FUNCTION IS SIMPLY UNSATISFACTORY.,KEYBOARD FUNCTION negative
2436,830,Буквально невозможно заставить его петь с Vista.,Vista negative,42-47,  There's literally no way to make it sing with Vista.,Vista negative
2950,2914,Цена и предназначение потрясающие!,Цена positive,0-4,Price and purpose is awesome!,Price positive
2566,1268,Не успевал за мной и наконец жесткий диск отключился.,жесткий диск negative,29-41,Could not keep up with me and finally the hard drive went out.,hard drive negative
479,1757,"Отличный ноутбук по цене, хорошо работает с играми в жанрах экшн.",работает positive,33-41,"Great Laptop for the price, works well with action pack games.",price positive <sep> action pack games neutral <sep> works positive
34,2587,"Одно предложение, которое у меня есть, - не утруждать себя установкой Microsoft Office для Mac, ожидая, что он будет работать так же, как вы знали, на ПК.",Microsoft Office для Mac negative,70-94,"One suggestion I do have, is to not bother getting Microsoft office for the mac expecting it will work just like you knew it to on a PC.",Microsoft office for the mac negative
2373,1154,"Итак, после того, как Apple заменила жесткий диск, я еще 4 месяца пользовался своим новым компьютером, пока он не замерз сегодня утром - полностью.",жесткий диск neutral,37-49,"So, after Apple replaced the hard drive I enjoyed another 4 months of my new computer, until it froze this morning--completely.",hard drive neutral
1390,1190,"Может быть, это связано с вирусом, а может, и нет, но компьютер много раз зависал, и в двух случаях экран просто становился черным.",экран negative,100-105,"Maybe this is virus related, maybe not, but the computer has locked up many times, and on two occasions, the screen has simply gone black.",screen negative
1648,18,"В то время как большинство людей говорят, что ПК обладают функциональностью и ценностью, а Mac просто красивы, я думаю, что есть что сказать о простоте Mac.",функциональность positive,58-74,"While most people say that PCs hold functionality and value and Macs are just pretty to look at, I think there's something to be said about the simplicity of Macs.",functionality positive <sep> value positive <sep> simplicity positive <sep> look positive
2827,1858,"Тачпад очень чувствительный, это единственный недостаток.",тачпад negative,0-6,"The touchpad is extremely sensitive, which is the only drawback.",touchpad negative
3017,506,"С примечаниями о том, что они заменили жесткий диск.",жесткий диск neutral,39-51,With notes saying they replaced the hard drive.,hard drive neutral
946,2086,"Мои ЕДИНСТВЕННЫЕ проблемы: 1) разрешение экрана / видео не увеличится до более высокого разрешения, чем 1024 x 60.",разрешение экрана / видео negative,30-55,My ONLY issues are: 1) the screen/video resolution won't increase to a higher resolution then 1024 x 60,screen/video resolution negative <sep> resolution negative
371,3081,"Как только я удалил все программное обеспечение, ноутбук загрузился за 15-20 секунд.",программное обеспечение negative,24-47,Once I removed all the software the laptop loads in 15-20 seconds.,software negative <sep> loads neutral
1530,2504,"Такие функции, как панель инструментов (позволяет просматривать часто используемые инструменты, такие как калькулятор, прогноз погоды, время просмотра фильмов, календарь, компьютерные публикации и т. Д.",Функции neutral,6-13,"Features such as the Dashboard (allows you to view frequently used tools like a calculator, weather forecast, movie times, calendar, computer post its etc.",Features neutral <sep> Dashboard neutral
2535,836,Порт питания переменного тока со временем отключается.,Порт питания переменного тока negative,0-29,The AC power port becomes loose over time,AC power port negative
89,460,"Затем, примерно через 4 месяца, зарядное устройство перестало работать, поэтому я был вынужден пойти и купить новое оборудование, чтобы этот компьютер продолжал работать.",зарядное устройство negative,32-51,Then after 4 or so months the charger stopped working so I was forced to go out and buy new hardware just to keep this computer running.,charger negative <sep> hardware negative
1399,1436,"У меня Vista, поэтому я не могу устанавливать и удалять некоторые программы.",Vista negative <sep> программы negative,7-12 <sep> 66-75,"I have Vista, so I am unable to install and uninstall  some programs.",Vista negative <sep> programs negative <sep> install negative <sep> uninstall negative
1870,2631,"Куплен для разработки, но теперь он превратился в мой повседневный ноутбук, а также для серфинга, электронной почты и т. Д.",серфинг positive,88-95,"Purchased for development purposes, but it has turned into my everyday laptop as well for surfing, e-mail, etc.",surfing positive
2831,1048,"-Bluetooth (2.1), считыватель отпечатков пальцев, полный экран 1920x1080 -Встроенный микрофон / веб-камера * -Двойной режим сенсорной панели интересен и прост в использовании -5 USB-портов -Работает около 38-41C в режиме ожидания, до 65 (для меня) на ",Считыватель отпечатков пальцев neutral <sep> экран positive <sep> Микрофон positive,18-48 <sep> 57-62 <sep> 85-93,"-Bluetooth (2.1), Fingerprint Reader, Full 1920x1080 screen -Integrated Mic/Webcam* -Dual touchpad mode is interesting, and easy to use -5 USB ports -Runs about 38-41C on idle, Up to 65 (for me) on load -Very quiet -I could go on and on.",Bluetooth neutral <sep> Fingerprint Reader neutral <sep> screen positive <sep> Mic positive <sep> Dual touchpad mode positive <sep> USB ports neutral <sep> Webcam positive <sep> use positive <sep> Runs positive
12,917,"Однажды ночью я выключил эту чертову штуку после ее использования, на следующий день я включил ее, никакого графического интерфейса, экран полностью темный, индикатор питания горит постоянно, индикатор жесткого диска горит постоянно и не мигает, как обычно.",экран negative,133-138," One night I turned the freaking thing off after using it, the next day I turn it on, no GUI, screen all dark, power light steady, hard drive light steady and not flashing as it usually does.",GUI negative <sep> screen negative <sep> power light neutral <sep> hard drive ligh negative
971,140,"Я купил этот ноутбук и обнаружил, что его вкладка не работает.",ВКЛАДКА negative,42-49,I bought this laptop and found its TAB is not functioning.,TAB negative
1083,2246,"В нем много отличных программ, таких как ILife, iPhotos и другие.",iPhotos positive,48-55,"It has many great programs, such as ILife, iPhotos and others.",programs positive <sep> ILife positive <sep> iPhotos positive
1775,2182,"Это, безусловно, самые простые системы для изучения компьютеров.",системы positive,31-38,They are by far the easiest systems to actually learn about computers with.,systems positive
751,1370,"Когда мы купили наш новый компьютер HP в декабре 2008 года, мы хотели Windows XP, но нам сказали, что это будет стоить дополнительно 159 долларов, поэтому мы выбрали Vista.",Vista neutral,166-171,"When we bought our new HP comouter in Dec. of 2008, we wanted Windows XP, but were told it would cost an extra $159, so we went with Vista.",Vista neutral
2195,575,"Я занимаюсь монтажом фильмов и пост-продакшн, поэтому мне нужен ноутбук, у которого есть не только мощность, но также память и скорость.",скорость neutral,127-135,"I work in film editing and post production, so I need a laptop that not only has power, but memory and speed as well.",power neutral <sep> memory neutral <sep> speed neutral
370,569,Но размер экрана не так уж плох для электронной почты и просмотра веб-страниц.,Размер экрана positive,3-16,But the screen size is not that bad for email and web browsing.,screen size positive <sep> web browsing neutral
1754,1746,"Экран, клавиатура и мышь: если вы не видите, что тратите лишние деньги, чтобы вскочить на Mac, красивый экран, отзывчивая островная клавиатура с подсветкой и забавная мышь с мультитачем окупаются только мне.",Экран neutral <sep> клавиатура neutral <sep> экран positive <sep> островная клавиатура с подсветкой positive <sep> мышь neutral,0-5 <sep> 7-17 <sep> 0-5 <sep> 122-155 <sep> 20-24,"Screen, keyboard, and mouse: If you cant see yourself spending the extra money to jump up to a Mac the beautiful screen, responsive island backlit keyboard, and fun multi-touch mouse is worth the extra money to me alone.",Screen neutral <sep> keyboard neutral <sep> screen positive <sep> island backlit keyboard positive <sep> multi-touch mouse positive <sep> mouse neutral
2021,440,"Мне нравится его прочная конструкция, легкий вес и отличное время автономной работы (на данный момент).",вес positive,45-48,"I love its solid build, light wt and excellent battery life (for now).",build positive <sep> wt positive <sep> battery life positive
1375,1430,"Я не особо разбираюсь в компьютерных технологиях, поэтому могу разобраться в некоторых внутренних проблемах, хотя у меня есть тренд микро как антивирусная программа.",тренд микро neutral <sep> антивирусная программа neutral,126-137 <sep> 142-164,"I am not much of a computer techie, so I can understand some of the internal problems, though I do have trend micro as an antiviral program.",trend micro neutral <sep> antiviral program neutral
2604,1070,"Также выдал замену RMA на несколько битых пикселей в верхней зоне экрана, что мне заметно.",экран negative,66-71,"Also, I issued a replacement RMA for a few dead pixels in the upper zone of the screen, which is noticable to me.",screen negative
