review_id,sentences_ids,sentences_texts,sentences_opinions,texts_trans,opinions_trans
CLF#1,id_2,"Oh, and there's hookah.",hookah positive,"Ах да, еще кальян.",кальян positive
PP#4,id_0,I love this place,place positive,мне нравится это место,место positive
ADLT#6,id_4,"This guy refused to seat her and she left, followed shortly by the four of us, but not before I told him that in my 40 years of world travel, including Paris, that I had never seen such a display of bad behavior by a frontman in a restaurant.",frontman negative,"Этот парень отказался усадить ее, и она ушла, а вскоре и мы четверо, но не раньше, чем я сказал ему, что за мои 40 лет путешествий по миру, включая Париж, я никогда не видел такого проявления плохого поведения со стороны фронтмена. ",фронтмен negative
1432551,id_0,Go to Volare for 1st class service and terrific food.,service positive <sep> food positive,Отправляйтесь в Volare за первоклассным обслуживанием и потрясающей едой.,услуга positive <sep> еда positive
DBG#7,id_9,"The side dishes were passable, and I did get a refill upon request.",side dishes neutral,"Гарниры были приемлемыми, и я получил запас по запросу.",гарнир neutral
1404042,id_5,One of us actually liked the expresso - that's it.,expresso positive,Одному из нас действительно понравился экспресс - вот и все.,экспрессо positive
1338124,id_0,"This is some really good, inexpensive sushi.",sushi positive,Это действительно хорошие недорогие суши.,суши positive
1398844,id_7,"To be completely fair, the only redeeming factor was the food, which was above average, but couldn't make up for all the other deficiencies of Teodora.",food positive <sep> Teodora negative,"Честно говоря, единственным спасительным фактором была еда, которая была выше среднего, но не могла восполнить все остальные недостатки Теодоры.",еда positive <sep> Теодора negative
1221938,id_3,Downstairs lounge is always a good attraction,Downstairs lounge positive,Гостиная на нижнем этаже всегда привлекает внимание,Гостиная на нижнем этаже positive
709294,id_2,Indoor was very cozy and cute.,Indoor positive,В помещении было очень уютно и мило.,В помещении positive
1004293,id_0,"Judging from previous posts this used to be a good place, but not any longer.",place negative,"Судя по предыдущим постам, раньше это было хорошее место, но уже не сейчас.",место negative
527109,id_0,"Volare virgins or weekly regulars, everyone gets treated the same and you can't ask for more than that when the service is this friendly.",service positive,"Volare девственницы или еженедельные завсегдатаи, ко всем относятся одинаково, и вы не можете требовать большего, когда обслуживание такое дружелюбное.",услуга positive
NP#4,id_2,"The menu looked great, and the waiter was very nice, but when the food came, it was average.",menu positive <sep> waiter positive <sep> food neutral,"Меню выглядело великолепно, и официант был очень хорошим, но когда пришла еда, она была средней.",меню positive <sep> официант positive <sep> еда neutral
1286916,id_3,It's simply the best meal in NYC.,meal positive,Это просто лучшая еда в Нью-Йорке.,еда positive
773720,id_2,Although they do the typical what kind of water would you like questions the service was good and overall very relaxing to place to eat.,service positive <sep> place positive,"Хотя они обычно задают вопросы о том, какую воду вы хотели бы задать, обслуживание было хорошим и в целом очень расслабляющим, чтобы поесть.",услуга positive <sep> место positive
TFS#10,id_2,The wine list was extensive - though the staff did not seem knowledgeable about wine pairings.,wine list positive <sep> staff negative,"Винная карта была обширной, хотя персонал, похоже, не разбирался в винных парах.",винная карта positive <sep> сотрудники negative
1280166,id_1,"Service was very good - prompt, attentive and non-intrusive.",Service positive,"Обслуживание было очень хорошим - быстрое, внимательное и ненавязчивое.",Услуга positive
1016296,id_5,I/we will never go back to this place again.,place negative,Я / мы никогда больше не вернемся в это место.,место negative
WE#4,id_1,My daughter's wedding reception at Water's Edge received the highest compliments from our guests.,Water's Edge positive,Свадебный прием моей дочери в Water's Edge получил самые высокие отзывы от наших гостей.,Край воды positive
1457607,id_2,The characters really make for an enjoyable experience.,characters positive,Персонажи действительно приносят удовольствие.,символы positive
Z#9,id_5,Over all the looks of the place exceeds the actual meals.,looks positive <sep> meals negative,По внешнему виду место превосходит настоящую еду.,выглядит positive <sep> питание negative
TFS#5,id_29,"You would think they would make up for it with service, sadly, no.",service negative,"Можно было подумать, что они восполнят это служением, но, к сожалению, нет.",услуга negative
426930,id_0,Authentic Taiwanese food that's cheap... what more could you ask for?,Taiwanese food positive,Аутентичная тайваньская еда по дешевке ... чего еще можно желать?,Тайваньская кухня positive
BHD#8,id_0,Taking Hot Dogs to the next level,Hot Dogs positive,Вывод хот-догов на новый уровень,Хот-доги positive
611117,id_4,Thanks Bloom's for a lovely trip.,Bloom's positive,"Спасибо, Блум, за прекрасную поездку.",Блума positive
1470334,id_2,"The bagels always warm, soft on the inside, crispy on the outside and enormous in size.",bagels positive,"Бублики всегда теплые, мягкие внутри, хрустящие снаружи и огромные по размеру.",рогалики positive
TFS#8,id_2,I do not think dinner in Manhattan should cost $400.00 where I am not swept off my feet.,dinner negative,"Я не думаю, что ужин в Манхэттене должен стоить 400 долларов, где меня не сбивают с ног.",обед negative
TFS#8,id_1,"The food was excellent as well as service, however, I left The Four Seasons very dissappointed.",food positive <sep> service positive <sep> The Four Seasons negative,"Еда была превосходной, как и обслуживание, однако я покинул Four Seasons очень разочарованным.",еда positive <sep> услуга positive <sep> Четыре сезона negative
BHD#4,id_5,Only complaint is the pricing--I believe it would be more reasonable to pay a dollar less on each item listed on the menu.,menu negative,"Единственная претензия - это цена - я считаю, что было бы разумнее платить на доллар меньше за каждый пункт, указанный в меню.",меню negative
485767,id_3,The brioche and lollies as party favors is a cute and sweet touch to a most memorable meal.,brioche and lollies positive,Булочки и леденцы в качестве сувениров на вечеринке - это милый и сладкий штрих к самой запоминающейся трапезе.,бриошь и леденцы positive
1335656,id_4,Although we were looking for regular lettuce and some walnuts the salads we got were great.,salads positive,"Хотя мы искали обычный салат и немного грецких орехов, салаты, которые мы получили, были отличными.",салаты positive
610611,id_0,"i've been to sapphire twice and both times the food was fine, if not good.",food positive,"Я был в сапфире дважды, и оба раза еда была хорошей, если не хорошей.",еда positive
1289424,id_4,The place's decor and hidden bathrooms made for a good laugh.,decor positive <sep> hidden bathrooms positive,Обстановка и скрытые ванные комнаты заставили вас посмеяться.,декор positive <sep> скрытые ванные комнаты positive
1611489,id_1,"Also, the sandwiches (nearing $7) didn't come with anything like chips or a side.",sandwiches negative,"Кроме того, в бутербродах (около 7 долларов) не было ничего вроде чипсов или гарнира.",бутерброды negative
1586174,id_6,the waitstaffs are nice though.,waitstaffs positive,Хотя официанты хороши.,официанты positive
1340075,id_0,Big Wong gets big Ups for a fine establishment.,Big Wong positive,Биг Вонг получает большие аплодисменты за прекрасное заведение.,Большой Вонг positive
1439875,id_1,"The place is small and intimate and you may feel a little crowded, but the service is excellent and it's great for friends out, a romantic date, or a special occassion.",service positive <sep> place negative <sep> place positive,"Место маленькое и уютное, и вы можете почувствовать себя немного переполненным, но обслуживание отличное, и оно отлично подходит для отдыха с друзьями, романтического свидания или особого случая.",услуга positive <sep> место negative <sep> место positive
1167434,id_1,first it took us a long time to find the place.,place negative,сначала мы долго искали это место.,место negative
CLF#4,id_10,This place...god where do i begin.,place negative,"Это место ... Боже, с чего мне начать.",место negative
NP#9,id_1,Mussles and calamari were superb Saturday evening.,Mussles positive <sep> calamari positive,В субботу вечером были великолепны моллюски и кальмары.,Mussles positive <sep> кальмары positive
1064477,id_2,The sushi seemed pretty fresh and was adequately proportioned.,sushi positive,Суши казались довольно свежими и соответствовали пропорциям.,суши positive
1053543,id_4,We went around 9:30 on a Friday and it had died down a bit by then so the service was great!,service positive,"Мы ехали около 9:30 в пятницу, и к тому времени он немного утих, так что обслуживание было отличным!",услуга positive
1004293,id_1,"We, there were four of us, arrived at noon - the place was empty - and the staff acted like we were imposing on them and they were very rude.",staff negative,"Нас было четверо, мы приехали в полдень - место было пусто - и сотрудники вели себя так, как будто мы им навязывали, и они были очень грубыми.",сотрудники negative
490565,id_1,"The wait staff is pleasant, fun, and for the most part gorgeous (in the wonderful aesthetic beautification way, not in that she's-way-cuter-than-me-that-b@#$* way).",wait staff positive,"Обслуживающий персонал приятный, веселый и по большей части великолепный (в прекрасном эстетическом плане украшения, а не в том смысле, что она-способ-симпатичнее-чем-я-та-б @",подождите персонал positive
1102681,id_0,"Once you step into Cosette, you're miraculously in a small, off-the-beaten path Parisian bistro.",Cosette positive,"Войдя в Козетту, вы чудесным образом окажетесь в небольшом уединенном месте парижского бистро.",Козетта positive
1138996,id_1,"We have been to this place many times, and always have great food, wine, and service.",food positive <sep> wine positive <sep> service positive,"Мы были здесь много раз, и у нас всегда была отличная еда, вино и обслуживание.",еда positive <sep> вино positive <sep> услуга positive
494850,id_1,"During the course of the past 3 months, the chef and staff changed and it was not for the better.",chef negative <sep> staff negative,"За последние 3 месяца поменялись повар и персонал, и это было не к лучшему.",повар negative <sep> сотрудники negative
1297844,id_2,The bagel was huge.,bagel positive,Бублик был огромным.,рогалик positive
1055910,id_2,Food-awesome.,Food positive,Еда потрясающая.,Еда positive
FF#10,id_8,"The waitress came to check in on us every few minutes, and began to clear the plates while half of us were still eating (a big pet peeve of mine that happens almost everywhere, so I try to ignore it).",waitress negative,"Официантка приходила проверять нас каждые несколько минут и начала убирать тарелки, пока половина из нас все еще ела (моя большая любимая мозоль, которая случается почти везде, поэтому я стараюсь игнорировать это).",официантка negative
1718513,id_1,"The pesto pizza was excellent, thin-crust pizza with a nice amount of spicy Italian cheese that I'd never heard of before.",pesto pizza positive <sep> spicy Italian cheese positive,"Пицца песто была превосходной, пицца на тонком тесте с большим количеством острого итальянского сыра, о котором я никогда раньше не слышал.",пицца песто positive <sep> острый итальянский сыр positive
1726427,id_1,"We are very particular about sushi and were both please with every choice which included: ceviche mix (special), crab dumplings, assorted sashimi, sushi and rolls, two types of sake, and the banana tempura.",sushi positive <sep> ceviche mix (special) positive <sep> crab dumplings positive <sep> assorted sashimi positive <sep> sushi positive <sep> rolls positive <sep> sake positive <sep> banana tempura positive,"Мы очень внимательно относимся к суши, и оба были довольны каждым выбором, который включал: смесь севиче (специальный), крабовые клецки, ассорти сашими, суши и роллы, два вида саке и банановую темпуру.",суши positive <sep> севиче микс (специальный) positive <sep> крабовые пельмени positive <sep> ассорти сашими positive <sep> суши positive <sep> роллы positive <sep> сакэ positive <sep> банановая темпура positive
BG#5,id_0,Great Indian food,Indian food positive,Отличная индийская еда,Индийская кухня positive
1457607,id_5,"However, I think Jeckll and Hydes t is one of those places that is fun to do once.",Jeckll and Hydes positive,"Тем не менее, я думаю, что Jeckll and Hydes t - одно из тех мест, где весело однажды побывать.",Джекл и Хайдс positive
TFS#11,id_5,This place survives on reputation alone.,place negative,Это место существует только благодаря репутации.,место negative
1615322,id_3,This restaurant is VEGETARIAN; there are NO MEAT dishes whatsoever.,dishes negative,Этот ресторан ВЕГЕТАРИАНСКИЙ; ,тарелки negative
1632929,id_4,"When my dessert came, there was a candle in it - not because anyone asked for one - but because the waiter must have seen me opening my birthday card and gift, and said he knew it was a special occassion of some sort.",waiter positive,"Когда пришел мой десерт, в нем была свеча - не потому, что кто-то просил ее, а потому, что официант, должно быть, видел, как я открывал поздравительную открытку и подарок, и сказал, что знал, что это особый случай.",официант positive
FF#3,id_19,"This is where it really really gets bad: the manager said, there is absolutely nothing we can do, it's a matter of taste that she didn't like it, and I cannot comp it.",manager negative,"Вот где действительно становится плохо: менеджер сказал, что мы абсолютно ничего не можем поделать, это дело вкуса, что ей это не понравилось, и я не могу это сопоставить.",менеджер negative
1660047,id_3,"After dinner the manager grabbed my boyfriend, asked him: Where are you from...maybe you dont know how things work in America...and in the end stormed away almost teareyed yelling that tips are the only thing they survive on.",manager negative,"После обеда менеджер схватил моего парня, спросил его: «Откуда ты? ... может ты не знаешь, как обстоят дела в Америке ...» и, в конце концов, унесся прочь, чуть не разозлившись, крича, что чаевые - единственное, на что они выживают.",менеджер negative
Y#9,id_5,The appetizers are also delicious!,appetizers positive,Закуски тоже очень вкусные!,закуски positive
TR#5,id_0,Restaurant with a view,view neutral,Ресторан с видом,Посмотреть neutral
EVPK#10,id_1,I was visiting New York City with a friend and we discovered this really warm and inviting restaurant.,restaurant positive,"Я был в Нью-Йорке с другом, и мы обнаружили этот очень теплый и гостеприимный ресторан.",ресторан positive
958809,id_1,I have to say I have never had a disapointing meal here.,meal positive,"Я должен сказать, что никогда не ел здесь разочаровывающей еды.",еда positive
1748813,id_2,I highly recommend the Sophia pizza.,Sophia pizza positive,"Очень рекомендую пиццу ""София"".",София пицца positive
1123262,id_2,The combination of super-fresh ingredients in the dishes are unusual but really delicious.,ingredients positive,"Сочетание супер-свежих ингредиентов в блюдах необычно, но действительно вкусно.",ингредиенты positive
626269,id_1,The best pad thai i've ever had.,pad thai positive,"Лучший тайский пад, который у меня когда-либо был.",тайская подушка positive
521916,id_2,Dessert is a joke...dont bother,Dessert negative,Десерт - это шутка ... не беспокойтесь,Десерт negative
1293334,id_2,"The have over 100 different beers to offer thier guest so that made my husband very happy and the food was delicious, if I must recommend a dish it must be the pumkin tortelini.",beers positive <sep> food positive <sep> pumkin tortelini positive,"У них есть более 100 различных сортов пива, чтобы предложить их гостю, так что мой муж очень обрадовался, а еда была восхитительной, если я должен порекомендовать блюдо, это должны быть тортелини из тыквы.",пиво positive <sep> еда positive <sep> тыквенный тортелини positive
ADLT#9,id_4,The wife had the risotto which was amazing.,risotto positive,У жены было восхитительное ризотто.,ризотто positive
1367358,id_1,The food is authentic Italian - delicious!,food positive,Еда настоящая итальянская - вкусно!,еда positive
1417496,id_2,The dining room is quietly elegant with no music to shout over -- how refreshing!,dining room positive,"Столовая тихая, элегантная, без музыки, чтобы кричать - как здорово!",столовая positive
709294,id_3,"The portion sizes here are huge, and the sushi is good.",portion positive <sep> sushi positive,"Размеры порций здесь огромные, а суши хорошие.",часть positive <sep> суши positive
1573534,id_0,First of all Dal Bukhara Rocks.,Dal Bukhara positive,Прежде всего Скалы Даль Бухара.,Даль Бухара positive
578016,id_0,I have never had cheescake like this.,cheescake positive,У меня никогда не было такого чизкейка.,чизкейк positive
519425,id_1,The baked clams octopus we shared as appetizers were the best we've ever had!!,baked clams octopus positive,"Запеченные осьминоги из моллюсков, которые мы разделили в качестве закусок, были лучшими, что мы когда-либо пробовали !!",запеченный осьминог из моллюсков positive
FF#3,id_10,"At this point, the waitress comes over and asks us if everything was okay, I was literally so shocked that I was speechless and didn't say anything, and guess what, the waitress WALKED away.",waitress negative,"В этот момент подходит официантка и спрашивает нас, все ли в порядке, я был буквально так шокирован, что потерял дар речи и ничего не сказал, и знаете что, официантка УШЛА.",официантка negative
1615322,id_2,They have authentic Indian at amazin prices.,Indian positive,У них есть подлинная индийская кухня по удивительным ценам.,Индийский positive
1074868,id_3,"In the evening, this place attracted a well dressed, with it, NY crowd.",crowd positive,Вечером сюда съехалась хорошо одетая нью-йоркская толпа.,толпа людей positive
509227,id_3,"Rao is a good restaurant, but it's nothing special.",Rao neutral,"Rao - хороший ресторан, но в нем нет ничего особенного.",Рао neutral
1723658,id_2,"The dishes offered were unique, very tasty and fresh from the lamb sausages, sardines with biscuits, large whole shrimp to the amazing pistachio ice cream (the best and freshest I've ever had).",dishes positive <sep> lamb sausages positive <sep> sardines with biscuits positive <sep> large whole shrimp positive <sep> pistachio ice cream positive,"Предлагаемые блюда были уникальными, очень вкусными и свежими, от колбасок из баранины, сардин с печеньем, больших целых креветок до восхитительного фисташкового мороженого (лучшего и самого свежего, что я когда-либо пробовал).",тарелки positive <sep> колбаски из баранины positive <sep> сардины с печеньем positive <sep> большие целые креветки positive <sep> фисташковое мороженое positive
632121,id_1,The jukebox plays everything from Italian Opera to The Strokes.,jukebox positive,"Музыкальный автомат играет все, от итальянской оперы до The Strokes.",музыкальный автомат positive
1090587,id_2,Add to that great service and great food at a reasonable price and you have yourself the beginning of a great evening.,service positive <sep> food positive,"Добавьте к этому отличный сервис и отличную еду по разумной цене, и у вас будет начало отличного вечера.",услуга positive <sep> еда positive
470488,id_5,"The fish was adequate, but inexpertly sliced.",fish negative,"Рыба была адекватной, но неумело нарезанной.",рыба negative
CLF#3,id_21,We asked for sides which the waiter than admitted that he forgot to put in that part of our order.,waiter negative,"Мы спросили стороны, которые официант, чем признал, что он забыл положить в эту часть нашего заказа.",официант negative
1471273,id_3,Prices too high for this cramped and unappealing resturant.,resturant negative,Цены слишком высоки для этого тесного и непривлекательного ресторана.,ресторан negative
TFS#5,id_17,Bison was quite excellent however.,Bison positive,Однако Бизон был очень хорош.,Бизон positive
929329,id_3,"Interesting selection, good wines, service fine, fun decor.",wines positive <sep> service positive <sep> decor positive <sep> selection positive,"Интересный выбор, хорошие вина, прекрасное обслуживание, веселый декор.",вина positive <sep> услуга positive <sep> декор positive <sep> отбор positive
404464,id_3,I expected quite a bit more from such an expensive menu.,menu negative,От такого дорогого меню я ожидал большего.,меню negative
1649025,id_1,"I recommend the jelly fish, drunken chicken and the soupy dumplings, certainly the stir fry blue crab.",jelly fish positive <sep> drunken chicken positive <sep> soupy dumplings positive <sep> stir fry blue crab positive,"Я рекомендую медузу, пьяную курицу и суповые клецки, и, конечно же, жареный синий краб.",медуза positive <sep> пьяный цыпленок positive <sep> суповые пельмени positive <sep> жареный синий краб positive
1477631,id_2,Thius is a must for anyone who loves Shabu-Shabu.,Shabu-Shabu positive,"Тиус является обязательным условием для всех, кто любит шабу-шабу.",Шабу шабу positive
1055910,id_1,THe perfect spot.,spot positive,Идеальное место.,"пятно, место positive"
Y#3,id_0,Best. Sushi. Ever.,Sushi positive,Лучший. ,Суши positive
1623276,id_3,Not a great place for family or general dining.,place negative,Не лучшее место для семейного ужина или обычного ужина.,место negative
565344,id_0,I recently tried Suan and I thought that it was great.,Suan positive,"Я недавно попробовал Суан и подумал, что это здорово.",Суан positive
1175958,id_1,"Try the crunchy tuna, it is to die for.",crunchy tuna positive,"Попробуйте хрустящего тунца, за него стоит умереть.",хрустящий тунец positive
TR#2,id_5,"We thought the dessert would be better, Wrong!",dessert negative,"Мы думали, что десерт будет лучше, Неправильно!",Десерт negative
1664346,id_2,I would highly recommend this place!,place positive,Я очень рекомендую это место!,место positive
1710746,id_6,I had a huge pastrami sandwich on a roll.,pastrami sandwich on a roll neutral,У меня был огромный бутерброд с пастрами в булочке.,бутерброд с пастрами на рулетах neutral
1016296,id_3,"Food was okay, nothing great.",Food neutral,"Еда была в порядке, ничего особенного.",Еда neutral
BHD#4,id_3,"The hot dogs are top notch, and they're Slamwich is amazing!",hot dogs positive <sep> Slamwich positive,"Хот-доги на высшем уровне, и они потрясающие!",хот-доги positive <sep> Slamwich positive
1352948,id_3,And evaluated on those terms Pastis is simply wonderful.,Pastis positive,И в таких условиях Pastis просто великолепен.,Пастис positive
1398844,id_4,Service is not what one would expect from a joint in this price category.,Service negative,"Сервис не такой, какой можно было бы ожидать от отеля этой ценовой категории.",Услуга negative
1293334,id_1,"My husband and I thougt it would be great to go to the Jekyll and Hyde Pub for our anniversary, and to our surprise it was fantastic.",Jekyll and Hyde Pub positive,"Мы с мужем думали, что было бы здорово пойти в паб «Джекилл и Гайд» на нашу годовщину, и, к нашему удивлению, это было фантастически.",Паб Джекил и Гайд positive
1707741,id_1,The buffet had a nice selection.,buffet positive,У буфета был хороший выбор.,буфет positive
657129,id_4,"Ask for Usha, the nicest bartender in manhattan.",Usha positive,"Спросите Ушу, самого красивого бармена на Манхэттене.",Уша positive
1347423,id_0,I recently went to this restaurant with some co-workers for lunch and had an amazing time.,restaurant positive,Я недавно ходил в этот ресторан с коллегами пообедать и замечательно провел время.,ресторан positive
RL#3,id_3,"its just a fun place to go, not a five star restaraunt.",restaraunt neutral,"это просто интересное место, а не пятизвездочный ресторан.",ресторан neutral
1671113,id_0,I have been to Casimir over 5 times and I have always had a great time there.,Casimir positive,Я был у Казимира более 5 раз и всегда прекрасно проводил там время.,Казимир positive
1632929,id_6,I highly recommend the restaurant based on our experience last night.,restaurant positive,"Я очень рекомендую ресторан, основываясь на нашем опыте прошлой ночи.",ресторан positive
1014458,id_1,Saul is the best restaurant on Smith Street and in Brooklyn.,Saul positive,Saul - лучший ресторан на Смит-стрит и в Бруклине.,Саул positive
P#9,id_4,"the spinach is fresh, definately not frozen...",spinach positive,"шпинат свежий, точно не замороженный ...",шпинат positive
1470286,id_0,"Whenever you need a Sushi fix, Mizu will be there with quality fish and great service.",fish positive <sep> service positive,"Всякий раз, когда вам понадобится приготовление суши, Mizu будет рядом с качественной рыбой и отличным обслуживанием.",рыба positive <sep> услуга positive
1090587,id_1,If you've ever been along the river in Weehawken you have an idea of the top of view the chart house has to offer.,view positive,"Если вы когда-либо были на берегу реки в Уихокене, вы знаете, что может предложить картовый дом с высоты птичьего полета.",Посмотреть positive
1496205,id_5,"The service is ok, some of the people didn't get what they asked for.",service neutral,"Сервис в порядке, некоторые люди не получили то, что просили.",услуга neutral
CLF#4,id_3,If I could give 0 stars I would do so for this place.,place negative,"Если бы я мог поставить 0 звезд, я бы поставил это для этого места.",место negative
NP#9,id_0,Best meal in a long time!,meal positive,Лучшая еда за долгое время!,еда positive
624715,id_1,Authentic Pakistani food.,Pakistani food positive,Настоящая пакистанская еда.,Пакистанская еда positive
CLF#3,id_23,I would not expect this for a $55 dinner.,dinner negative,Я не ожидал этого от ужина за 55 долларов.,обед negative
1496707,id_1,I had the best ravioli ever.,ravioli positive,У меня были самые лучшие равиоли.,равиоли positive
1572033,id_0,"Don't dine at Tamarind for the vegetarian dishes, they are simply not up to par with the non-veg selections.",vegetarian dishes negative <sep> non-veg selections positive,"Не обедайте в Tamarind с вегетарианскими блюдами, они просто не соответствуют невегетарианским блюдам.",вегетарианские блюда negative <sep> невегетарианские блюда positive
BHD#6,id_0,great hot dogs..,hot dogs positive,отличные хот-доги ..,хот-доги positive
Y#5,id_5,I was looking for banana tempura for dessert and they dont have.,dessert negative,"Я искал банановую темпуру на десерт, а у них нет.",Десерт negative
541532,id_1,Service was very prompt but slightly rushed.,Service positive <sep> Service negative,"Обслуживание было очень быстрым, но немного поспешным.",Услуга positive <sep> Услуга negative
EVPK#4,id_2,A quintessential slice of NYC pizza.,slice of NYC pizza neutral,Типичный кусок пиццы Нью-Йорка.,кусок пиццы Нью-Йорка neutral
NP#3,id_1,Subtle food and service,food positive <sep> service positive,Изысканная еда и сервис,еда positive <sep> услуга positive
ADLT#6,id_3,"While finishing our meals which included a high-end bottle of wine, our son's fiance joined us for a glass of wine and dessert.",bottle of wine positive,"Закончив нашу трапезу, в которую входила бутылка элитного вина, жених нашего сына присоединился к нам, чтобы выпить бокал вина и десерт.",бутылка вина positive
NP#9,id_2,I had the Lamb special which was perfect.,Lamb special positive,"У меня был особенный ягненок, который был идеальным.",Баранина особенная positive
1125006,id_1,Best Pastrami I ever had and great portion without being ridiculous.,Pastrami positive <sep> portion positive,"Лучшая пастрами, которую я когда-либо ел, и отличная порция, но это не смешно.",Пастрами positive <sep> часть positive
CLF#1,id_0,A beautifully designed dreamy Egyptian restaurant that gets sceney at night.,Egyptian restaurant positive,"Красиво оформленный мечтательный египетский ресторан, в котором по вечерам устраивают пейзажи.",Египетский ресторан positive
1496707,id_2,The wine the service was very good too.,wine positive <sep> service positive,"Вино, обслуживание тоже было очень хорошим.",вино positive <sep> услуга positive
624715,id_3,Don't waste money on decor.,decor neutral,Не тратьте деньги на декор.,декор neutral
1300636,id_0,This was my frist time at Cafe St. Bart's and I must say how delicous the food and the service was.,food positive <sep> service positive,"Это был мой первый визит в Cafe St. Bart's, и я должен сказать, насколько восхитительны еда и обслуживание.",еда positive <sep> услуга positive
1230993,id_2,Our server was very helpful and friendly.,server positive,Наш сервер был очень полезным и дружелюбным.,сервер positive
1335154,id_1,"Great vibe, lots of people.",vibe positive,"Отличная атмосфера, много людей.",атмосфера positive
P#10,id_0,Gross food – Wow-,food negative,Полная еда - Вау-,еда negative
496132,id_3,The food is excellent!,food positive,Еда отличная!,еда positive
1413697,id_3,I highly recommend to anyone to give this place a try.,place positive,Я настоятельно рекомендую всем попробовать это место.,место positive
507755,id_1,The fried dumplings are GREAT!,fried dumplings positive,Жареные пельмени ОТЛИЧНЫЕ!,жареные пельмени positive
CLF#3,id_11,The place is beautiful!,place positive,Место красивое!,место positive
1041457,id_4,I had never had Edamame pureed before but I thought it was innovative and tasty (could've used a bit more salt).,Edamame pureed positive,"Я никогда раньше не пробовал пюре из Эдамаме, но я подумал, что это было новаторски и вкусно (можно было добавить немного больше соли).",Эдамаме пюре positive
1303984,id_0,This restaurant was way overhyped.,restaurant negative,Этот ресторан был сильно разрекламирован.,ресторан negative
1748813,id_0,I stumbled upon this great pizzeria as I explored my new neighborhood.,pizzeria positive,"Я наткнулся на эту отличную пиццерию, исследуя свой новый район.",пиццерия positive
1126814,id_3,Decent wine at reasonable prices.,wine neutral <sep> wine positive,Достойное вино по разумным ценам.,вино neutral <sep> вино positive
P#7,id_4,"Our waitress wasn't mean, but not especially warm or attentive either.",waitress neutral,"Наша официантка была не скупой, но и не особенно теплой и внимательной.",официантка neutral
397331,id_0,Mizu is the Japenese find in Grammercy.,Mizu positive,Мидзу - японская находка в Грэммерси.,Мидзу positive
1189674,id_0,First went here to enjoy their garden terrace.,garden terrace positive,"Сначала пошли сюда, чтобы насладиться своей садовой террасой.",садовая терраса positive
1286916,id_4,You cannot go wrong at the Red Eye Grill.,Red Eye Grill positive,Вы не ошибетесь в Red Eye Grill.,Красный Глаз Гриль positive
447697,id_0,Great sushi experience.,sushi positive,Отличный опыт суши.,суши positive
CLF#5,id_3,The have a great cocktail with Citrus Vodka and lemon and lime juice and mint leaves that is to die for!,cocktail with Citrus Vodka and lemon and lime juice and mint leaves positive,"У вас есть отличный коктейль с цитрусовой водкой, соком лимона и лайма и листьями мяты, за которые стоит умереть!","коктейль с цитрусовой водкой, соком лимона и лайма и листьями мяты positive"
1275154,id_4,"He served me an Uni Hand roll, which I never had before, and let me tell you...IT WAS HEAVEN!",Uni Hand roll positive,"Он подал мне рулет Uni Hand, которого у меня никогда не было раньше, и позвольте мне сказать вам ... ЭТО БЫЛО НЕБО!",Рулон Uni Hand roll positive
DBG#2,id_3,I have never been so disgusted by both food an service.,food negative <sep> service negative,Я никогда не испытывал такого отвращения к еде и обслуживанию.,еда negative <sep> услуга negative
P#10,id_9,"Oh, and I never write reviews--I just was so moved by how bad this place was, I felt it was my duty to spread the word.",place negative,"О, и я никогда не пишу обзоров - я был так тронут тем, насколько плохим было это место, я чувствовал, что это мой долг - распространить информацию.",место negative
1661757,id_4,I would definitely recommend SEA if you like thai cuisine!,thai cuisine positive,"Я определенно рекомендую SEA, если вам нравится тайская кухня!",тайская кухня positive
1353599,id_2,My friend got the mushroom pizza which tasted better.,mushroom pizza positive,"Мой друг купил пиццу с грибами, которая была вкуснее.",грибная пицца positive
1572027,id_3,I ate here a week ago and found most dishes average at best and too expensive.,dishes negative,"Я ел здесь неделю назад и обнаружил, что большинство блюд в лучшем случае средние и слишком дорогие.",тарелки negative
PP#9,id_1,I think the pizza is so overrated and was under cooked.,pizza negative,"Я думаю, что пицца настолько переоценена и была недостаточно приготовлена.",пицца negative
1727363,id_2,An excellent service,service positive,Отличный сервис,услуга positive
1543345,id_1,Who has room for Cheesesticks with the best pizza in NYC!,pizza positive,У кого есть место для сырных палочек с лучшей пиццей в Нью-Йорке!,пицца positive
Z#7,id_3,This place is not inviting and the food is totally weird.,place negative <sep> food negative,"Это невзрачное место, и еда совершенно странная.",место negative <sep> еда negative
461928,id_0,This tiny Williamsburg spot is always pleasantly surprising.,Williamsburg spot positive,Это крохотное местечко Вильямсбург всегда приятно удивляет.,Пятно Вильямсбурга positive
Z#3,id_1,"The space kind of feels like an Alice in Wonderland setting, without it trying to be that.",space negative,"Пространство похоже на сеттинг Алисы в Стране чудес, без каких-либо попыток.",Космос negative
1572033,id_5,Try the sea bass.,sea bass positive,Попробуйте морского окуня.,морской окунь positive
TR#1,id_1,The staff is very good.,staff positive,Персонал очень хороший.,сотрудники positive
