review_id,sentences_ids,sentences_texts,sentences_opinions
2135,1226,you can actually get 2 salads worth if u take it home and add it to some lettuce!,salads negative <sep> lettuce neutral
847,2317,I started out with a Bombay beer which was big enough for two.,Bombay beer positive
1400,472,"After complaining about the chicken dish, the manager came over to tell us that, no one had ever complained before, and that we just didn't know what the dish was supposed to taste like.",chicken dish negative <sep> manager negative <sep> dish neutral
2877,3043,We usually just get some of the dinner specials and they are very reasonably priced and very tasty.,dinner specials positive <sep> priced positive
646,833,Metrazur has a beautiful spot overlooking the main terminal.,spot positive
2327,3579,I got an excellent piece of cheesecake and we had several other nice pastries.,cheesecake positive <sep> pastries positive
533,2397,I have been to spice three times- twice during lunch and once at dinner.,lunch neutral <sep> dinner neutral
730,878,"So if you want a nice, enjoyable meal at Montparnasse, go early for the pre-theater prix-fixe.",meal positive <sep> pre-theater prix-fixe positive
569,3024,"The first time the sushi was outstanding, the second time it was a little bland.",sushi conflict
2716,1207,Get the tuna of gari.,tuna positive
1250,2582,"NO more reservations, expensive tips and annoying stuff.",reservations positive <sep> tips positive <sep> stuff positive
1559,1470,But the pizza is way to expensive.,pizza negative
511,1055,Great bagels made the old-fashioned way.,bagels positive
2365,2909,skip dessert.,dessert negative
2040,2436,"Delicate spices, onions, eggs and a kick-ass roti.",spices positive <sep> onions positive <sep> eggs positive <sep> roti positive
2269,676,"The flavors are very fresh and pretty inobtrusive, nothing flashy.",flavors positive
2043,3137,"Also, if you don't want to sit at a certain table, you don't have to!",table positive
116,1383,I also ordered for delivery and the restaurant forgot half the order.,delivery negative <sep> order negative
2100,2555,"Service is friendly, prices are good - delivery time was a little slow, but for the way this pizza tastes, I'm willing to overlook it.",Service positive <sep> prices positive <sep> delivery time negative <sep> pizza positive
1923,379,Acceptable prices.,prices positive
790,710,"It's not mind-blowing, but to me, thai food never is and never will be.",thai food neutral
13,2200,The design and atmosphere is just as good.,design positive <sep> atmosphere positive
1062,857,I have never better enjoyed humble root vegetables or a mushroom consomme - and this chef accomplishes without fats.,root vegetables positive <sep> mushroom consomme positive <sep> chef positive
1801,1722,"The wait staff is pleasant, fun, and for the most part gorgeous (in the wonderful aesthetic beautification way, not in that she's-way-cuter-than-me-that-b@#$* way).",wait staff positive
798,590,Nicky the Nose at the bar is a treat.,bar neutral
2886,1627,"Volare virgins or weekly regulars, everyone gets treated the same and you can't ask for more than that when the service is this friendly.",service positive
1635,3505,"When he's not making authentic Neapolitan pizza in the open brick oven or lightly frying zucchini blossoms, he's visiting the regulars (a growing legion) and checking on newcomers.",Neapolitan pizza positive <sep> zucchini blossoms positive
136,439,Some baby pizzas get their wish.,baby pizzas neutral
1765,2697,The quail was fantastic and unique and the pastas were full of flavor.,quail positive <sep> pastas positive <sep> flavor positive
2688,3638,"We figured we never had Argentinian Pizza before so we grabbed our lunch there, sharing a large Pelligrino, a pizza of two of their specials, one was goat cheese the other blue cheese, and both were excellent.",Argentinian Pizza neutral <sep> lunch neutral <sep> Pelligrino positive <sep> pizza positive <sep> goat cheese positive <sep> blue cheese positive
2369,1795,It was like the servers forgot that they actually worked there and instead wanted to hang out and be cool.,servers negative
104,598,"The atmosphere is unheralded, the service impecible, and the food magnificant.",atmosphere positive <sep> service positive <sep> food positive
1710,921,The place was nice and calm.,place positive
2108,3606,The pizza was really good.,pizza positive
2879,3677,The wine and cheese plate are plentiful and can't wait to try the fondue or table grilling.,wine positive <sep> cheese positive <sep> fondue positive <sep> table grilling positive
2606,1782,Taxan delicious!,Taxan positive
663,2152,The bagels are fabulous.,bagels positive
2012,2638,We could have made a meal of the yummy dumplings from the dumpling menu.,dumplings positive <sep> meal positive <sep> dumpling menu positive
2668,3341,"During the course of the past 3 months, the chef and staff changed and it was not for the better.",chef negative <sep> staff negative
1536,1081,"Only complaint would be that at an average cost of $12-$15 per meal, I'd like not to have to worry about finding a seat!",cost negative <sep> meal neutral <sep> seat negative
331,298,I've been here 3 times for lunch and it is one of my favorites in the city.,lunch neutral
520,2449,The Waitstaff were very nice and suggested swordfish for my husband he enjoyed his meal.,Waitstaff positive <sep> swordfish positive <sep> meal positive
1237,699,The wine list is interesting and has many good values.,wine list positive
769,628,The server was really cool and served us our food and drinks with a smile.,server positive <sep> food neutral <sep> drinks neutral <sep> served positive
1902,3220,Here's to the fake fish tanks too...,fish tanks negative
2587,188,"Over time, the food quality has decreased substantially, it is a lot less crowded than it used to, and the service must definitely be part of the reason.",food quality negative <sep> service negative
1871,303,"I have been here a few times for dinner, once for brunch and twice for lunch.",dinner neutral <sep> brunch neutral <sep> lunch neutral
830,3018,"Oh, don't even let me start with how expensive the bills were!",bills negative
2902,2516,"This is the only Thai place I go too in NYC, it's wonderful, and live relaxed Jazz on certain nights.",Jazz positive
1016,2791,"The porcini mushroom pasta special was tasteless, so was the seafood tagliatelle.",porcini mushroom pasta special negative <sep> seafood tagliatelle negative
1373,3661,We walked in on a Wednesday night and were seated promptly.,seated positive
665,3319,Although they do the typical what kind of water would you like questions the service was good and overall very relaxing to place to eat.,service positive <sep> place positive <sep> water neutral
2736,474,"Save your money and don't waste your calories, go to Margharita's on Washington Street instead, they have amazing food and the BEST service.",food positive <sep> service positive
1311,2267,"Good, dark atmosphere and the music is a nice touch.",atmosphere positive <sep> music positive
2799,2573,Although we were looking for regular lettuce and some walnuts the salads we got were great.,salads positive <sep> lettuce neutral <sep> walnuts neutral
560,3322,He offers subpar service and has no personality.,service negative
2440,3019,My husband and I have been there a couple of times and each time we sat at the sushi bar (chef Yoshi) and ordered everything ala carte.,sushi bar neutral <sep> chef neutral <sep> ala carte neutral
439,1828,"He not only makes his own homemade mozzarella, but every pie is ultra fresh.",mozzarella positive <sep> pie positive
1289,2064,we split a tasty vegetable samosa and the malai tikka wrap.,vegetable samosa positive <sep> malai tikka wrap positive
2322,1419,"The Thali was small, thoroughly unremarkable, and $14.95.",Thali negative
1346,2413,"An excellent alternative to fast food joints and ordering in but, the food was slightly disappointing.",fast food negative <sep> food negative
928,1161,"Great bar, most gorgeous bartenders you've ever seen (specifically the blond lady).",bar positive <sep> bartenders positive
1118,3157,Try the olive cream cheese or the lox spread on a whole wheat everything bagel.,olive cream cheese positive <sep> lox spread positive <sep> bagel neutral
1260,1324,A must for all the Dosa lovers.,Dosa positive
2381,1460,"The decor is nice, but more casual than fine dining.",decor conflict
2213,3635,We would like to thank Marcelo and Grace for a wonderful dining experience!!!,dining positive
742,2077,very good breads as well.,breads positive
2484,2989,We didn't get drink refills and she didn't even offer us the option of dessert.,drink refills negative <sep> dessert neutral
207,2988,"Last time I went here, the waitress didn't come back after taking our order.",waitress negative
28,565,"I asked for seltzer with lime, no ice.",seltzer with lime neutral
694,1013,By far this is the only chinese desserts place I know in NY or anywhere close in the Northeastern America that serves desserts with frog jelly in a couple of varieties and pig feet ginger simmered in black vinegar.,pig feet ginger simmered in black vinegar positive <sep> desserts with frog jelly positive
2986,2794,They should have called it mascarpone with chocolate chips-good but a far cry from what the name implies.,mascarpone with chocolate chip conflict
1586,2247,In summer-eat outside on a terrace (another great feature of Suan)!!!,terrace positive
2858,1733,Decor is charming.,Decor positive
748,2439,This is a wonderful place on all stand points especially value ofr money.,value ofr money positive
1583,1910,"The food is expensive, but worth every bite.",food conflict
2659,2945,"While the room is not particularly comfortable, once you're seated you'll forget about everything except what's on your plate.",room negative <sep> plate positive
1389,708,"This place has the best interior I have seen anywhere in the northside of W'burg, and will impress whoever you bring there.",interior positive <sep> place positive
2281,3167,"Their bagels are fine, but they are a little overcooked, and not really a 'special' bagel experience.",bagels conflict <sep> bagel neutral
1124,408,The rice to fish ration was also good--they didn't try to overpack the rice.,rice to fish ration positive <sep> rice positive
1303,612,great place to go for a drink too because they have 100 kinds of beer.,kinds of beer positive <sep> drink neutral
2089,1459,"The eggplant parmesan is also great, and my friend who grew up in Manhattan claims that no one serves a better baked ziti with meatsauce.",eggplant parmesan positive <sep> baked ziti with meatsauce positive <sep> serves positive
2207,1900,Had a late night dinner on a Saturday night.,dinner neutral
1074,1287,I live in the neighborhood and my friends meet me down here not only for the bar scene but also the promise of The Pizza Place at 3am.,bar scene positive
1407,3649,Bartender was unable to tear himself away from friends at bar.,Bartender negative <sep> bar neutral
2985,3463,"I don't know about you guys, but when I go somewhere to eat I go for the food not for the atmosphere.",food neutral <sep> atmosphere neutral
2016,2753,"If you don't mind pre-sliced low quality fish, unfriendly staff and a sushi chef that looks like he is miserable then this is your place.",fish negative <sep> staff negative <sep> sushi chef negative
165,2059,and yes Dal Bukhara is so dam good and so are all the kababs.,kababs positive <sep> Dal Bukhara positive
2636,2263,We went around 9:30 on a Friday and it had died down a bit by then so the service was great!,service positive
1203,2220,I was with a party of 7 (close but not next the the front doors) and we were eating with our coats on.,front doors neutral
1669,3304,My boyfriend had the New England Chowder it was good but I think the award should go to the Lobster Bisque.,New England Chowder positive <sep> Lobster Bisque positive
1487,2969,"Bill a little high, but worth it.",Bill conflict
257,1535,"They might be all business at the counter when you give your order, but their food says I love you.",food positive <sep> counter negative
2085,2011,We were disappointed with the pre-fixe menu of only 2 choices per course (other restaurants offer 3 choices) and ended up ordering a la carte.,pre-fixe menu negative <sep> choices per course neutral <sep> ordering a la carte negative
1392,3470,"And forget what you read under me, the atmosphere isn't that bad either.",atmosphere neutral
2007,834,A bit breezy up there on the mezzanine from the wind coming from the tracks.,mezzanine negative
546,2627,"The ambience was nice, but service wasn't so great.",ambience positive <sep> service negative
582,1989,"The second you walk through the heavy vault like door, with people anticipating your arrival you get the sense that you are going to have the dining ride of a lifetime.",door neutral
1711,532,Cheese plate is a varied delight and great bargain at $10.,Cheese plate positive
802,109,"I haven't eat a lamb chop as delicious as that,the salads are really nice dressed with lemon and extra virgnin olive oil.",lamb chop positive <sep> salads positive <sep> lemon positive <sep> extra virgnin olive oil positive
2014,3377,"Then, get ripped on free box wine.",box wine positive
629,201,"Anyway, the food is good, the price is right and they have a decent wine list.",food positive <sep> price positive <sep> wine list positive
968,2444,The secret is the lunch menu which offers a complimentary appetizer with every entree ordered.,lunch menu positive <sep> appetizer positive <sep> entree positive
1077,1094,The food is amazing!!!!,food positive
2319,3603,I have eaten a lot of pizza here.,pizza neutral
1170,513,"Told us to sit anywhere, and when we sat he said the table was reserved.",table negative
1694,2496,"You rarely have to wait for a seat and the currys (masaman, green, red) are full of flavor and come super spicy if you ask for it.","seat positive <sep> currys (masaman, green, red) positive <sep> flavor positive"
432,1188,"The food is great, service is ok.",food positive <sep> service neutral
2745,2686,"The place is small and intimate and you may feel a little crowded, but the service is excellent and it's great for friends out, a romantic date, or a special occassion.",service positive <sep> place negative
1291,626,We were walking around the village and went into this place just for some drinks.,drinks neutral
1202,1509,"still stay away, the table next to us walked out after my table and aanother were serves eventhough they were there much longer...",serves negative
2846,2807,This place is the most Japanese it can ever get.,place positive
2629,2261,"Their sake list was extensive, but we were looking for Purple Haze, which wasn't listed but made for us upon request!",sake list positive <sep> Purple Haze conflict
2893,1558,"While this can hardly be called a restaurant, it is possibly the best deal in Manhatten: $4 for a plate heaped with rice and 2-3 entrees.",rice positive <sep> entrees positive
1184,3667,"But when you are seated the waitresses are great, they explain everything on the menu, and the price of the food is really cheap for the service you get.",waitresses positive <sep> price positive <sep> service positive <sep> menu neutral <sep> food neutral
2520,1756,The price very reasonable.,price positive
82,3273,Not too crazy about their sake martini.,sake martini negative
2600,2856,"Despite the fact that the space is large, they've overcrowded the floor with tables.",space positive <sep> tables negative
781,1868,"My husband had the mesclun, salmon, and ice cream and he enjoyed all 3 courses.",mesclun positive <sep> salmon positive <sep> ice cream positive <sep> courses positive
943,1021,I usually go there later at night when I get off work so I don't have to deal with crowds or lines.,lines negative <sep> crowds negative
2878,41,Horrible food and Horrible service.,food negative <sep> service negative
1898,1675,"For the quality of food, a little too expensive.",quality of food negative
1521,2079,"The staff was accomodating, the food was absolutely delicious and the place is lovely.",staff positive <sep> food positive <sep> place positive
2641,3247,"My wife and I also enjoyed the spinach, the Shanghai low mein, and other attractions.",spinach positive <sep> Shanghai low mein positive
1821,2871,"Leon is an East Village gem: casual but hip, with well prepared basic French bistro fare, good specials, a warm and lively atmosphere.",specials positive <sep> atmosphere positive <sep> French bistro fare positive
394,3255,One of the earlier people commenting on the restaurant did not get the that some experimenting is going on with the menu in a positive way.,menu positive
153,173,"Food is usually very good, though ocasionally I wondered about freshmess of raw vegatables in side orders.",Food conflict <sep> raw vegatables negative
2673,346,This place is not worth the prices.,prices negative
2669,722,"I like the ambience, it's very dark and original.",ambience positive
289,2158,Ess-A-Bagel (either by Sty-town or midtown) is by far the best bagel in NY.,bagel positive
2690,3088,The 'kamasutra' and 'bombay cosmopolitan' are excellent and will have you tipsy in no time.,kamasutra positive <sep> bombay cosmopolitan positive
955,3378,Tell them Herky sent you and get a free confused look from the waiter.,waiter negative
1891,1482,"The plain slice is great and if you get toppings, the whole slice is topped with them, not sparsely sprinkled on like some places.",plain slice positive <sep> toppings positive
134,2033,"If you love wine and cheese and delicious french fare, you'll love Artisanal!",wine positive <sep> french fare positive <sep> cheese positive
764,1702,The food is reliable and the price is moderate.,food positive <sep> price neutral
633,3631,This place has many different styles of pizza and they are all amazing.,styles of pizza positive
2263,3580,"I would recommend Roxy's for that, but not for their food.",food negative
2362,1723,"The food is yummy, especially their cooked-to-perfection mussels in spicy tomato sauce and their shoestring crispy fries.",food positive <sep> mussels in spicy tomato sauce positive <sep> fries positive
2640,1195,The sushi is average and the prices are anything but.,sushi neutral <sep> prices neutral
144,1549,Lahore is a great place to duck into late-night when you need some really tasty food on the cheap -- you'll likely have trouble finishing the amount of food you get for FOUR DOLLARS.,food positive <sep> food positive
63,2783,This is a consistently great place to dine for lunch or dinner.,lunch neutral <sep> dinner neutral <sep> dine positive
2595,1639,"The wine list isn't great, and the desserts are shipped in from Bruno's down the street, which is not as good as it used to be.",wine list negative <sep> desserts negative
2360,1288,The owners and employees are friendly and their pizza is fantastic.,owners positive <sep> employees positive <sep> pizza positive
899,3332,"However, in the summer of 2003, it seems the management has changed and the great big door has been replaced for a glass front ridding itself of the dark romantic getup.",management neutral <sep> door positive <sep> glass front negative
2376,1519,"The staff is excellent, specjal: that girl behind the bar, european chic.",staff positive <sep> bar neutral
1974,799,"The food was just OK, I would never go back.",food neutral
1438,2702,"Guacamole+shrimp appetizer was really great, we both had the filet, very good, didn't much like the frites that came with, but the filet was so good, neither of us cared.",Guacamole+shrimp appetizer positive <sep> filet positive <sep> frites negative <sep> filet positive
430,2445,The bill is approximately $25 for 2 at lunch without drinks.,bill neutral <sep> lunch neutral <sep> drinks neutral
2530,71,THe Pizza and wine were excellent-the service too--but what really MADE this place was the backyard dining area.,Pizza positive <sep> wine positive <sep> service positive <sep> backyard dining area positive
3009,564,We were told that they were booked solid and no other table was available.,table negative
555,1994,I love and I know gourmet food by excellence!,gourmet food positive
950,3409,"But after last night, Spice Grill is the only place I'm eating indian cuisine.",indian cuisine positive
2752,1162,"Good atmosphere, combination of all the hottest music dress code is relatively strict except on Fridays.",atmosphere positive <sep> music positive <sep> dress cod negative
397,318,The atmosphere is great if your looking for a laid back scene and an inexpensive way to spend a weekend afternoon.,atmosphere positive
2487,1966,"If you can handle that, it's a great place for a business dinner, fun with friends or simply a table for 2.",business dinner positive <sep> table positive
2248,471,"The chicken parm was edible but had canned tomato sauce and boxed pasta and the chicken with portobello mushrooms consisted of dry, inedible chicken with terrible sauce.",chicken parm conflict <sep> chicken with portobello mushrooms negative <sep> chicken negative <sep> tomato sauce negative <sep> pasta negative <sep> sauce negative
187,2907,"service is friendly, and never had a problem walking in and getting a table.",service positive <sep> getting a table positive
2764,2109,"The sushi has been from average to below average, the wait service has always been sub-par the atmosphere goes from nice to really irritating (if you sit in the area beyond the kitchen, the acousitcs are horrid, everything echoes is extremely loud).",sushi negative <sep> wait service negative <sep> atmosphere conflict <sep> area negative
2009,237,"I recommend the jelly fish, drunken chicken and the soupy dumplings, certainly the stir fry blue crab.",jelly fish positive <sep> drunken chicken positive <sep> soupy dumplings positive <sep> stir fry blue crab positive
1159,3643,"Always a nice crowd, but never loud.",crowd positive
1889,3588,people are rude bit again it's new york!,people negative
588,1331,Why make a reservation if you aren't going to keep it?,reservation negative
2791,2289,The service is good and the resturant is clean.,service positive
2413,3642,"The food is outstanding and the service is quick, friendly and very professional.",food positive <sep> service positive
1684,3689,We could only get through an appetizer and cheese fondue.,appetizer neutral <sep> cheese fondue neutral
1125,3703,They used shredded cheese on top!,shredded cheese neutral
657,2225,"The place is a little tight and on a cold day, the seating by the entranceway can be pretty drafty.",seating negative <sep> place negative
2896,3583,"Consequently, their burgers fell apart in their hands and made such a mess that they did'nt feel like finishing them.",burgers negative
1654,3140,The dim sum is delectable while the prices are quite easy on the wallet.,dim sum positive <sep> prices positive
2548,2341,We arrived on time for our reservation and seated promptly.The,reservation positive
1327,1575,Our family never expected such incredible entertainment in a restaurant.,entertainment positive
2663,2779,"My host asked for appetizers for the group and the waiter gave us not only what we ordered, but some other items that were not ordered.",host neutral <sep> appetizers neutral <sep> waiter neutral
605,908,"Orsay, is without a doubt one of the best values for authentic French food in NYC.",French food positive
1875,1323,The music is the best among all the Indian restaurants I have visited.,music positive
848,175,"The decor is vibrant and eye-pleasing with several semi-private boths on the right side of the dining hall, which are great for a date.",decor positive <sep> dining hall positive <sep> semi-private boths positive
1945,2922,Prices too high for this cramped and unappealing resturant.,Prices negative
2368,3172,I complete the total bagel experience by having it lightly toasted.,bagel positive
2438,328,"Went on a 3 day oyster binge, with Fish bringing up the closing, and I am so glad this was the place it O trip ended, because it was so great!",place positive <sep> oyster neutral <sep> Fish neutral
296,34,"We were still sitting at the bar while we drank the sangria, but facing away from the bar when we turned back around, the $2 was gone the people next to us said the bartender took it.",sangria neutral <sep> bar neutral <sep> bar neutral <sep> bartender negative
1058,3600,It looked like shredded cheese partly done - still in strips.,shredded cheese negative
1774,1045,Make sure you have the Spicy Scallop roll.. .,Spicy Scallop roll positive
506,2452,"The seating was if they were trying to get the maximum amount of people into the restaurant, so be nice to your neighbor when you dine here.",seating negative
2869,3266,"If you are someone who appreciates simplicity, elegance, and wonderfully presented and tasting seafood and vegetables regardless of portion size, Kai is your place.",seafood positive <sep> vegetables positive <sep> portion size negative
2025,2593,"The pesto pizza was excellent, thin-crust pizza with a nice amount of spicy Italian cheese that I'd never heard of before.",pesto pizza positive <sep> Italian chees positive <sep> thin-crust pizza positive
1340,2841,"I'm no food critic, but I'd like to think I have a tiny bit of experience under my belt having lived in NY for the last 11 years.",food neutral
1020,309,"Friendly and informative staff, very attentive and prompt raw bar service.",staff positive <sep> bar service positive
834,2862,"Besides having the table we had been promised given to other restaurant patrons twice before we were actually seated, we were served dishes we hadn't ordered three times, received one of our orders 20 minutes after the rest of the table had been served (and that order was undercooked), and charged $45 more than we should have been on our bill.",table negative <sep> served negative <sep> dishes negative <sep> table negative <sep> served negative <sep> bill negative
423,2607,The sangria was pretty tasty and good on a hot muggy day.,sangria positive
1606,3114,"To begin, we were told there was a 30 minute wait and started to leave, when the hostess offered to call us on our cell phone when the table was ready.",hostess positive <sep> wait negative <sep> table positive
1023,736,This place is a great stop for great food.,food positive
2431,186,"The ambience is pretty and nice for conversation, so a casual lunch here would probably be best.",ambience positive <sep> lunch positive
382,3042,"We have never had any problems with charging the meal or the tip, and the food was delivered quickly, but we live only a few minutes walk from them.",meal positive <sep> food positive <sep> tip positive
1383,132,"They have it all -- great price, food, and service.",price positive <sep> food positive <sep> service positive
2522,484,"It can be a little confusing as to where one goes to order, but once the food is ordered, you are in for a treat.",food positive
2063,1799,Every waitress and customer who passed by me bumped into my chair.,waitress neutral
602,1577,I think the stuff was better than Disney.,stuff positive
1322,1660,Stuffing yourself with Japanese food is a rare thing.,Japanese food neutral
1208,2967,"Good French restaurant in an area devoid of decent restaurants unless you're into eating 4 pound pastrami sandwiches at Katz' Deli, or Mexican food which is supplied by capable restaurants.",pastrami sandwiches neutral <sep> Mexican food neutral
162,2639,"Luckily we saved room for the BBQ Salmon, Sea Bass and Crispy Duck.",BBQ Salmon positive <sep> Sea Bass positive <sep> Crispy Duck positive
2354,2206,"After being told that our party of three would be seated in 10 minutes and watching other parties (multiples of 2 and higher) seated for 40 minutes, the three of us were squished into a small 2-person table.",2-person table negative
2386,1338,"Bottom line: B+ for the food, F for the service.",food positive <sep> service negative
2081,273,We had a party in their private room and they made it truly memorable and were very helpful in the planning.,private room neutral
1917,693,"Everything is always cooked to perfection, the service is excellent, the decor cool and understated.",service positive <sep> decor positive
2095,3328,"Its not curry in a slurry crap, and regular run of the mill food.",curry neutral <sep> food neutral
1344,814,The food was absolutely amazing!!,food positive
2573,2252,"They do cater to American palates, but if you like it hot let them know and they are more than willing to oblige!",cater positive
2930,2652,"The restaurant is dark and not very attractive and then you have spot lights shining on you putting you in the worst light possible, reaching for sunglasses.",spot lights negative
884,25,Great for large groups and celebrations - our SUPER HAPPY waiter was the entertainment of the evening.,waiter positive
2577,1794,"Oh, but wait, we were out of drinks (which were also delightfully overpriced).",drinks negative
1927,3035,"As I made the title, it's an affordable restaurant for great taste.",taste positive
1226,2924,"With the exception of our lemon salad that had so much pepper on it that our eyes started watering, the food here was decent, not great.",food neutral <sep> lemon salad negative <sep> pepper negative
822,1471,"A large is $20, and toppings are about $3 each.",toppings neutral
970,340,The rice was poor quality and was cooked so badly it was hard.,rice negative <sep> quality negative <sep> cooked negative
783,2205,The food is usually good but it certainly isn't a relaxing place to go.,food positive <sep> place negative
246,3655,"I also ordered the Change Mojito, which was out of this world.",Change Mojito positive
1212,2852,The ceiling is amazing!,ceiling positive
2532,2957,"The waiters are sweet, the food is tasty and the bill is never too large.",waiters positive <sep> food positive <sep> bill positive
2315,931,It took them 15 minutes to put water in our glasses.,water neutral
573,3067,All the food was hot tasty.,food positive
380,2434,This is an amazing place to try some roti rolls.,roti rolls positive
1401,2223,The food was spicy and delicious.,food positive
664,191,"Oh yes, and they lie on the phone, claiming they have seating in the garden, then of course the seats are not available.",seating in the garden neutral <sep> seats neutral
1144,2316,"Not a typical pizza joint, but good for a low key and fairly cheap nice sit down dinner.",dinner positive
130,2747,Their tuna tartar appetizer is to die for.,tuna tartar appetizer positive
780,2120,"We recently decided to try this location, and to our delight, they have outdoor seating, perfect since I had my yorkie with me.",outdoor seating positive
2856,479,The sandwhiches are out-of-this world!,sandwhiches positive
2468,2153,"We live in New Jersey and whenever we go into New York City we buy bagels to eat hot and then to freeze (they told me that if I call in the order, they'd bring it out to the car so I wouldn't have to look for parking).",bagels neutral
1258,1040,"So, for good food i'd recommend it, but not for a fun night out.",food positive
2112,2648,The food is tasty and portion sizes are appropriate.,food positive <sep> portion sizes positive
1960,2973,"The food was amazing, and the service was prompt and helpful, but not over-bearing or rushed.",food positive <sep> service positive
1776,59,And even with it's Pub atmosphere they were great to my kids too!,Pub atmosphere conflict
2550,2004,"I would definitely go back for a very special occasion, but not for regular fine dining.",dining neutral
2423,1906,My husband and I enjoyed each of the 6 taste size portions and left completely full.,portions positive
2146,2902,"Still, try it once, since if you end up loving the food, it could be one of your best dining experiences.",food neutral <sep> dining experiences positive
1560,2457,"And the staff is also young, energeic and hot!!!!",staff positive
660,2708,"The food is fresh, delicious, and reasonably priced.",food positive <sep> priced positive
931,3405,I really loved the different and inovated touch that's the cheff gives to the food.,cheff positive <sep> food positive
2047,3698,The menu has lots of options: I hope to go back to try those potato pancakes.,menu positive <sep> potato pancakes positive
2652,3488,The waiters and owners were nonchalant about this and promised to call the exterminator but weren't as dismayed or apologetic as I would have expected.,waiters negative <sep> owners negative
2147,415,I've waited over one hour for food.,food neutral
200,973,"Ambiance and music funky, which I enjoy.",Ambiance positive <sep> music positive
2208,843,A restaurant that doesn't try to do anything except serve great food with great service in a pleasant atmosphere.,food positive <sep> service positive <sep> atmosphere positive
2294,1641,"Seriously, this is the best all you can eat in town- As everyone says, the Spicy Tuna hand rolls are the best- have 4 of these, and you've broken even.",Spicy Tuna hand rolls positive
1848,2070,"Most importantly, food is excellent.",food positive
642,272,Pair you food with the excellent beers on tap or their well priced wine list.,food neutral <sep> beers on tap positive <sep> wine list positive <sep> priced positive
237,2306,The food is great.,food positive
542,1362,"Really though, where's the seasoning?",seasoning negative
2029,2076,"try the spicy shrimp appetizer (again, not the greatest value in the world but worth the price) and the lamb vindaloo is great.",shrimp appetizer positive <sep> price conflict <sep> lamb vindaloo positive
627,2802,Good for casual dinner with jeans and sneakers.,casual dinner positive
102,3155,They are often crowded on the weekends but they are efficient and accurate with their service.,service positive <sep> crowded negative
1980,1844,"Everything looks great, the drinks, the decor, the food, even the people.",drinks positive <sep> decor positive <sep> food positive
335,2790,Too bad the food wasn't of the same heritage.,food negative
785,1940,"Super friendly and knowledgable staff, fabulous bistro fare and a wonderful jazz brunch with great live jazz (the chilaquiles were awesome!",staff positive <sep> bistro fare positive <sep> chilaquiles positive <sep> jazz brunch positive <sep> live jazz positive
549,1616,"We didn't even see a menu, as our waiter described both the specials and the main dishes.",menu neutral <sep> main dishes neutral <sep> waiter positive <sep> specials neutral
151,858,Service is highly refined: our seating was delayed 35 minutes past our reservation and the maitre d' apologized and regularly kept us apprised of progress.,Service positive <sep> maitre positive <sep> reservation negative
1614,740,The manager claimed that he could not compensate us for anything on the bill which just shows the lack of sophistication from the entire group.,manager negative <sep> bill neutral
1472,1986,"If presentation and service is your thing, then this magic show works.",service positive
230,2448,I had the Pad Thai and the noodles were sticky.,Pad Thai negative <sep> noodles negative
1797,2532,Your money could easily be better spent elsewhere (Anywhere).,money neutral
1912,3684,"Also, the sandwiches (nearing $7) didn't come with anything like chips or a side.",sandwiches negative <sep> chips neutral <sep> side neutral
1929,2233,Definitely not worth the price!,price negative
3005,1536,Get the soup and a nosh (pastrami sandwich) for $8 and you're golden.,soup positive <sep> nosh (pastrami sandwich) positive
392,2307,Personal pans are the perfect size for those hungry nights.,Personal pans positive
362,1008,"You order from a menu, so you leave feeling like you missed the full experience.",menu negative
2686,862,The decor is very simple but comfortable.,decor conflict
541,2001,"($200 for 2 glasses of champagne, not too expensive bottle of wine and 2 after dinner drinks).",glasses of champagne negative <sep> bottle of wine negative <sep> after dinner drinks negative
188,1890,The atmosphere was crowded but it was a great bistro-type vibe.,atmosphere conflict <sep> bistro-type vibe positive
923,847,"Looking around, I saw a room full of New Yorkers enjoying a real meal in a real restaurant, not a clubhouse of the fabulous trying to be seen.",meal positive <sep> room neutral <sep> clubhouse negative
3040,777,"From the appetizers we ate, the dim sum and other variety of foods, it was impossible to criticize the food.",appetizers positive <sep> dim sum positive <sep> foods positive <sep> food positive
525,2709,The desserts are more appealing then stuffy overpriced French restaurants.,desserts positive
1651,2160,They have a huge selection of different cream cheeses and all of their salads are great.,cream cheeses positive <sep> salads positive
2683,1699,The fried dumplings are GREAT!,fried dumplings positive
308,763,"We were seated promptly as we had reservations, however after that the service was slow.",reservations positive <sep> service negative
391,2486,"The noise level was unbearable, conversation impossible.",noise level negative
287,2078,I recently went to this restaurant with some co-workers for lunch and had an amazing time.,lunch neutral
2477,382,"The calamari comes with an incredible sauce, and the duck noodles are yummy as well.",calamari positive <sep> sauce positive <sep> duck noodles positive
618,3081,"I recommend the garlic shrimp, okra (bindi), and anything with lamb.",garlic shrimp positive <sep> lamb positive <sep> okra (bindi) positive
1486,2616,I have never had cheescake like this.,cheescake positive
2074,3267,"If you are someone who appreciates the same things but hope to have food to spare or share, Kai may not be the best option.",food neutral
1038,2425,"I need at least three rolls to be full, and that's at least $14.00!",rolls neutral
2748,1325,"I took my girlfriend there for her birthday last night and we had a relaxing, really good meal.",meal positive
2826,2987,"The food was delicious, the atmosphere was relaxed, and we have now adopted Plate 347 as our Secret on Second!",food positive <sep> atmosphere positive
